aX,aY,aZ,gX,gY,gZ
-1.100,-0.212,2.541,-354.736,-14.038,-78.613
-0.924,0.917,2.090,-95.398,42.908,-15.320
-1.364,-0.931,0.382,150.330,140.442,-186.157
-1.897,-2.692,-0.536,275.635,120.422,-292.969
-1.451,-3.187,-0.728,300.781,69.946,-226.929
-1.192,-2.899,-0.135,215.454,10.986,-109.253
-0.993,-1.410,0.555,171.021,-27.100,15.320
-0.887,-0.372,0.603,155.334,-18.555,60.608
-0.820,-0.411,0.098,118.408,13.733,26.428
-0.777,-0.967,-0.023,92.163,10.620,-10.010
-0.732,-1.086,0.241,82.642,-16.418,-5.737
-0.677,-0.981,0.504,75.317,-31.128,15.503
-0.618,-0.965,0.604,55.786,-28.503,26.917
-0.605,-0.940,0.688,28.992,-22.339,37.903
-0.624,-0.855,0.709,0.122,-16.785,52.856
-0.691,-0.989,0.558,-24.170,-7.690,62.622
-0.738,-1.324,0.280,-33.386,-4.028,71.289
-0.790,-1.341,0.181,-38.513,-13.306,97.412
-0.798,-1.002,0.250,-47.668,-29.785,134.216
-0.754,-0.753,0.322,-62.195,-42.358,156.982
-0.708,-0.723,0.463,-78.918,-51.392,163.879
-0.709,-0.714,0.624,-93.384,-59.082,170.593
-0.721,-0.644,0.744,-105.530,-61.340,181.030
-0.764,-0.614,0.804,-104.248,-59.753,189.941
-0.852,-0.779,0.899,-103.943,-57.434,193.970
-0.973,-1.019,0.954,-110.535,-52.246,202.881
-1.028,-1.046,0.876,-114.380,-42.908,227.417
-1.047,-0.901,0.770,-114.136,-36.560,259.521
-1.066,-0.827,0.776,-108.459,-37.537,284.424
-1.069,-0.866,0.838,-100.891,-39.795,302.124
-1.084,-0.680,0.884,-86.243,-39.612,325.195
-1.096,-0.114,0.950,-65.247,-45.166,355.835
-1.063,0.303,1.025,-45.044,-51.819,367.310
-1.027,0.239,1.146,-34.973,-53.162,350.037
-1.067,0.017,1.113,-29.907,-41.931,332.458
-1.130,-0.016,0.799,-19.165,-24.719,332.153
-1.155,-0.086,0.547,-9.460,-21.179,335.449
-1.161,-0.041,0.736,-8.057,-39.795,339.661
-1.144,0.360,1.015,-0.427,-60.242,353.394
-1.055,0.548,1.050,14.893,-65.125,352.539
-1.016,0.288,1.094,19.897,-67.261,329.834
-1.016,0.089,1.143,18.982,-67.322,317.322
-0.995,0.206,1.206,17.822,-65.735,323.486
-0.979,0.368,1.262,14.587,-59.570,326.843
-0.977,0.204,1.235,7.019,-46.631,314.819
-1.003,-0.099,1.200,-1.770,-34.546,304.871
-1.059,-0.208,1.292,-7.507,-30.945,314.758
-1.120,-0.267,1.401,-15.320,-26.062,333.923
-1.195,-0.053,1.557,-27.405,-17.029,356.689
-1.078,0.812,1.792,-30.457,-12.573,388.367
-0.941,1.625,1.819,-14.160,-5.737,405.640
-0.754,1.937,1.122,3.967,23.926,380.554
-0.650,1.368,0.475,5.676,37.781,294.861
-0.614,0.680,0.623,-1.160,8.667,240.479
-0.616,0.512,0.839,-2.625,-15.808,236.328
-0.626,0.444,0.940,-7.812,-18.982,240.906
-0.691,0.082,1.121,-15.869,-18.372,236.267
-0.779,-0.279,1.263,-22.400,-11.536,242.676
-0.906,-0.323,1.346,-25.085,0.671,271.790
-1.008,-0.064,1.490,-27.649,15.076,308.289
-0.935,0.692,1.628,-36.560,29.236,341.980
-0.738,1.546,1.708,-40.283,43.823,361.145
-0.584,2.150,1.665,-39.917,62.256,346.985
-0.426,2.343,1.255,-27.222,87.646,299.988
-0.294,2.232,0.576,-14.221,106.934,235.535
-0.228,1.880,0.093,-4.150,97.229,172.485
-0.212,1.379,0.102,-6.714,58.472,124.329
-0.201,0.988,0.338,-20.386,22.400,98.389
-0.174,0.897,0.546,-34.546,4.028,92.407
-0.125,0.989,0.772,-43.457,-5.554,90.332
-0.074,1.100,0.996,-43.213,-10.254,80.872
-0.048,1.078,1.109,-35.278,-7.568,63.171
-0.039,0.970,1.086,-23.315,-0.244,43.579
-0.038,0.847,1.005,-5.432,5.310,28.748
-0.049,0.678,0.915,11.292,7.629,16.968
-0.024,0.522,0.860,21.667,7.874,9.216
-0.014,0.473,0.852,23.132,7.202,7.507
0.002,0.493,0.803,16.968,8.850,8.057
0.007,0.481,0.705,5.798,10.498,5.737
0.011,0.434,0.682,-6.958,7.202,1.404

-0.007,-1.384,1.450,2.563,146.729,-7.263
-0.069,-1.319,1.358,10.620,164.612,-4.639
-0.101,-1.413,1.186,12.329,181.152,-2.808
-0.132,-1.480,1.282,11.169,187.012,1.099
-0.240,-1.302,1.351,14.404,195.251,11.230
-0.397,-1.286,0.987,19.958,219.604,11.475
-0.505,-1.460,0.553,23.865,237.671,6.287
-0.609,-1.536,0.394,30.273,236.572,9.888
-0.683,-1.455,0.159,37.903,234.802,21.423
-0.604,-1.511,0.167,39.063,226.929,31.677
-0.490,-1.495,0.590,37.048,207.275,44.800
-0.241,-1.501,1.356,24.292,202.515,61.768
-0.464,-1.415,2.103,11.108,220.032,73.547
-0.860,-0.833,1.787,17.822,290.955,89.539
-1.145,-0.949,0.839,35.034,373.596,76.050
-1.368,-1.541,0.702,50.842,403.503,54.260
-1.729,-1.306,0.782,72.449,418.213,70.557
-2.161,-0.834,0.031,97.961,461.792,90.088
-2.403,-0.614,-0.733,108.948,490.845,91.248
-2.444,-0.644,-0.845,101.074,479.065,90.698
-2.524,-0.656,-0.644,85.815,459.717,96.863
-2.622,-0.470,-0.868,74.036,461.609,110.596
-2.545,-0.617,-1.031,60.120,461.792,116.272
-2.554,-0.557,-0.735,38.574,441.162,123.962
-2.595,-0.232,-0.814,23.376,437.012,134.521
-2.522,0.056,-0.834,14.648,439.209,129.944
-2.588,0.255,-0.538,6.897,428.833,108.643
-2.749,0.120,-1.121,8.240,442.139,72.449
-2.766,-0.096,-2.293,23.071,459.656,39.917
-2.535,-0.111,-2.880,38.330,419.373,26.917
-2.264,-0.304,-2.692,54.871,331.909,15.991
-2.019,-0.435,-2.573,53.772,264.771,10.681
-1.760,-0.285,-2.316,39.490,210.876,16.846
-1.528,-0.501,-1.945,17.761,161.011,10.742
-1.388,-0.876,-1.842,2.014,129.578,-0.427
-1.272,-0.981,-2.033,-4.639,108.765,4.150
-1.222,-0.980,-2.062,-5.798,75.439,13.733
-1.158,-0.803,-1.867,-3.784,31.250,22.705
-1.077,-0.745,-1.625,0.122,-5.554,24.292
-1.041,-0.781,-1.434,3.357,-32.776,19.348
-1.029,-0.663,-1.402,2.136,-52.551,19.531
-1.010,-0.507,-1.360,-3.296,-71.960,18.799
-0.990,-0.402,-1.203,-10.864,-95.459,14.526
-0.964,-0.302,-1.048,-20.874,-115.234,7.935
-0.895,-0.367,-0.904,-31.494,-129.517,-1.770
-0.835,-0.576,-0.838,-43.213,-139.587,-11.108
-0.810,-0.616,-0.833,-55.603,-149.048,-9.888
-0.813,-0.574,-0.810,-72.021,-161.438,-4.211
-0.811,-0.617,-0.778,-90.149,-175.476,-2.197
-0.819,-0.552,-0.725,-99.792,-188.599,0.122
-0.827,-0.363,-0.713,-96.130,-197.144,2.441
-0.869,-0.251,-0.703,-84.290,-203.735,-5.066
-0.871,-0.238,-0.797,-74.280,-208.496,-19.226
-0.836,-0.466,-0.693,-70.801,-219.849,-36.987
-0.787,-0.774,-0.417,-73.730,-234.314,-48.279
-0.746,-0.937,-0.239,-78.125,-238.586,-45.959
-0.730,-0.881,-0.356,-82.275,-229.797,-33.508
-0.739,-0.952,-0.401,-87.036,-225.647,-26.978
-0.778,-0.978,-0.305,-85.999,-232.483,-24.048
-0.824,-0.886,-0.467,-80.627,-232.971,-18.738
-0.850,-0.842,-0.611,-77.332,-236.206,-17.029
-0.885,-0.772,-0.488,-73.120,-252.136,-17.029
-0.898,-0.721,-0.328,-68.726,-264.221,-18.616
-0.907,-0.720,-0.292,-64.453,-266.968,-22.888
-0.913,-0.711,-0.341,-60.852,-267.761,-26.855
-0.930,-0.809,-0.322,-56.213,-273.193,-32.837
-0.934,-0.890,-0.167,-50.659,-281.799,-36.682
-0.915,-0.849,0.022,-46.387,-287.842,-36.072
-0.879,-0.935,0.135,-46.997,-287.231,-37.476
-0.844,-1.145,0.120,-49.866,-283.447,-39.795
-0.831,-1.314,0.117,-52.490,-282.410,-35.400
-0.822,-1.203,0.253,-50.232,-287.231,-22.949
-0.810,-1.067,0.343,-42.480,-288.330,-15.686
-0.782,-1.102,0.293,-35.706,-282.654,-17.822
-0.771,-1.178,0.288,-31.799,-279.846,-19.226
-0.745,-1.151,0.364,-29.846,-279.785,-14.587
-0.704,-1.255,0.394,-31.677,-276.611,-11.780
-0.669,-1.431,0.379,-35.339,-272.888,-8.484
-0.644,-1.497,0.416,-39.612,-273.193,2.319
-0.628,-1.471,0.466,-44.739,-273.926,18.127
-0.607,-1.395,0.540,-46.082,-273.621,31.677
-0.561,-1.432,0.654,-40.588,-272.461,38.025
-0.530,-1.210,0.831,-30.762,-270.020,44.922
-0.455,-0.832,1.002,-15.747,-262.817,49.316
-0.403,-0.941,0.969,-2.136,-245.239,31.494
-0.380,-1.147,0.770,9.644,-223.450,15.381
-0.387,-1.090,0.596,19.165,-210.937,16.541
-0.417,-0.939,0.500,20.996,-205.444,21.912
-0.415,-0.838,0.490,10.498,-204.346,23.193
-0.378,-0.968,0.600,-6.348,-205.994,19.348
-0.338,-1.141,0.732,-22.217,-205.811,17.883
-0.296,-1.196,0.762,-31.250,-198.853,24.536
-0.250,-1.224,0.781,-35.400,-190.918,32.532
-0.218,-1.158,0.820,-35.034,-183.716,40.222
-0.174,-0.932,0.866,-27.466,-174.316,47.241
-0.150,-0.886,0.884,-14.343,-162.231,42.969
-0.161,-0.843,0.815,1.831,-146.606,34.607
-0.177,-0.836,0.655,16.479,-132.324,27.466
-0.160,-0.993,0.580,25.391,-126.770,17.883
-0.130,-1.043,0.715,27.527,-130.188,15.991
-0.079,-1.047,0.913,24.109,-132.446,19.470
-0.012,-1.030,1.051,16.479,-127.319,23.682
0.042,-0.996,1.183,6.775,-117.798,28.564
0.057,-0.855,1.222,-4.517,-102.722,33.752
0.063,-0.668,1.091,-20.447,-82.214,37.170
0.087,-0.744,0.963,-44.800,-65.308,32.593
0.107,-0.942,0.995,-62.744,-55.725,26.733
0.107,-0.924,0.967,-53.467,-42.419,25.818
0.094,-0.978,0.710,-26.672,-21.851,20.081
0.064,-1.015,0.552,4.089,-9.766,12.878
0.036,-0.887,0.443,33.813,-5.127,11.902
0.016,-0.825,0.292,52.002,-1.221,8.301
0.015,-0.858,0.263,55.786,-2.014,3.601
0.029,-0.863,0.314,48.340,-5.188,3.479
0.037,-0.890,0.319,31.494,-4.700,5.859
0.045,-0.873,0.303,9.277,-3.357,9.338
0.061,-0.912,0.335,-14.771,-2.991,11.536
0.089,-1.000,0.406,-39.429,-2.563,13.184
0.102,-1.066,0.456,-54.749,0.793,15.869

-1.202,0.503,0.765,189.636,-134.827,-1.831
-1.100,0.723,0.815,216.125,-128.235,-2.441
-1.047,0.969,1.010,224.365,-117.065,-2.014
-1.188,0.988,0.895,216.614,-88.867,-12.878
-1.130,0.789,0.818,214.661,-61.768,-30.151
-1.149,0.740,0.509,218.384,-36.804,-40.894
-1.113,0.662,0.719,224.365,-27.100,-46.570
-1.069,0.879,0.860,238.342,-17.029,-48.706
-1.175,0.998,0.551,245.972,11.292,-52.307
-1.152,1.021,0.477,250.549,28.992,-64.331
-1.161,0.963,0.250,251.404,47.241,-76.477
-1.219,0.790,0.157,250.244,63.232,-84.412
-1.308,0.698,0.303,247.925,69.641,-83.618
-1.368,0.746,0.536,251.404,80.627,-79.102
-1.496,0.730,0.497,264.648,100.281,-79.407
-1.521,0.834,0.394,277.954,118.835,-83.130
-1.621,0.635,0.407,280.090,137.146,-92.407
-1.724,0.609,0.311,291.992,153.503,-94.788
-1.793,0.504,0.312,304.199,167.419,-92.590
-1.850,0.582,0.176,310.242,182.434,-87.830
-1.799,0.936,0.028,320.740,196.411,-78.186
-1.829,0.963,0.102,321.960,201.233,-82.214
-1.930,0.629,-0.183,315.613,218.384,-91.248
-1.917,0.702,-0.485,325.317,234.070,-84.900
-1.883,0.887,-0.359,338.135,229.004,-71.594
-1.961,0.945,-0.329,333.862,236.267,-63.660
-2.032,1.098,-0.245,319.336,257.080,-55.420
-2.178,1.052,0.030,299.377,277.527,-54.932
-2.367,0.773,-0.013,276.550,313.782,-61.279
-2.570,0.624,-0.040,259.583,350.464,-58.105
-2.751,1.145,-0.363,253.052,376.526,-47.302
-2.729,1.272,-0.886,247.925,395.203,-57.434
-2.666,1.455,-0.990,236.572,381.531,-83.130
-2.604,1.572,-1.163,219.727,362.854,-105.957
-2.509,0.847,-1.427,186.157,352.112,-144.775
-2.368,0.184,-1.594,176.941,327.637,-165.466
-2.160,-0.498,-1.931,176.758,305.298,-161.926
-1.925,-1.009,-2.185,189.148,275.879,-136.230
-1.761,-1.094,-2.103,210.205,230.408,-90.942
-1.674,-0.158,-2.622,239.563,190.735,-40.588
-1.410,0.470,-3.773,269.104,151.489,-33.142
-1.206,-0.469,-3.917,263.977,58.228,-67.444
-1.123,-1.242,-2.405,231.567,-68.542,-67.139
-1.119,-1.128,-1.005,199.707,-137.939,-25.452
-1.093,-0.944,-0.327,167.358,-136.658,1.282
-1.009,-0.766,0.151,128.601,-117.249,12.573
-0.905,-0.721,0.734,88.074,-97.351,16.418
-0.827,-0.641,1.148,56.702,-64.880,14.893
-0.856,-0.585,0.900,38.025,-14.832,9.033
-0.912,-0.784,-0.010,26.062,33.203,-2.380
-0.927,-0.650,-0.661,20.508,43.030,-3.174
-0.903,-0.827,-0.785,16.052,19.104,-4.456
-0.891,-0.928,-0.751,7.202,-5.005,-0.732
-0.928,-0.928,-0.684,-3.601,-20.203,12.146
-0.968,-0.861,-0.573,-13.855,-32.959,25.574
-1.024,-0.825,-0.364,-25.757,-43.396,36.743
-1.056,-0.699,-0.168,-42.053,-46.265,46.692
-1.059,-0.679,-0.035,-63.904,-39.856,51.758
-1.070,-0.748,0.056,-88.684,-27.588,54.565
-1.063,-0.591,0.030,-109.375,-12.024,62.073
-1.068,-0.479,-0.118,-130.005,3.967,65.430
-1.092,-0.527,-0.276,-154.358,18.188,65.308
-1.151,-0.630,-0.527,-178.040,29.419,67.749
-1.229,-0.717,-0.790,-192.566,31.921,75.867
-1.342,-0.792,-1.013,-195.862,23.560,86.731
-1.456,-0.621,-1.253,-192.688,7.629,103.699
-1.527,-0.546,-1.153,-189.087,-20.203,119.934
-1.581,-0.497,-0.789,-186.890,-52.856,133.240
-1.599,-0.280,-0.606,-180.969,-71.533,151.062
-1.561,-0.064,-0.396,-171.448,-86.487,162.903
-1.484,0.089,-0.108,-161.682,-100.464,168.579
-1.414,0.148,-0.044,-163.086,-99.365,169.006
-1.354,0.317,-0.239,-170.410,-89.905,169.128
-1.297,0.212,-0.424,-179.077,-86.731,162.659
-1.284,0.081,-0.382,-189.148,-91.431,156.677
-1.309,0.221,-0.540,-196.228,-91.248,160.583
-1.374,0.185,-0.737,-206.848,-90.759,163.452
-1.420,0.098,-0.520,-219.177,-107.727,165.649
-1.441,0.254,-0.208,-221.375,-126.465,175.598
-1.466,0.076,-0.020,-220.947,-133.911,179.626
-1.476,0.352,0.182,-215.454,-139.771,188.416
-1.409,0.666,0.286,-197.571,-145.813,192.200
-1.352,0.260,0.423,-188.904,-148.804,171.875
-1.314,0.249,0.488,-182.556,-146.362,165.833
-1.298,0.552,0.269,-170.105,-136.536,169.556
-1.311,0.458,-0.006,-164.062,-132.263,157.410
-1.332,0.300,0.135,-169.434,-143.555,147.522
-1.351,0.260,0.485,-173.035,-156.738,148.682
-1.350,0.199,0.678,-169.861,-156.433,148.376
-1.330,0.311,0.634,-160.522,-147.339,149.597
-1.279,0.321,0.576,-153.503,-140.564,147.522
-1.223,0.211,0.746,-145.996,-143.311,141.235
-1.160,0.297,0.751,-132.446,-139.587,140.076
-1.102,0.442,0.447,-119.629,-127.625,136.414
-1.115,0.519,0.140,-114.990,-122.803,127.563
-1.175,0.390,0.158,-118.591,-130.798,117.432
-1.246,0.261,0.342,-120.422,-140.869,111.450
-1.292,0.285,0.406,-118.591,-143.494,111.633
-1.271,0.266,0.487,-114.746,-144.470,109.619
-1.242,0.205,0.755,-107.727,-148.865,106.140
-1.186,0.207,0.931,-100.647,-145.081,104.187
-1.145,0.329,0.852,-93.506,-132.324,101.135
-1.096,0.293,0.627,-87.097,-119.507,91.980
-1.079,0.196,0.669,-84.167,-118.347,81.543
-1.093,0.245,0.900,-84.229,-119.568,78.674
-1.086,0.194,0.962,-86.548,-109.863,77.271
-1.104,0.527,0.970,-90.942,-100.037,75.928
-1.073,0.453,1.042,-88.196,-78.918,67.871
-1.089,0.078,1.313,-93.750,-75.745,46.265
-1.085,0.207,1.277,-87.280,-54.138,48.035
-1.085,-0.076,1.029,-79.712,-31.738,39.124
-1.106,-0.275,0.949,-70.740,-22.522,34.119
-1.095,-0.391,0.883,-53.589,-19.897,42.358
-1.068,-0.446,0.777,-34.729,-17.395,49.927
-1.039,-0.313,0.766,-15.503,-16.296,61.890
-0.998,-0.068,0.688,1.343,-15.076,69.153
-0.955,0.184,0.453,6.470,-8.057,68.176
-0.918,0.243,0.354,-0.793,-6.104,57.739
-0.877,0.184,0.522,-14.526,-10.071,43.884

-1.167,-0.860,0.421,87.524,16.785,19.470
-1.162,-0.863,0.321,159.790,20.508,32.043
-1.132,-0.694,0.454,227.478,8.911,46.143
-1.109,-0.563,0.399,276.550,5.005,51.575
-1.101,-0.501,0.135,324.768,4.578,47.119
-1.140,-0.615,0.163,376.465,-9.460,38.147
-1.205,-0.863,0.450,412.842,-28.198,29.236
-1.280,-1.154,0.520,429.993,-29.236,26.978
-1.355,-1.467,0.317,428.223,-16.357,32.043
-1.420,-1.687,0.145,431.580,-9.888,49.194
-1.443,-1.366,0.101,441.895,-15.869,81.360
-1.477,-1.146,0.143,442.078,-22.400,107.117
-1.517,-1.177,0.272,426.086,-28.564,117.188
-1.550,-0.342,-0.130,433.289,-34.119,135.620
-1.456,-0.214,-0.143,453.125,-16.479,146.606
-1.473,-0.241,-0.069,412.720,-7.996,128.540
-1.423,0.243,0.722,426.819,-53.589,122.681
-1.402,0.732,0.451,453.308,-35.034,119.141
-1.264,0.919,-0.319,470.032,-9.766,93.140
-1.272,0.815,-0.883,480.591,-14.404,60.120
-1.352,0.095,-0.879,467.102,-52.979,21.912
-1.417,-0.349,-0.453,448.975,-93.811,10.986
-1.374,0.126,0.022,446.716,-116.455,37.903
-1.261,0.724,0.594,437.439,-121.521,52.246
-1.202,0.768,0.850,394.409,-109.009,35.828
-1.173,0.714,0.796,341.248,-86.670,12.512
-1.138,0.691,0.840,296.875,-72.937,2.380
-1.102,0.233,0.906,251.709,-59.509,-9.827
-1.049,0.032,0.635,236.206,-43.884,2.930
-1.021,-0.045,0.119,235.229,-53.955,38.940
-1.117,-0.077,0.770,230.530,-107.788,75.195
-0.994,0.421,1.734,199.036,-130.188,116.394
-0.934,0.972,1.124,119.751,-44.189,136.108
-0.868,0.693,0.803,-2.075,2.930,134.460
-0.821,0.230,0.529,4.150,13.245,133.972
-0.804,0.558,0.676,-19.958,21.301,172.607
-0.891,0.316,1.105,-57.068,38.330,193.726
-0.898,0.981,1.617,-79.834,67.200,231.506
-0.881,1.646,1.512,-134.949,125.244,258.911
-0.860,1.839,0.659,-198.792,205.933,242.187
-0.859,1.860,-0.470,-228.210,263.733,208.130
-0.874,1.856,-1.461,-191.589,270.813,175.232
-0.979,1.667,-1.673,-132.202,232.422,140.137
-1.045,1.229,-1.873,-86.304,193.115,102.661
-1.040,1.158,-2.100,-41.504,162.170,81.787
-1.000,1.169,-1.952,-6.958,113.953,66.650
-0.919,0.872,-1.549,13.794,64.758,43.213
-0.811,0.859,-1.332,36.316,32.959,28.259
-0.711,0.947,-1.030,49.011,8.789,18.311
-0.681,0.518,-0.620,43.213,-11.230,-4.639
-0.743,0.063,-0.220,33.325,-21.240,-21.851
-0.818,-0.242,0.123,27.832,-20.203,-19.409
-0.869,-0.420,0.192,16.418,-4.883,-8.423
-0.918,-0.537,0.042,1.709,16.052,5.188
-0.967,-0.713,-0.030,-15.015,27.527,17.944
-0.979,-0.590,-0.029,-28.564,35.217,38.757
-0.964,-0.112,-0.217,-31.616,46.204,62.439
-0.944,-0.073,-0.385,-37.415,50.964,63.293
-0.948,-0.132,-0.488,-41.809,47.302,55.664
-0.943,0.018,-0.455,-34.363,39.307,58.167
-0.934,0.208,-0.341,-25.940,31.372,58.716
-0.934,0.183,-0.268,-22.888,28.259,50.476
-0.954,0.080,-0.259,-24.597,28.320,40.161
-0.972,0.056,-0.250,-26.123,28.992,36.987
-0.985,0.109,-0.234,-28.870,30.762,38.391
-0.994,0.205,-0.268,-32.837,34.485,41.321
-1.012,0.274,-0.367,-41.382,38.269,41.687
-1.037,0.280,-0.431,-53.162,38.818,40.039
-1.050,0.362,-0.489,-66.345,38.147,41.809
-1.055,0.526,-0.561,-79.773,38.086,46.265
-1.039,0.674,-0.560,-93.628,34.119,46.997
-1.036,0.812,-0.490,-106.140,26.855,44.250
-1.035,0.911,-0.441,-122.253,20.874,37.720
-1.042,1.015,-0.432,-140.137,15.991,28.259
-1.077,1.139,-0.437,-151.978,9.033,17.517
-1.114,1.115,-0.371,-161.926,-0.732,2.258
-1.147,1.160,-0.336,-166.687,-10.010,-11.047
-1.176,1.155,-0.161,-165.283,-21.423,-23.682
-1.186,1.268,0.001,-160.156,-32.043,-35.889
-1.191,1.291,0.089,-154.602,-36.987,-50.964
-1.195,1.242,0.163,-156.006,-42.603,-72.205
-1.266,1.173,0.272,-156.067,-47.119,-91.370
-1.277,1.051,0.554,-155.518,-53.101,-108.459
-1.269,1.112,0.652,-154.663,-48.889,-118.286
-1.283,0.915,0.493,-166.260,-34.363,-135.498
-1.312,0.593,0.333,-184.631,-26.611,-152.466
-1.331,0.419,0.319,-185.303,-30.457,-155.945
-1.318,0.295,0.316,-182.129,-35.095,-151.978
-1.301,0.167,0.242,-189.270,-34.607,-147.705
-1.290,0.063,0.198,-196.960,-35.095,-141.113
-1.295,0.102,0.245,-192.810,-39.978,-130.859
-1.281,0.334,0.438,-179.749,-47.485,-120.483
-1.276,0.601,0.507,-174.133,-46.875,-118.774
-1.287,0.785,0.343,-182.129,-37.170,-129.822
-1.333,0.883,0.172,-187.134,-33.936,-148.743
-1.404,0.765,0.219,-183.899,-43.762,-173.157
-1.454,0.527,0.336,-180.908,-52.917,-196.472
-1.505,0.294,0.248,-178.528,-52.429,-210.632
-1.537,-0.066,0.250,-171.387,-54.321,-218.933
-1.546,-0.275,0.455,-155.823,-62.195,-214.905
-1.539,-0.353,0.591,-146.423,-61.340,-202.087
-1.518,-0.569,0.635,-151.428,-50.415,-191.406
-1.484,-0.724,0.609,-153.992,-37.781,-175.476
-1.455,-0.708,0.536,-148.010,-26.672,-152.527
-1.401,-0.662,0.340,-149.170,-15.076,-131.348
-1.402,-0.641,-0.013,-161.621,-3.845,-116.089
-1.382,-0.705,-0.301,-163.940,-2.808,-102.356
-1.322,-0.721,-0.463,-151.489,-14.282,-85.693
-1.314,-0.607,-0.566,-130.798,-30.090,-66.772
-1.299,-0.597,-0.463,-118.042,-51.636,-53.894
-1.314,-0.681,-0.198,-110.840,-71.106,-44.189
-1.289,-0.519,0.175,-103.088,-81.116,-27.405
-1.224,-0.246,0.507,-88.989,-78.979,-9.583
-1.157,-0.044,0.532,-81.787,-62.378,-5.615
-1.107,-0.002,0.304,-83.130,-41.504,-15.076
-1.100,-0.081,0.068,-83.618,-31.738,-28.870
-1.104,-0.227,-0.087,-78.125,-31.006,-38.635
-1.088,-0.330,-0.262,-70.496,-31.372,-40.588
-1.084,-0.327,-0.383,-61.707,-35.217,-36.621

-1.029,0.271,-1.488,124.023,-121.704,-29.602
-1.137,-0.204,-1.536,157.593,-140.076,-44.678
-1.181,-0.459,-1.867,177.551,-147.217,-40.588
-1.271,-0.678,-2.446,178.040,-148.132,-29.602
-1.419,-1.002,-2.821,168.945,-171.997,-19.592
-1.605,-1.155,-2.765,173.645,-223.694,2.930
-1.728,-1.021,-2.369,192.200,-279.419,35.156
-1.810,-0.841,-2.152,201.721,-311.646,61.218
-1.890,-0.704,-2.108,196.350,-326.172,77.393
-1.914,-0.545,-2.018,199.707,-342.896,91.492
-1.948,-0.365,-1.958,203.064,-360.107,102.722
-1.966,-0.257,-1.995,199.524,-374.695,107.483
-2.016,-0.171,-1.960,207.886,-394.104,109.558
-2.090,-0.115,-1.677,230.896,-425.781,109.436
-2.083,-0.055,-1.346,248.779,-452.942,108.521
-2.074,0.126,-1.052,263.794,-468.140,108.337
-2.068,0.305,-0.768,275.269,-482.178,101.563
-2.036,0.240,-0.549,271.545,-490.234,84.595
-2.001,0.045,-0.710,248.230,-482.483,70.740
-2.066,0.051,-0.674,247.192,-486.511,70.984
-2.085,0.212,-0.178,265.625,-515.564,73.608
-2.030,0.308,0.430,272.400,-534.424,67.200
-2.019,0.369,0.755,256.592,-522.461,56.091
-1.998,0.435,0.634,216.187,-487.366,48.584
-2.030,0.504,0.117,196.960,-447.388,49.988
-2.124,0.648,0.025,223.938,-448.914,52.063
-2.193,0.727,0.588,260.498,-488.281,42.114
-2.202,0.762,1.063,262.634,-508.301,26.123
-2.172,0.932,1.400,202.026,-488.098,16.724
-2.080,1.112,1.581,144.531,-458.130,8.667
-1.973,1.219,1.440,71.106,-416.504,-3.601
-1.933,1.170,0.961,0.610,-367.798,-21.179
-1.939,1.019,0.377,-42.969,-337.830,-34.363
-1.973,0.809,-0.081,-44.983,-334.045,-41.443
-2.098,0.546,-0.191,-17.883,-358.398,-46.875
-2.158,0.343,-0.003,23.621,-393.677,-44.067
-2.171,0.340,0.494,72.632,-423.035,-31.982
-2.148,0.389,1.068,109.009,-438.721,-23.193
-2.056,0.421,1.442,122.742,-427.307,-20.081
-1.927,0.448,1.678,121.338,-400.513,-19.226
-1.805,0.375,2.005,100.220,-379.395,-22.766
-1.630,0.354,2.196,58.899,-347.351,-19.226
-1.372,0.644,1.967,6.531,-286.255,-0.610
-1.183,0.977,1.469,-54.932,-221.802,12.512
-0.920,1.224,1.029,-113.464,-179.138,13.733
-0.708,1.336,0.827,-125.305,-160.828,6.470
-0.629,1.315,0.928,-119.873,-158.447,-6.104
-0.623,1.151,1.176,-111.633,-152.466,-18.677
-0.597,0.950,1.147,-114.258,-124.756,-23.926
-0.572,0.873,0.768,-122.131,-82.642,-17.822
-0.563,0.942,0.510,-106.934,-59.143,-5.310
-0.578,1.090,0.745,-69.885,-67.322,4.517
-0.558,1.279,1.119,-43.823,-72.632,9.399
-0.538,1.411,1.120,-42.969,-45.288,6.348
-0.494,1.484,0.739,-50.171,-1.160,-3.662
-0.443,1.538,0.441,-60.608,25.024,-16.113
-0.402,1.576,0.439,-56.641,27.100,-31.677
-0.403,1.419,0.469,-46.021,30.945,-50.537
-0.436,1.114,0.400,-33.752,45.532,-66.528
-0.507,0.922,0.366,-8.850,58.594,-65.796
-0.574,0.864,0.496,20.447,62.927,-53.589
-0.622,0.889,0.587,38.635,74.097,-38.940
-0.691,0.989,0.595,52.307,94.177,-24.475
-0.742,1.115,0.877,62.988,101.990,-13.916
-0.838,1.295,1.138,54.382,113.159,-7.263
-0.915,1.561,1.104,39.795,145.752,-4.639
-0.976,1.767,0.971,31.250,180.481,-14.648
-1.005,1.712,1.002,3.235,194.946,-45.166
-0.983,1.331,1.204,-36.072,201.416,-87.402
-0.998,0.879,1.275,-59.143,222.229,-115.601
-1.059,0.608,1.141,-49.316,257.141,-119.080
-1.164,0.426,1.134,-27.588,283.630,-109.924
-1.373,0.221,1.230,-10.193,303.101,-98.267
