aX,aY,aZ,gX,gY,gZ
-0.815,-0.102,0.170,64.148,-171.326,132.446
-1.183,0.504,0.034,56.091,-156.555,105.103
-1.510,0.723,0.273,28.687,-149.963,43.701
-1.770,0.468,0.450,0.671,-135.559,-30.762
-1.977,0.106,0.356,-12.695,-106.079,-92.041
-2.056,-0.442,-0.044,-20.386,-77.393,-136.047
-1.932,-1.359,-1.038,-21.301,-54.688,-165.039
-1.840,-2.149,-1.810,-24.963,-65.735,-167.114
-1.829,-2.513,-1.445,-25.330,-125.366,-133.789
-1.922,-2.674,-0.571,-11.902,-178.223,-85.144
-1.951,-2.590,0.379,9.949,-190.186,-36.621
-1.836,-2.307,1.063,29.358,-169.189,1.282
-1.616,-1.996,1.122,31.555,-122.375,18.982
-1.425,-1.763,1.035,9.888,-85.022,19.104
-1.325,-1.449,1.111,-23.132,-67.017,16.174
-1.249,-1.120,1.316,-56.458,-54.138,10.254
-1.130,-0.989,1.481,-75.012,-32.227,1.831
-0.932,-1.119,1.410,-76.172,4.150,-3.235
-0.728,-1.168,1.119,-70.251,45.471,4.089
-0.528,-1.111,0.522,-57.617,84.595,23.376
-0.388,-0.983,-0.169,-41.199,112.427,46.326
-0.323,-0.657,-0.616,-23.437,117.554,70.496
-0.309,-0.286,-0.783,-9.277,107.483,84.229
-0.298,-0.028,-0.801,7.446,92.041,85.999
-0.298,-0.124,-0.804,24.475,77.209,75.684
-0.318,-0.271,-0.544,32.959,57.373,64.453
-0.344,-0.386,-0.278,35.156,40.344,56.274
-0.376,-0.459,-0.108,32.043,31.433,46.936
-0.406,-0.591,0.014,22.095,26.672,34.851
-0.434,-0.661,0.051,10.071,23.376,22.827
-0.474,-0.716,0.147,-7.141,17.578,9.521
-0.495,-0.813,0.254,-28.503,12.268,-5.920
-0.495,-0.942,0.332,-46.692,11.719,-18.188
-0.492,-1.114,0.364,-57.617,15.198,-24.353
-0.453,-1.179,0.378,-59.814,23.010,-21.729
-0.420,-1.217,0.359,-52.734,32.532,-12.207
-0.411,-1.165,0.312,-38.208,43.152,2.625
-0.435,-1.115,0.266,-22.400,51.575,19.226
-0.492,-1.019,0.255,-10.498,56.641,34.851
-0.563,-0.879,0.254,-3.296,59.570,47.241
-0.619,-0.695,0.234,-3.723,60.425,51.331
-0.577,-0.587,0.231,-15.686,59.998,43.762
-0.507,-0.505,0.297,-33.142,57.495,28.931
-0.459,-0.505,0.392,-47.241,57.556,13.123
-0.417,-0.624,0.325,-49.316,63.782,1.221
-0.371,-0.769,0.228,-42.908,68.787,-2.991
-0.364,-0.896,0.199,-33.752,68.115,0.610
-0.396,-0.941,0.260,-21.118,65.002,11.108
-0.408,-0.910,0.317,-3.967,65.430,24.658
-0.323,-0.832,0.379,11.719,67.749,35.645
-0.254,-0.841,0.400,18.372,70.557,39.856
-0.169,-0.872,0.315,15.930,72.266,39.551
-0.124,-0.887,0.282,2.869,70.740,34.485
-0.109,-0.881,0.341,-12.695,65.796,28.320
-0.112,-0.899,0.396,-21.851,65.247,22.583
-0.090,-0.986,0.361,-23.499,68.115,19.592
-0.042,-1.045,0.147,-18.372,72.510,20.996
-0.037,-0.987,0.180,-16.541,67.566,26.306
-0.058,-0.881,0.219,-16.357,60.852,29.419
-0.030,-0.779,0.200,-14.465,59.021,26.184
0.029,-0.778,0.088,-14.099,55.298,17.029
0.109,-0.894,0.042,-17.090,47.119,4.822
0.189,-1.025,0.054,-20.630,33.386,-3.052
0.203,-1.070,0.094,-26.611,20.203,-4.333
0.174,-1.023,0.196,-35.034,5.493,-2.014
0.087,-0.933,0.411,-46.631,-2.991,-1.343
-0.020,-0.814,0.731,-54.199,-4.272,-2.991
-0.088,-0.786,0.821,-52.246,9.705,-5.310
-0.082,-0.734,0.648,-41.931,29.846,-5.432
-0.071,-0.665,0.547,-34.912,40.466,-6.409
-0.059,-0.635,0.490,-29.846,44.739,-11.475
-0.031,-0.636,0.419,-24.902,47.546,-18.616
0.007,-0.698,0.318,-20.935,48.828,-27.222
0.065,-0.868,0.242,-18.188,45.898,-35.095
0.074,-0.941,0.259,-13.977,39.978,-35.339
0.051,-0.943,0.411,-10.010,33.203,-29.297
-0.006,-0.873,0.613,-4.028,32.715,-21.057
-0.057,-0.806,0.748,3.479,41.382,-13.977
-0.073,-0.794,0.689,13.306,56.458,-8.423
-0.058,-0.764,0.606,22.339,70.740,-4.211
0.017,-0.744,0.508,30.029,79.895,-2.197
0.110,-0.837,0.288,32.104,86.853,-4.211
0.167,-0.876,0.239,30.090,84.717,-6.348
0.196,-0.923,0.299,28.259,78.735,-8.362
0.220,-0.970,0.273,29.541,76.782,-8.484
0.225,-0.972,0.200,32.410,75.134,-6.531
0.199,-0.916,0.193,31.799,69.458,-3.723
0.152,-0.896,0.299,31.616,63.354,-1.404
0.118,-0.866,0.379,38.208,62.012,2.197
0.148,-0.895,0.357,43.762,65.979,4.395

-0.263,1.638,-1.284,13.367,196.106,360.107
-0.247,1.792,-1.348,-0.488,172.485,328.918
-0.227,1.830,-1.312,-20.813,144.653,290.405
-0.231,1.749,-1.264,-38.147,123.962,252.686
-0.290,1.801,-1.214,-47.241,108.093,224.915
-0.337,1.768,-1.140,-57.373,96.313,198.669
-0.403,1.819,-1.060,-63.110,88.013,175.598
-0.475,1.885,-1.008,-63.904,82.703,153.320
-0.546,1.979,-0.874,-60.242,79.041,128.601
-0.583,2.021,-0.690,-53.650,78.125,100.952
-0.600,1.989,-0.798,-47.363,84.778,68.665
-0.622,1.871,-0.817,-37.415,88.562,38.025
-0.643,1.724,-0.861,-33.386,91.553,7.080
-0.719,1.569,-0.623,-40.527,89.661,-20.203
-0.571,1.191,-0.598,-46.570,103.882,-40.955
-0.517,0.966,-0.861,-44.373,126.221,-54.932
-0.443,1.036,-0.922,-45.715,142.029,-60.303
-0.385,0.798,-0.794,-52.307,152.405,-72.937
-0.271,0.715,-1.038,-71.777,165.222,-88.989
-0.164,0.775,-1.099,-76.965,161.377,-102.783
-0.068,0.671,-1.200,-80.688,148.254,-135.498
-0.046,0.582,-1.303,-89.294,133.362,-174.622
-0.088,0.400,-0.665,-60.608,101.868,-216.797
-0.225,0.092,-0.722,-10.803,110.962,-243.225
-0.264,-0.010,-1.193,7.324,139.160,-260.864
-0.327,-0.185,-0.695,-5.249,125.122,-273.926
-0.256,-0.682,-1.097,-25.146,135.620,-286.133
-0.106,-1.334,-1.517,-30.151,148.437,-302.246
0.002,-1.570,-1.703,-21.484,146.545,-297.668
0.056,-1.517,-1.937,-7.568,143.494,-276.611
0.220,-2.061,-2.290,-14.099,141.418,-258.423
0.318,-0.747,-2.981,-41.748,123.291,-239.624
0.233,-1.250,-3.283,16.235,72.266,-277.039
0.261,-1.133,-3.283,20.691,-16.479,-313.599
0.299,-1.394,-3.290,18.005,-111.938,-340.698
0.376,-1.943,-2.635,21.606,-224.426,-364.319
0.368,-2.366,-1.407,37.903,-328.125,-361.694
0.390,-2.560,-0.035,56.030,-392.517,-333.679
0.511,-2.600,1.379,64.575,-410.767,-290.039
0.752,-2.555,2.444,58.167,-369.751,-233.643
1.041,-2.692,2.676,36.377,-269.897,-172.913
1.047,-2.295,2.839,11.780,-153.931,-100.525
1.106,-1.505,2.147,1.526,-36.926,-21.179
1.098,-1.503,0.625,-18.066,80.933,18.555
1.012,-0.987,-0.458,-24.902,141.724,67.200
0.890,-0.352,-1.084,-19.653,156.982,101.013
0.784,0.190,-1.886,-7.935,160.645,117.371
0.733,0.472,-2.484,-0.977,137.695,114.136
0.703,0.406,-2.351,3.967,79.041,96.924
0.662,0.234,-1.943,12.512,23.010,80.017
0.610,0.101,-1.509,21.362,-11.108,69.031
0.594,0.074,-1.209,26.489,-31.189,64.209
0.619,-0.095,-0.996,23.560,-42.419,58.838
0.679,-0.297,-0.708,16.907,-51.208,56.702
0.736,-0.529,-0.449,11.963,-50.537,60.486
0.768,-0.614,-0.232,10.010,-39.429,71.960
0.823,-0.677,-0.217,6.714,-20.569,87.097
0.869,-1.025,-0.248,-0.916,-2.319,100.220
0.793,-0.900,-0.208,-4.395,14.709,124.207
0.704,-0.575,-0.388,-2.808,38.452,151.367
0.675,-0.416,-0.793,-5.615,59.998,164.368
0.676,-0.385,-1.082,-11.353,63.538,167.114
0.658,-0.343,-1.098,-16.968,51.575,165.466
0.638,-0.335,-0.985,-20.203,38.391,161.499
0.644,-0.455,-0.849,-23.865,31.372,155.518
0.653,-0.628,-0.659,-29.907,26.550,150.696
0.661,-0.945,-0.437,-38.208,26.978,150.757
0.670,-1.078,-0.248,-36.255,36.438,161.865
0.637,-1.025,-0.412,-30.029,60.059,181.274
0.541,-0.793,-0.504,-33.264,75.134,200.195
0.440,-0.616,-0.651,-43.579,82.886,211.853
0.337,-0.431,-0.834,-53.589,89.355,214.783
0.270,-0.309,-1.122,-59.509,92.407,212.585
0.229,-0.196,-1.409,-63.416,87.402,206.360
0.217,0.086,-1.575,-58.472,70.618,198.914
0.207,0.167,-1.702,-54.932,47.852,180.481
0.239,0.083,-1.479,-56.763,14.832,154.968
0.328,-0.151,-1.219,-54.871,-11.780,134.033
0.328,-0.434,-1.044,-56.213,-21.118,122.864
0.243,-0.424,-0.711,-56.274,-23.132,130.127
0.155,-0.298,-0.564,-47.607,-6.897,143.799
0.067,0.029,-0.924,-28.870,26.733,156.555
0.006,0.423,-1.288,-14.465,46.265,157.837
-0.030,0.730,-1.456,-8.606,38.757,140.686
-0.046,0.886,-1.496,-6.653,19.897,109.741
-0.069,0.928,-1.382,-10.681,-6.042,71.106
-0.109,0.729,-1.008,-23.499,-32.776,28.198
-0.146,0.488,-0.422,-37.781,-47.119,-4.333
-0.181,0.284,-0.049,-43.579,-30.884,-20.813
-0.219,0.128,-0.143,-43.884,12.207,-23.926
-0.249,0.046,-0.467,-39.978,56.091,-16.357
-0.237,0.048,-0.918,-35.034,86.792,-2.930
-0.236,0.172,-1.437,-30.090,100.098,11.536
-0.253,0.545,-1.894,-28.320,93.628,23.499
-0.245,0.846,-2.060,-34.485,61.157,17.639
-0.265,0.964,-1.961,-45.593,12.146,-5.371
-0.287,0.901,-1.624,-56.702,-35.706,-32.043
-0.335,0.586,-1.066,-71.045,-72.937,-57.739
-0.345,0.425,-0.605,-79.651,-85.022,-66.772
-0.391,0.475,-0.359,-77.332,-71.045,-60.425
-0.406,0.713,-0.451,-65.979,-40.649,-49.133
-0.429,0.894,-0.753,-51.208,-10.010,-46.631
-0.371,0.942,-1.017,-37.903,4.395,-53.406
-0.233,0.811,-1.293,-33.264,6.226,-66.956
-0.132,0.599,-1.552,-36.621,-4.150,-81.360
-0.099,0.397,-1.550,-45.166,-31.738,-88.135
-0.084,0.221,-1.176,-52.307,-63.660,-86.914
-0.089,0.128,-0.840,-51.819,-77.820,-79.651
-0.099,0.165,-0.720,-42.297,-69.946,-67.078
-0.119,0.274,-0.743,-29.419,-52.551,-55.298
-0.117,0.332,-0.832,-21.362,-33.569,-50.415
-0.081,0.400,-0.991,-20.264,-18.127,-51.025
-0.038,0.426,-1.158,-20.203,-10.681,-55.115
0.014,0.370,-1.175,-18.372,-13.184,-59.631
0.025,0.382,-1.156,-13.428,-18.250,-59.143
0.033,0.357,-1.117,-8.911,-21.729,-60.852
0.109,0.136,-1.067,-7.935,-22.888,-67.932
0.163,-0.027,-1.145,-6.104,-19.958,-67.810
0.183,-0.038,-1.095,-1.038,-20.813,-57.678

-0.503,0.632,-1.170,-190.002,98.938,-102.600
-0.396,0.981,-1.284,-225.037,92.285,-112.244
-0.429,0.924,-1.319,-239.990,74.585,-132.324
-0.379,0.740,-1.115,-266.968,50.171,-166.565
-0.362,0.472,-0.949,-270.386,37.354,-190.369
-0.391,0.429,-1.080,-263.245,43.579,-198.059
-0.530,0.640,-1.318,-260.864,51.880,-197.998
-0.562,0.619,-1.212,-280.273,38.879,-213.562
-0.589,0.420,-1.148,-293.945,21.729,-236.816
-0.505,0.266,-1.420,-295.532,10.559,-248.169
-0.558,0.099,-1.645,-312.317,-16.235,-252.075
-0.558,0.056,-1.454,-353.638,-61.523,-250.793
-0.518,-0.039,-1.314,-395.752,-94.360,-249.878
-0.605,-0.009,-1.530,-410.095,-114.563,-248.779
-0.706,-0.096,-1.446,-419.861,-145.447,-245.667
-0.780,-0.120,-1.140,-414.734,-181.702,-238.220
-0.825,-0.248,-1.060,-392.883,-194.580,-226.074
-0.887,-0.182,-1.225,-356.445,-202.209,-208.740
-1.042,0.056,-1.260,-317.749,-221.497,-192.993
-1.155,-0.238,-1.111,-298.401,-251.099,-199.768
-1.222,-0.448,-1.004,-270.508,-275.391,-196.838
-1.304,-0.521,-1.127,-241.211,-295.715,-184.021
-1.527,-0.458,-1.256,-225.220,-329.773,-173.462
-1.829,-0.671,-1.034,-238.464,-381.470,-171.875
-2.149,-1.067,-0.953,-258.911,-436.218,-159.424
-2.485,-0.897,0.062,-277.405,-494.812,-124.939
-2.635,-0.925,0.418,-321.716,-517.334,-101.685
-2.708,-1.043,0.578,-325.073,-513.611,-77.881
-2.634,-1.124,0.901,-314.636,-526.367,-47.729
-2.458,-1.222,1.046,-309.998,-532.593,-18.127
-2.236,-1.144,0.974,-303.284,-538.757,11.902
-2.048,-1.064,0.716,-306.335,-553.284,34.973
-2.129,-0.625,0.688,-304.932,-583.069,51.208
-2.584,0.108,1.238,-339.478,-605.713,44.006
-2.541,0.104,2.082,-439.758,-581.848,-0.916
-2.257,-0.461,2.303,-467.712,-493.469,-35.522
-1.633,-0.369,1.739,-419.189,-382.202,-26.794
-1.159,-0.586,1.338,-354.004,-304.260,-13.733
-0.740,-0.605,0.606,-295.227,-255.066,1.709
-0.556,-0.726,0.067,-257.080,-239.563,16.418
-0.591,-0.647,0.117,-220.825,-262.390,38.147
-0.768,-0.297,0.494,-189.941,-278.625,56.091
-0.780,-0.199,0.718,-172.791,-268.311,52.490
-0.965,-0.038,0.833,-155.701,-238.770,38.025
-0.854,0.042,1.162,-147.888,-203.735,20.996
-0.659,-0.385,1.130,-126.587,-155.884,-4.211
-0.524,-0.584,0.992,-107.056,-114.441,-14.282
-0.542,-0.633,0.966,-103.027,-90.881,-15.076
-0.562,-0.587,0.824,-95.459,-67.383,-11.841
-0.383,-0.779,0.370,-61.829,-46.143,-7.446
-0.292,-1.051,-0.103,-31.006,-38.391,0.122
-0.336,-1.025,0.092,-11.963,-60.730,19.958
-0.415,-0.896,0.439,-0.793,-80.688,34.973
-0.394,-0.772,0.504,6.348,-76.538,38.574
-0.247,-0.717,0.403,15.747,-70.129,33.691
-0.401,-0.881,0.280,22.949,-69.885,25.208
-0.399,-0.751,0.486,6.897,-77.271,23.010
-0.484,-0.937,0.607,0.488,-77.148,17.212
-0.539,-1.019,0.670,2.625,-68.420,19.348
-0.618,-1.127,0.681,11.780,-60.974,29.419
-0.725,-1.167,0.666,17.578,-54.626,41.748
-0.926,-0.936,0.829,18.188,-49.011,56.580
-0.971,-0.776,0.976,20.264,-33.691,64.087
-0.917,-0.827,0.992,30.823,-6.836,61.890
-0.810,-0.899,1.051,41.870,14.038,61.890
-0.767,-1.006,0.925,47.241,34.424,62.622
-0.740,-1.028,0.736,48.462,49.988,68.054
-0.727,-1.070,0.666,50.232,57.983,75.256
-0.680,-1.209,0.553,53.467,65.063,82.520
-0.691,-1.326,0.407,54.443,73.242,93.689
-0.723,-1.317,0.382,46.753,75.989,111.023
-0.857,-1.041,0.556,35.522,75.012,129.578
-0.912,-0.601,0.881,36.743,82.153,144.043
-0.826,-0.600,0.692,58.167,109.253,143.860
-0.687,-0.709,0.440,75.439,133.362,136.475
-0.540,-0.803,0.414,73.303,134.827,131.409
-0.432,-0.844,0.231,66.345,138.306,128.479
-0.320,-0.948,0.032,60.608,138.184,126.404
-0.235,-1.119,-0.197,54.077,131.836,125.854
-0.174,-1.260,-0.287,51.453,116.028,133.179
-0.161,-1.296,-0.333,56.763,95.581,150.330
-0.234,-1.187,-0.243,64.392,78.003,173.096
-0.240,-1.098,0.058,66.223,65.125,192.261
-0.258,-1.006,0.129,74.707,67.749,207.031
-0.233,-1.078,0.458,79.712,71.533,215.698
-0.212,-1.073,0.616,90.576,84.167,228.149
-0.191,-0.955,0.414,107.971,107.239,243.774
-0.143,-0.854,0.124,117.981,120.972,250.854
-0.095,-0.717,-0.099,119.812,117.920,251.892
-0.067,-0.633,-0.204,115.295,105.896,246.338
-0.051,-0.564,-0.197,111.755,90.393,236.572
-0.034,-0.552,-0.096,107.788,78.064,222.351
-0.002,-0.468,0.053,87.036,74.951,205.139
0.073,-0.600,0.208,52.307,82.642,184.143
0.153,-0.704,0.193,38.147,96.069,169.800
0.233,-0.687,0.014,42.114,114.868,169.739
0.310,-0.643,-0.060,48.462,122.803,173.218
0.365,-0.641,-0.133,51.758,126.709,174.988
0.378,-0.614,-0.184,50.537,128.174,175.354
0.337,-0.493,-0.173,47.607,125.549,176.025
0.272,-0.276,-0.118,44.495,122.375,173.157
0.214,-0.113,-0.045,38.818,122.559,160.828
0.176,-0.046,0.012,27.527,127.930,139.709
0.194,-0.063,0.062,11.414,138.733,115.356
0.286,-0.126,0.173,0.671,151.733,94.238
0.340,-0.176,0.217,-4.578,168.823,78.857
0.360,-0.243,0.117,-2.869,192.627,68.909
0.437,-0.251,-0.153,17.334,216.370,66.284
0.497,-0.048,-0.652,49.255,237.244,70.862
0.589,0.234,-1.194,73.975,243.286,70.740
0.653,0.429,-1.618,70.190,226.379,53.711
0.707,0.310,-1.649,37.964,184.937,20.081
0.741,-0.050,-1.240,0.427,135.803,-15.076
0.763,-0.390,-0.756,-23.071,107.056,-33.691
0.815,-0.654,-0.488,-28.625,103.394,-33.325
0.833,-0.675,-0.506,-22.888,111.633,-18.555
0.845,-0.533,-0.644,-9.399,118.164,1.892
0.841,-0.318,-0.755,0.122,118.103,15.503
0.849,-0.107,-0.884,0.427,115.112,17.151

0.848,-0.880,-0.864,-28.076,38.635,-44.922
0.823,-0.879,-0.822,-29.602,36.255,-40.771
0.801,-0.896,-0.758,-35.583,35.400,-39.124
0.776,-1.005,-0.736,-44.800,36.682,-39.001
0.744,-1.115,-0.647,-51.697,36.377,-35.400
0.714,-1.193,-0.578,-53.772,37.598,-26.428
0.691,-1.217,-0.593,-48.889,43.152,-12.878
0.668,-1.220,-0.632,-39.917,48.645,3.113
0.655,-1.168,-0.707,-30.762,51.880,19.592
0.643,-1.118,-0.755,-22.339,52.124,34.668
0.606,-0.990,-0.772,-13.184,48.706,49.377
0.563,-0.850,-0.695,-4.395,45.410,59.814
0.545,-0.785,-0.622,2.930,48.401,63.782
0.560,-0.703,-0.683,7.141,57.129,64.392
0.556,-0.559,-0.812,6.836,61.829,64.026
0.535,-0.530,-0.783,-0.793,56.335,58.105
0.528,-0.601,-0.692,-12.939,50.720,50.110
0.501,-0.689,-0.659,-15.625,50.659,44.922
0.513,-0.792,-0.498,-17.212,51.758,42.542
0.467,-0.865,-0.368,3.784,59.265,46.448
0.527,-0.699,0.022,41.504,78.674,55.237
0.417,-0.750,-0.189,175.476,101.440,58.167
0.423,-0.602,-0.009,335.876,134.460,67.749
0.286,-0.715,-0.814,492.432,182.129,92.957
0.233,-0.932,-1.706,385.254,204.895,100.708
0.377,-0.678,-1.845,252.625,154.846,126.465
0.480,-0.580,-1.452,171.753,90.881,145.203
0.432,-0.966,-1.193,113.159,65.918,144.836
0.255,-1.441,-1.192,74.402,72.449,163.269
0.091,-1.701,-0.998,31.433,80.078,215.515
-0.109,-1.629,-0.843,-5.493,91.187,285.950
-0.276,-1.278,-0.889,-23.193,115.173,357.910
-0.304,-0.547,-1.105,-10.803,137.695,420.105
-0.089,0.670,-1.333,41.077,140.442,458.801
0.103,1.797,-1.550,124.756,116.272,449.402
0.194,1.784,-1.435,129.578,79.285,365.845
0.119,0.631,-0.500,92.834,49.988,248.535
-0.103,-0.646,-0.450,91.675,81.543,193.604
-0.221,-0.459,-0.450,97.107,127.563,233.765
-0.225,0.193,-0.628,100.037,158.630,285.950
-0.344,0.214,-0.529,98.267,174.866,279.602
-0.453,-0.007,-0.455,106.689,194.702,257.141
-0.434,0.111,-0.780,101.685,236.816,250.427
-0.478,0.249,-1.469,86.792,273.132,247.742
-0.551,0.557,-1.384,83.679,263.550,249.512
-0.476,1.108,-1.048,109.924,239.563,255.188
-0.529,1.505,-1.135,122.009,244.385,246.216
-0.467,1.777,-1.328,104.492,253.296,222.046
-0.439,1.798,-1.487,65.002,241.211,181.335
-0.421,1.533,-1.680,15.808,212.280,133.301
-0.449,1.169,-1.422,-33.752,159.424,102.356
-0.440,0.947,-1.153,-45.532,121.704,87.036
-0.502,1.168,-1.312,-66.467,109.070,87.708
-0.524,1.158,-1.100,-108.765,85.083,78.918
-0.704,1.052,-0.845,-120.728,59.082,55.115
-0.799,1.035,-0.717,-135.010,50.842,40.161
-0.915,1.050,-0.565,-152.649,48.950,25.024
-0.979,0.984,-0.336,-152.405,47.363,7.751
-1.001,1.046,-0.269,-137.390,59.143,-9.277
-0.933,1.236,-0.192,-121.216,72.144,-26.611
-0.865,1.241,0.003,-70.801,83.374,-52.002
-0.852,1.179,-0.114,-3.296,109.924,-75.012
-0.740,1.269,-0.409,18.433,141.541,-70.984
-0.632,1.455,-0.627,22.461,151.489,-72.754
-0.557,1.591,-0.859,21.912,149.658,-97.656
-0.573,1.698,-0.990,22.278,139.832,-141.663
-0.675,1.627,-1.036,17.944,127.441,-203.369
-0.847,1.315,-1.267,8.362,121.521,-275.818
-1.060,1.001,-1.411,-5.493,105.103,-343.811
-1.382,0.761,-1.211,-21.790,67.810,-401.672
-1.744,0.472,-0.994,-30.701,34.851,-453.796
-1.956,0.406,-1.023,-32.104,24.353,-496.216
-2.155,0.681,-0.916,-34.607,11.353,-534.302
-2.429,0.836,-1.038,-37.476,-3.601,-588.806
-2.626,0.865,-1.493,-38.757,-23.376,-658.081
-2.948,1.317,-1.531,-43.457,-66.650,-721.985
-3.638,1.610,-1.295,-60.059,-119.507,-804.687
-4.000,1.596,-0.741,-93.323,-155.640,-908.752
-4.000,1.754,-0.568,-141.418,-156.921,-1009.155
-4.000,1.561,-0.146,-203.430,-146.240,-1117.798
-4.000,0.557,0.735,-249.268,-138.000,-1211.243
-4.000,-1.884,1.049,-242.126,-107.422,-1248.230
-4.000,-3.999,1.288,-166.321,-66.040,-1192.688
-4.000,-4.000,0.035,-63.843,21.240,-1021.423
-3.821,-4.000,-1.425,16.113,74.341,-796.021
-2.333,-4.000,-1.845,76.233,27.039,-621.582
-1.528,-3.841,-1.646,68.298,-21.790,-485.046
-1.206,-3.401,-0.796,28.687,-61.462,-382.690
-0.961,-2.923,-0.114,8.545,-64.819,-290.710
-0.589,-2.243,-0.221,13.855,-22.949,-203.064
-0.175,-1.107,-0.971,44.128,25.330,-124.756
0.115,-0.125,-1.355,63.293,41.138,-78.430
0.289,0.094,-1.567,50.842,40.649,-76.111
0.338,0.099,-1.594,40.344,27.954,-77.087
0.336,0.030,-1.567,39.246,7.935,-70.251
0.260,-0.097,-1.548,34.241,-8.484,-63.904
0.187,-0.149,-1.483,32.104,-25.024,-55.725
0.128,-0.168,-1.439,34.546,-38.391,-46.997
0.097,-0.241,-1.380,37.659,-49.561,-39.368
0.056,-0.292,-1.284,37.170,-57.800,-31.128
0.052,-0.265,-1.250,31.189,-60.120,-21.851
0.059,-0.155,-1.252,26.184,-58.716,-14.954
0.089,0.133,-1.333,28.931,-57.251,-11.108
0.105,0.288,-1.428,37.476,-58.228,-14.587
0.123,0.261,-1.509,46.814,-61.462,-25.269
0.143,0.086,-1.531,49.316,-65.735,-32.043
0.161,-0.086,-1.658,49.316,-69.946,-31.372
0.139,-0.108,-1.661,51.270,-82.642,-26.245
0.065,-0.208,-1.608,51.086,-99.548,-22.095
-0.014,-0.271,-1.637,49.316,-111.816,-16.846
-0.078,-0.171,-1.587,48.340,-122.864,-6.104
-0.140,-0.056,-1.521,45.532,-131.531,1.587
-0.207,-0.041,-1.409,38.757,-136.414,4.395
-0.252,-0.088,-1.340,32.166,-136.536,7.385
-0.264,-0.008,-1.299,28.442,-134.888,17.029
-0.228,0.170,-1.349,26.550,-132.568,29.907
-0.185,0.081,-1.408,23.376,-134.583,36.072
-0.173,-0.088,-1.462,20.447,-143.433,40.649
-0.211,-0.156,-1.457,18.433,-159.363,49.500

0.516,1.486,0.614,-11.536,-96.130,150.574
0.578,1.180,0.231,-23.743,-54.260,120.544
0.586,0.635,-0.143,-28.137,-36.499,97.168
0.546,0.338,-0.285,-33.203,-46.021,106.934
0.527,0.395,-0.230,-36.194,-70.618,139.343
0.501,0.458,-0.145,-36.316,-93.323,168.884
0.482,0.719,0.001,-32.532,-110.413,191.040
0.493,1.128,0.186,-17.029,-123.108,204.224
0.527,1.475,0.319,-11.536,-120.972,199.768
0.601,1.682,0.311,-10.498,-104.675,180.420
0.654,1.777,0.191,-8.484,-83.923,152.588
0.686,1.665,0.048,-4.700,-72.693,122.620
0.678,1.434,-0.032,0.854,-72.449,96.069
0.639,1.253,0.066,10.559,-83.740,83.679
0.599,1.136,0.159,17.639,-92.346,83.679
0.555,1.015,0.131,13.855,-92.102,90.881
0.522,0.919,0.033,5.310,-92.529,102.173
0.489,0.834,-0.016,-0.793,-99.792,115.967
0.425,0.790,0.006,-6.348,-109.985,130.920
0.383,0.883,0.136,-11.719,-121.460,148.499
0.411,1.163,0.215,-9.888,-127.258,165.344
0.464,1.617,0.299,4.700,-129.639,176.270
0.490,1.955,0.482,28.564,-135.498,168.457
0.490,2.022,0.575,49.622,-131.714,140.015
0.489,1.888,0.386,52.307,-106.201,103.455
0.454,1.619,-0.015,44.678,-80.811,72.876
0.361,1.238,-0.232,37.720,-83.862,56.396
0.282,0.965,-0.275,22.949,-105.286,60.303
0.207,0.885,-0.262,10.559,-128.479,79.834
0.087,0.774,-0.233,8.972,-151.184,100.037
-0.050,0.652,-0.168,7.874,-172.852,118.713
-0.168,0.587,-0.052,2.808,-192.932,140.259
-0.228,0.718,-0.060,1.892,-205.627,164.001
-0.259,1.034,-0.246,10.742,-213.562,184.387
-0.274,1.365,-0.393,15.503,-230.957,195.068
-0.384,1.456,-0.266,3.906,-261.536,190.735
-0.549,1.562,0.110,-21.545,-293.518,183.960
-0.687,1.680,0.496,-61.035,-308.411,176.575
-0.789,1.655,0.598,-83.069,-296.936,159.912
-0.910,1.443,0.587,-97.351,-278.992,139.771
-1.013,1.279,0.635,-112.793,-270.813,131.775
-1.082,1.171,0.691,-128.845,-267.944,133.911
-1.126,1.266,0.714,-153.625,-263.916,144.043
-1.149,1.499,0.735,-191.833,-258.301,152.893
-1.136,1.698,0.832,-234.009,-252.625,145.813
-1.180,1.813,0.957,-270.691,-241.699,125.793
-1.151,1.836,1.037,-311.401,-220.093,96.863
-1.189,1.869,0.954,-342.407,-186.218,64.636
-1.189,1.965,0.796,-367.615,-153.137,30.334
-1.228,1.996,0.619,-380.615,-131.958,-10.071
-1.285,1.814,0.613,-388.977,-122.070,-52.917
-1.348,1.639,0.797,-384.949,-118.164,-81.116
-1.359,1.581,1.078,-378.601,-108.582,-87.463
-1.329,1.656,1.375,-381.348,-83.557,-84.473
-1.229,1.826,1.641,-388.977,-45.715,-81.665
-1.141,1.972,1.847,-381.836,1.038,-90.454
-1.133,2.069,1.826,-348.999,57.617,-117.371
-1.205,2.091,1.425,-297.791,121.521,-155.579
-1.395,2.161,1.140,-246.277,165.588,-197.632
-1.672,2.209,0.959,-222.351,194.580,-244.080
-2.116,2.124,0.588,-198.669,233.643,-304.138
-2.618,1.895,0.186,-173.218,275.635,-377.686
-3.153,1.580,-0.155,-171.326,314.758,-455.811
-3.637,1.378,-0.675,-177.917,354.126,-530.029
-3.999,1.375,-1.394,-202.454,381.836,-605.896
