aX,aY,aZ,gX,gY,gZ
-7.738,0.517,4.903,1.574,1.574,1.574
-7.662,0.254,4.808,0.680,0.680,0.680
-8.370,-0.096,4.626,0.486,0.486,0.486
-8.744,-0.105,4.827,0.389,0.389,0.389
-9.093,-0.024,4.769,0.563,0.563,0.563
-9.093,-0.024,4.769,0.563,0.563,0.563
-9.069,0.000,4.678,1.379,1.379,1.379
-9.299,-0.192,4.434,2.254,2.254,2.254
-9.237,-0.024,4.338,1.807,1.807,1.807
-9.237,-0.024,4.338,1.807,1.807,1.807
-9.055,0.024,4.324,1.088,1.088,1.088
-8.959,0.019,4.496,0.563,0.563,0.563
-8.782,0.129,4.477,0.894,0.894,0.894
-8.945,0.091,4.195,1.146,1.146,1.146
-9.290,-0.091,4.094,0.330,0.330,0.330
-9.266,-0.019,4.223,-0.933,-0.933,-0.933
-8.954,-0.014,4.281,-1.593,-1.593,-1.593
-8.682,0.096,4.166,-1.535,-1.535,-1.535
-8.571,0.201,4.123,-1.282,-1.282,-1.282
-8.595,0.110,3.903,-1.710,-1.710,-1.710
-8.595,0.110,3.903,-1.710,-1.710,-1.710
-8.739,0.029,4.190,-3.109,-3.109,-3.109
-8.950,-0.115,4.257,-2.565,-2.565,-2.565
-9.170,-0.278,4.089,-2.409,-2.409,-2.409
-8.998,-0.206,4.219,-2.973,-2.973,-2.973
-8.998,-0.206,4.219,-2.973,-2.973,-2.973
-9.017,-0.177,4.199,-2.739,-2.739,-2.739
-9.017,-0.177,4.199,-2.739,-2.739,-2.739
-9.036,-0.211,4.334,-2.603,-2.603,-2.603
-9.036,-0.211,4.334,-2.603,-2.603,-2.603
-8.557,-0.244,4.075,-2.584,-2.584,-2.584
-8.978,-0.287,4.046,-2.934,-2.934,-2.934
-9.041,-0.278,4.190,-3.614,-3.614,-3.614
-8.854,-0.350,4.190,-3.167,-3.167,-3.167
-8.902,-0.278,4.171,-2.526,-2.526,-2.526
-8.945,-0.369,4.022,-1.982,-1.982,-1.982
-8.902,-0.469,3.984,-1.923,-1.923,-1.923
-8.974,-0.417,3.903,-1.885,-1.885,-1.885
-9.098,-0.517,3.826,-1.787,-1.787,-1.787
-9.098,-0.508,4.056,-1.749,-1.749,-1.749
-9.017,-0.512,3.984,-1.399,-1.399,-1.399
-8.945,-0.536,3.989,-1.341,-1.341,-1.341
-8.796,-0.551,4.032,-1.379,-1.379,-1.379
-8.533,-0.436,4.132,-1.049,-1.049,-1.049
-8.614,-0.374,4.113,-0.544,-0.544,-0.544
-8.614,-0.374,4.113,-0.544,-0.544,-0.544
-8.768,-0.369,4.128,-0.175,-0.175,-0.175
-8.916,-0.350,4.080,-0.272,-0.272,-0.272
-8.945,-0.369,4.118,-0.738,-0.738,-0.738
-8.854,-0.407,4.209,-0.894,-0.894,-0.894
-8.849,-0.508,4.319,-0.738,-0.738,-0.738
-8.945,-0.407,4.329,0.019,0.019,0.019
-9.031,-0.388,4.152,0.486,0.486,0.486
-9.165,-0.311,4.233,0.253,0.253,0.253
-9.036,-0.259,4.152,-0.291,-0.291,-0.291
-9.036,-0.259,4.152,-0.291,-0.291,-0.291
-8.720,-0.139,4.085,-0.777,-0.777,-0.777
-8.739,-0.215,4.142,-1.030,-1.030,-1.030
-8.686,-0.235,4.324,-1.438,-1.438,-1.438
-8.787,-0.326,4.118,-1.205,-1.205,-1.205
-8.863,-0.287,4.046,-1.399,-1.399,-1.399
-8.935,-0.273,4.199,-1.943,-1.943,-1.943
-8.907,-0.326,4.109,-1.263,-1.263,-1.263
-9.103,-0.479,4.003,-0.933,-0.933,-0.933
-9.419,-0.469,4.132,-1.593,-1.593,-1.593
-9.108,-0.445,4.180,-1.243,-1.243,-1.243
-9.108,-0.445,4.180,-1.243,-1.243,-1.243
-8.772,-0.354,4.032,-0.389,-0.389,-0.389
-8.902,-0.196,4.147,-0.214,-0.214,-0.214
-8.782,-0.148,4.003,0.039,0.039,0.039
-8.677,-0.005,3.994,-0.602,-0.602,-0.602
-8.638,-0.091,4.003,-1.302,-1.302,-1.302
-8.739,-0.259,4.061,-2.021,-2.021,-2.021
-8.849,-0.378,4.233,-2.176,-2.176,-2.176
-8.969,-0.316,4.396,-1.690,-1.690,-1.690

-11.104,-13.527,0.728,-13.250,-13.250,-13.250
-8.983,-8.686,2.045,-17.894,-17.894,-17.894
-8.931,-5.603,2.380,-17.699,-17.699,-17.699
-8.394,-2.878,3.405,-16.922,-16.922,-16.922
-7.733,0.536,4.563,-15.290,-15.290,-15.290
-7.848,3.007,5.009,-8.529,-8.529,-8.529
-7.848,3.007,5.009,-8.529,-8.529,-8.529
-7.882,5.186,4.171,12.415,12.415,12.415
-7.915,6.895,3.151,19.254,19.254,19.254
-8.389,6.417,2.265,23.722,23.722,23.722
-7.815,5.521,2.045,24.557,24.557,24.557
-7.609,5.416,2.112,25.451,25.451,25.451
-7.585,5.468,2.466,27.277,27.277,27.277
-9.151,4.559,1.647,28.696,28.696,28.696
-9.931,3.994,0.876,29.939,29.939,29.939
-9.151,3.180,0.733,28.754,28.754,28.754
-8.835,2.600,0.996,25.723,25.723,25.723
-8.619,2.078,1.681,20.769,20.769,20.769
-9.414,1.355,2.212,17.622,17.622,17.622
-9.414,1.355,2.212,17.622,17.622,17.622
-10.956,1.834,3.754,23.508,23.508,23.508
-10.961,1.379,3.395,33.184,33.184,33.184
-10.961,1.379,3.395,33.184,33.184,33.184
-10.635,0.709,2.753,40.702,40.702,40.702
-9.730,1.058,2.705,41.188,41.188,41.188
-9.773,1.135,2.399,41.013,41.013,41.013
-9.519,1.044,2.385,41.577,41.577,41.577
-9.519,1.044,2.385,41.577,41.577,41.577
-10.271,1.034,2.370,41.110,41.110,41.110
-9.922,1.159,3.050,42.976,42.976,42.976
-9.409,0.934,2.849,44.918,44.918,44.918
-9.409,0.934,2.849,44.918,44.918,44.918
-8.772,1.326,2.720,44.724,44.724,44.724
-8.772,1.326,2.720,44.724,44.724,44.724
-8.370,1.231,3.151,44.102,44.102,44.102
-8.849,1.365,3.069,39.459,39.459,39.459
-8.849,1.365,3.069,39.459,39.459,39.459
-8.705,2.073,2.974,34.194,34.194,34.194
-8.705,2.073,2.974,34.194,34.194,34.194
-8.739,1.958,3.223,31.435,31.435,31.435
-9.419,1.887,4.358,23.858,23.858,23.858
-9.304,2.026,4.573,22.090,22.090,22.090
-8.816,1.848,4.621,19.817,19.817,19.817
-8.571,1.848,4.750,15.873,15.873,15.873
-8.571,1.848,4.750,15.873,15.873,15.873
-8.619,1.791,4.894,11.774,11.774,11.774
-8.298,1.676,5.071,5.965,5.965,5.965
-8.308,1.365,5.195,4.041,4.041,4.041
-8.557,1.221,5.325,2.856,2.856,2.856
-8.796,0.915,5.248,1.943,1.943,1.943
-8.768,0.642,5.066,0.389,0.389,0.389
-8.801,0.350,4.832,-1.205,-1.205,-1.205
-8.854,0.326,4.808,-2.234,-2.234,-2.234
-8.854,0.326,4.808,-2.234,-2.234,-2.234
-8.643,0.239,4.583,-1.651,-1.651,-1.651
-9.036,0.010,4.123,-1.574,-1.574,-1.574
-9.165,-0.168,4.099,-2.914,-2.914,-2.914
-9.065,-0.378,4.290,-3.847,-3.847,-3.847
-8.844,-0.397,4.247,-4.235,-4.235,-4.235
-8.758,-0.263,4.281,-4.235,-4.235,-4.235
-8.729,-0.239,4.247,-3.283,-3.283,-3.283
-8.495,-0.225,4.061,-2.584,-2.584,-2.584
-8.456,-0.431,4.051,-2.487,-2.487,-2.487
-9.065,-0.445,4.041,-2.623,-2.623,-2.623
-9.117,-0.445,3.998,-3.011,-3.011,-3.011
-9.045,-0.287,4.161,-2.662,-2.662,-2.662
-8.983,-0.330,4.041,-1.846,-1.846,-1.846
-8.777,-0.263,3.984,-1.535,-1.535,-1.535
-8.619,-0.163,3.922,-1.224,-1.224,-1.224
-8.801,-0.340,4.018,-1.205,-1.205,-1.205
-9.299,-0.220,4.089,-1.613,-1.613,-1.613
-9.036,-0.287,4.137,-2.390,-2.390,-2.390
-9.074,-0.364,4.176,-2.720,-2.720,-2.720
-9.074,-0.364,4.176,-2.720,-2.720,-2.720
-8.844,-0.445,4.319,-3.031,-3.031,-3.031
-8.926,-0.402,4.290,-2.526,-2.526,-2.526
-8.911,-0.374,4.233,-2.273,-2.273,-2.273
-8.739,-0.350,4.156,-2.157,-2.157,-2.157
-8.772,-0.359,4.113,-1.477,-1.477,-1.477
-8.772,-0.359,4.113,-1.477,-1.477,-1.477
-8.931,-0.326,3.898,-0.952,-0.952,-0.952
-9.002,-0.297,3.874,-1.282,-1.282,-1.282
-9.007,-0.239,4.061,-1.224,-1.224,-1.224
-8.916,-0.330,3.907,-0.874,-0.874,-0.874
-8.772,-0.436,3.864,-0.874,-0.874,-0.874
-8.969,-0.464,3.907,-1.360,-1.360,-1.360
-9.021,-0.321,4.156,-1.846,-1.846,-1.846
-8.964,-0.330,4.305,-1.651,-1.651,-1.651
-8.892,-0.268,4.228,-1.010,-1.010,-1.010
-8.816,-0.345,4.099,-0.311,-0.311,-0.311
-8.816,-0.345,4.099,-0.311,-0.311,-0.311
-8.758,-0.302,4.137,-0.097,-0.097,-0.097
-8.873,-0.249,4.137,-0.389,-0.389,-0.389
-8.974,-0.158,4.171,-0.816,-0.816,-0.816
-8.897,-0.340,4.104,-0.719,-0.719,-0.719
-9.050,-0.407,4.147,-0.544,-0.544,-0.544
-9.208,-0.321,4.128,-0.661,-0.661,-0.661
-9.160,-0.259,4.099,-0.758,-0.758,-0.758
-9.160,-0.259,4.099,-0.758,-0.758,-0.758
-8.974,-0.306,4.046,-0.447,-0.447,-0.447
-8.974,-0.306,4.046,-0.447,-0.447,-0.447
-8.940,-0.354,4.089,-0.214,-0.214,-0.214
-8.638,-0.235,4.247,-0.855,-0.855,-0.855
-8.581,-0.316,4.147,-0.291,-0.291,-0.291
-8.825,-0.378,4.238,-0.136,-0.136,-0.136
-8.825,-0.378,4.238,-0.136,-0.136,-0.136
-8.859,-0.364,4.171,0.525,0.525,0.525
-8.806,-0.302,4.018,0.311,0.311,0.311
-8.806,-0.302,4.018,0.311,0.311,0.311
-8.998,-0.225,4.037,0.311,0.311,0.311
-9.160,-0.278,3.936,0.272,0.272,0.272
-9.160,-0.278,3.936,0.272,0.272,0.272
-9.069,-0.215,3.965,-0.408,-0.408,-0.408
-9.069,-0.215,3.965,-0.408,-0.408,-0.408
-8.811,-0.120,4.142,-0.369,-0.369,-0.369
-8.705,-0.120,4.204,-0.389,-0.389,-0.389
-8.758,-0.129,4.041,-0.505,-0.505,-0.505
-8.878,-0.192,4.037,-0.952,-0.952,-0.952
-9.012,-0.225,4.190,-1.243,-1.243,-1.243

-12.148,-14.523,-1.044,-8.121,-8.121,-8.121
-10.391,-14.504,-0.326,-16.728,-16.728,-16.728
-8.600,-12.752,0.699,-23.625,-23.625,-23.625
-7.686,-5.847,2.026,-20.536,-20.536,-20.536
-6.627,-1.446,2.322,-17.719,-17.719,-17.719
-6.153,0.512,2.581,-12.667,-12.667,-12.667
-6.771,1.915,3.113,-8.276,-8.276,-8.276
-7.829,6.206,4.099,-5.731,-5.731,-5.731
-8.002,8.088,4.501,-0.641,-0.641,-0.641
-8.188,6.230,3.371,14.435,14.435,14.435
-8.284,4.525,2.073,27.957,27.957,27.957
-8.897,5.411,2.337,30.269,30.269,30.269
-9.711,5.248,2.524,30.095,30.095,30.095
-10.377,4.132,2.035,34.524,34.524,34.524
-10.099,3.587,2.107,39.906,39.906,39.906
-10.099,3.587,2.107,39.906,39.906,39.906
-9.606,2.629,1.839,41.965,41.965,41.965
-10.166,2.423,0.623,44.685,44.685,44.685
-10.166,2.423,0.623,44.685,44.685,44.685
-11.425,1.815,-0.091,44.627,44.627,44.627
-10.688,1.140,1.389,36.234,36.234,36.234
-9.749,1.470,2.011,37.458,37.458,37.458
-9.740,1.106,1.609,43.228,43.228,43.228
-9.419,0.713,1.532,46.220,46.220,46.220
-9.903,0.498,1.930,46.220,46.220,46.220
-9.639,0.335,2.586,45.870,45.870,45.870
-9.639,0.335,2.586,45.870,45.870,45.870
-8.763,1.121,3.074,45.968,45.968,45.968
-8.873,1.398,2.667,50.048,50.048,50.048
-9.021,1.188,1.743,53.836,53.836,53.836
-8.686,1.432,1.403,50.494,50.494,50.494
-8.418,1.097,1.748,44.549,44.549,44.549
-8.806,1.082,2.844,38.021,38.021,38.021
-9.615,1.432,3.759,35.088,35.088,35.088
-10.290,1.858,3.390,36.681,36.681,36.681
-9.079,2.423,3.160,35.340,35.340,35.340
-8.720,2.552,2.610,29.861,29.861,29.861
-8.203,2.705,2.648,25.723,25.723,25.723
-8.203,2.705,2.648,25.723,25.723,25.723
-9.151,3.026,3.237,15.892,15.892,15.892
-8.935,2.619,3.658,12.240,12.240,12.240
-8.978,2.241,4.132,9.928,9.928,9.928
-8.978,2.241,4.132,9.928,9.928,9.928
-9.792,1.159,3.486,3.050,3.050,3.050
-9.433,1.470,4.056,-2.992,-2.992,-2.992
-8.954,0.982,4.458,-5.401,-5.401,-5.401
-8.954,0.982,4.458,-5.401,-5.401,-5.401
-8.873,0.613,4.693,-4.643,-4.643,-4.643
-8.787,0.455,4.755,-2.448,-2.448,-2.448
-8.763,0.115,4.324,-0.427,-0.427,-0.427
-8.557,-0.278,3.994,-0.991,-0.991,-0.991
-8.461,-0.096,4.037,-3.381,-3.381,-3.381
-8.365,-0.144,4.262,-4.507,-4.507,-4.507
-8.365,-0.144,4.262,-4.507,-4.507,-4.507
-8.983,-0.283,4.166,-4.663,-4.663,-4.663
-9.050,-0.321,3.994,-3.536,-3.536,-3.536
-9.069,-0.283,3.869,-2.778,-2.778,-2.778
-8.983,-0.383,3.764,-2.467,-2.467,-2.467
-9.136,-0.397,3.649,-2.545,-2.545,-2.545
-9.534,-0.431,3.577,-2.623,-2.623,-2.623
-9.534,-0.431,3.577,-2.623,-2.623,-2.623
-9.644,-0.527,3.725,-2.778,-2.778,-2.778
-9.438,-0.565,3.754,-2.973,-2.973,-2.973
-9.156,-0.512,3.826,-2.681,-2.681,-2.681
-8.787,-0.661,3.716,-2.312,-2.312,-2.312
-8.950,-0.551,3.539,-2.973,-2.973,-2.973
-8.662,-0.546,3.778,-3.691,-3.691,-3.691
-8.715,-0.455,4.046,-3.458,-3.458,-3.458
-8.715,-0.455,4.046,-3.458,-3.458,-3.458
-8.772,-0.493,3.692,-0.544,-0.544,-0.544
-8.816,-0.388,3.457,-0.855,-0.855,-0.855
-8.907,-0.464,3.572,-1.768,-1.768,-1.768
-9.165,-0.402,3.735,-2.331,-2.331,-2.331
-9.476,-0.417,3.639,-1.710,-1.710,-1.710
-9.529,-0.474,3.510,-1.632,-1.632,-1.632
-9.701,-0.383,3.529,-2.021,-2.021,-2.021
-9.587,-0.445,3.601,-2.234,-2.234,-2.234
-9.151,-0.330,3.721,-2.642,-2.642,-2.642
-8.978,-0.311,3.869,-2.429,-2.429,-2.429
-8.543,-0.244,3.778,-2.215,-2.215,-2.215
-8.629,-0.220,3.673,-2.642,-2.642,-2.642
-8.878,-0.244,3.673,-3.381,-3.381,-3.381
-8.954,-0.316,3.692,-3.963,-3.963,-3.963
-9.247,-0.335,3.883,-3.400,-3.400,-3.400
-9.074,-0.450,3.706,-2.390,-2.390,-2.390
-9.256,-0.618,3.553,-2.545,-2.545,-2.545
-9.050,-0.661,3.697,-3.128,-3.128,-3.128
-9.050,-0.661,3.697,-3.128,-3.128,-3.128
-8.878,-0.766,4.008,-2.351,-2.351,-2.351
-8.638,-0.776,3.960,-0.699,-0.699,-0.699
-9.065,-0.809,3.730,0.544,0.544,0.544
-9.414,-0.766,3.539,0.253,0.253,0.253
-9.045,-0.666,3.654,-0.602,-0.602,-0.602
-9.036,-0.704,3.730,-0.136,-0.136,-0.136
-9.419,-0.469,3.836,1.205,1.205,1.205
-9.275,-0.441,3.730,2.215,2.215,2.215
-9.275,-0.441,3.730,2.215,2.215,2.215
-9.074,-0.283,3.414,1.554,1.554,1.554
-8.811,-0.120,3.548,-0.175,-0.175,-0.175
-8.720,-0.110,3.874,-1.030,-1.030,-1.030
-8.969,-0.239,3.883,-0.078,-0.078,-0.078
-8.969,-0.239,3.883,-0.078,-0.078,-0.078
-9.117,-0.330,3.548,-0.097,-0.097,-0.097
-9.223,-0.412,3.759,-0.622,-0.622,-0.622
-9.184,-0.570,3.654,-0.661,-0.661,-0.661
-9.084,-0.493,3.836,-1.321,-1.321,-1.321
-9.156,-0.364,3.850,-1.224,-1.224,-1.224
-9.156,-0.364,3.850,-1.224,-1.224,-1.224
-9.060,-0.306,3.927,-0.330,-0.330,-0.330
-8.911,-0.364,3.759,-0.233,-0.233,-0.233
-8.873,-0.431,3.663,-0.117,-0.117,-0.117
-9.347,-0.455,3.783,-0.816,-0.816,-0.816
-9.347,-0.455,3.783,-0.816,-0.816,-0.816
-9.079,-0.316,3.812,-0.855,-0.855,-0.855
-8.988,-0.306,3.687,-0.486,-0.486,-0.486
-9.021,-0.330,3.730,-0.816,-0.816,-0.816
-9.021,-0.330,3.730,-0.816,-0.816,-0.816
-9.146,-0.283,3.807,-1.477,-1.477,-1.477
-9.146,-0.283,3.807,-1.477,-1.477,-1.477

-15.132,-18.402,-2.916,2.953,2.953,2.953
-13.345,-21.007,-2.442,-8.665,-8.665,-8.665
-8.567,-19.920,-1.307,-23.741,-23.741,-23.741
-6.364,-16.271,0.565,-37.380,-37.380,-37.380
-5.804,-7.906,5.186,-39.401,-39.401,-39.401
-5.804,-7.906,5.186,-39.401,-39.401,-39.401
-6.670,-3.462,4.630,-26.947,-26.947,-26.947
-5.176,5.837,4.094,-5.537,-5.537,-5.537
-6.852,6.196,2.773,7.577,7.577,7.577
-8.040,6.254,2.437,17.777,17.777,17.777
-8.342,6.589,2.447,21.177,21.177,21.177
-9.122,7.144,2.366,24.907,24.907,24.907
-8.380,6.618,2.868,31.435,31.435,31.435
-8.380,6.618,2.868,31.435,31.435,31.435
-9.979,4.985,1.997,38.313,38.313,38.313
-10.310,4.539,1.623,38.876,38.876,38.876
-10.535,4.142,1.293,36.273,36.273,36.273
-10.626,3.251,1.125,35.709,35.709,35.709
-10.913,1.844,2.251,37.225,37.225,37.225
-11.641,0.905,2.313,38.274,38.274,38.274
-12.321,0.570,2.117,39.265,39.265,39.265
-11.444,0.268,1.681,36.720,36.720,36.720
-11.626,0.206,1.973,32.407,32.407,32.407
-10.908,0.651,3.615,37.147,37.147,37.147
-9.821,0.661,4.109,44.918,44.918,44.918
-8.600,0.187,3.452,48.629,48.629,48.629
-7.638,0.958,2.873,45.229,45.229,45.229
-6.642,1.676,3.127,40.450,40.450,40.450
-7.073,2.351,3.203,37.808,37.808,37.808
-7.810,2.931,3.658,36.467,36.467,36.467
-8.030,3.395,3.582,34.874,34.874,34.874
-7.623,3.237,3.395,30.600,30.600,30.600
-7.623,3.237,3.395,30.600,30.600,30.600
-8.246,2.605,4.228,15.795,15.795,15.795
-8.614,2.471,5.090,10.608,10.608,10.608
-8.188,1.992,5.306,8.665,8.665,8.665
-8.083,1.772,4.879,8.004,8.004,8.004
-8.696,1.197,4.477,6.042,6.042,6.042
-9.409,0.656,4.319,1.787,1.787,1.787
-9.855,-0.062,4.760,-0.427,-0.427,-0.427
-9.874,-0.354,4.946,-0.699,-0.699,-0.699
-10.243,-0.843,4.362,-0.991,-0.991,-0.991
-9.299,-0.905,4.281,-2.701,-2.701,-2.701
-8.399,-0.900,4.319,-4.779,-4.779,-4.779
-8.270,-1.030,4.338,-5.187,-5.187,-5.187
-8.270,-1.030,4.338,-5.187,-5.187,-5.187
-9.050,-1.135,4.228,-3.419,-3.419,-3.419
-8.954,-1.178,4.252,-3.517,-3.517,-3.517
-8.739,-1.101,4.070,-4.274,-4.274,-4.274
-8.739,-1.101,4.070,-4.274,-4.274,-4.274
-8.964,-0.958,4.176,-2.526,-2.526,-2.526
-8.931,-1.053,3.955,-0.913,-0.913,-0.913
-8.931,-1.053,3.955,-0.913,-0.913,-0.913
-9.165,-1.010,3.917,-2.992,-2.992,-2.992
-8.538,-0.910,4.147,-4.061,-4.061,-4.061
-8.806,-0.962,4.137,-3.555,-3.555,-3.555
-9.342,-0.996,4.041,-3.050,-3.050,-3.050
-9.127,-0.953,4.132,-3.400,-3.400,-3.400
-9.084,-0.948,4.166,-3.186,-3.186,-3.186
-8.998,-0.929,4.238,-2.429,-2.429,-2.429
-8.624,-0.852,4.132,-1.729,-1.729,-1.729
-8.624,-0.852,4.132,-1.729,-1.729,-1.729
-8.437,-0.709,3.826,-2.254,-2.254,-2.254
-8.480,-0.575,4.061,-3.594,-3.594,-3.594
-8.452,-0.508,4.185,-3.827,-3.827,-3.827
-9.050,-0.570,4.061,-3.011,-3.011,-3.011
-9.050,-0.570,4.061,-3.011,-3.011,-3.011
-9.438,-0.761,3.764,-2.875,-2.875,-2.875
-9.089,-0.690,4.061,-5.965,-5.965,-5.965
-8.978,-0.675,4.199,-5.673,-5.673,-5.673
-9.338,-0.747,4.219,-4.760,-4.760,-4.760
-9.089,-0.843,4.386,-5.013,-5.013,-5.013
-9.089,-0.843,4.386,-5.013,-5.013,-5.013
-8.222,-0.814,4.501,-5.207,-5.207,-5.207
-8.279,-0.833,4.353,-5.129,-5.129,-5.129
-8.638,-0.800,4.166,-5.518,-5.518,-5.518
-8.883,-0.838,4.310,-6.159,-6.159,-6.159
-8.978,-0.670,4.401,-6.042,-6.042,-6.042
-8.840,-0.661,4.243,-5.246,-5.246,-5.246
-8.701,-0.455,3.888,-5.110,-5.110,-5.110
-8.701,-0.455,3.888,-5.110,-5.110,-5.110
-8.883,-0.503,3.754,-6.917,-6.917,-6.917
-9.424,-0.393,3.955,-8.102,-8.102,-8.102
-9.409,-0.273,3.965,-8.276,-8.276,-8.276
-9.093,-0.426,3.716,-8.626,-8.626,-8.626
-8.744,-0.565,3.663,-9.442,-9.442,-9.442
-8.744,-0.565,3.663,-9.442,-9.442,-9.442
-8.897,-0.670,3.979,-10.686,-10.686,-10.686
-9.017,-0.450,4.094,-10.161,-10.161,-10.161
-9.050,-0.570,4.065,-9.811,-9.811,-9.811
-9.050,-0.570,4.065,-9.811,-9.811,-9.811
-8.471,-0.752,3.989,-10.375,-10.375,-10.375
-8.758,-0.781,3.979,-9.656,-9.656,-9.656
-9.151,-1.001,4.046,-8.412,-8.412,-8.412
-9.299,-1.135,3.912,-7.985,-7.985,-7.985
-9.237,-1.346,3.888,-8.801,-8.801,-8.801
-9.041,-1.269,3.903,-9.986,-9.986,-9.986
-8.878,-1.269,4.032,-9.423,-9.423,-9.423
-8.787,-0.996,4.075,-7.830,-7.830,-7.830
-8.907,-1.154,3.816,-6.489,-6.489,-6.489
-8.907,-1.154,3.816,-6.489,-6.489,-6.489
-8.753,-1.293,3.749,-6.586,-6.586,-6.586
-8.998,-0.872,3.879,-6.373,-6.373,-6.373
-8.911,-1.068,3.831,-4.624,-4.624,-4.624
-9.280,-0.991,3.711,-3.361,-3.361,-3.361
-9.333,-0.838,3.749,-2.778,-2.778,-2.778
-9.208,-0.632,3.754,-3.264,-3.264,-3.264
-9.098,-0.532,3.730,-3.614,-3.614,-3.614
-8.911,-0.345,3.821,-3.633,-3.633,-3.633
-8.820,-0.321,3.893,-3.419,-3.419,-3.419
-8.820,-0.321,3.893,-3.419,-3.419,-3.419
-8.863,-0.048,3.850,-2.565,-2.565,-2.565
-8.964,0.043,3.903,-2.312,-2.312,-2.312
-9.285,-0.081,3.836,-2.545,-2.545,-2.545
-9.261,0.000,3.802,-3.594,-3.594,-3.594
-9.261,0.000,3.802,-3.594,-3.594,-3.594
-8.715,-0.072,3.778,-4.624,-4.624,-4.624
-8.849,-0.067,3.673,-4.391,-4.391,-4.391
-9.275,0.105,3.740,-4.197,-4.197,-4.197

-10.669,-14.413,-2.729,-4.391,-4.391,-4.391
-12.996,-19.547,-2.907,-20.866,-20.866,-20.866
-10.286,-16.970,-0.053,-34.660,-34.660,-34.660
-5.962,-10.736,3.156,-36.351,-36.351,-36.351
-6.230,-3.285,6.594,-29.861,-29.861,-29.861
-6.685,0.934,7.039,-23.469,-23.469,-23.469
-6.685,0.934,7.039,-23.469,-23.469,-23.469
-5.717,11.186,10.932,-12.745,-12.745,-12.745
-4.678,12.484,10.568,4.857,4.857,4.857
-6.350,7.494,6.656,36.448,36.448,36.448
-5.090,6.417,5.143,43.830,43.830,43.830
-7.140,6.273,5.286,35.107,35.107,35.107
-9.074,5.425,6.033,26.792,26.792,26.792
-9.074,5.425,6.033,26.792,26.792,26.792
-11.210,4.013,5.454,26.131,26.131,26.131
-10.855,1.245,2.792,40.081,40.081,40.081
-10.841,1.489,2.016,34.349,34.349,34.349
-10.334,1.690,1.949,26.189,26.189,26.189
-10.118,0.900,2.557,19.700,19.700,19.700
-9.768,0.570,3.400,15.892,15.892,15.892
-9.706,0.034,4.324,14.668,14.668,14.668
-9.452,-0.503,5.306,12.978,12.978,12.978
-8.725,0.120,5.440,10.938,10.938,10.938
-8.025,0.086,5.243,13.308,13.308,13.308
-7.618,-0.450,5.210,16.281,16.281,16.281
-7.618,-0.450,5.210,16.281,16.281,16.281
-7.997,-0.800,5.923,14.979,14.979,14.979
-6.838,0.029,6.005,15.057,15.057,15.057
-6.953,-0.057,6.153,18.379,18.379,18.379
-7.590,0.048,5.665,22.129,22.129,22.129
-7.590,0.048,5.665,22.129,22.129,22.129
-8.528,-0.158,4.999,23.683,23.683,23.683
-8.035,-0.101,4.760,15.776,15.776,15.776
-7.437,0.010,4.736,12.667,12.667,12.667
-7.307,0.177,4.535,11.307,11.307,11.307
-7.872,-0.417,4.506,8.626,8.626,8.626
-7.872,-0.833,4.468,4.799,4.799,4.799
-7.829,-0.943,4.674,0.447,0.447,0.447
-8.404,-0.991,5.157,-2.234,-2.234,-2.234
-8.863,-1.317,5.306,-2.021,-2.021,-2.021
-8.868,-1.638,5.023,-0.758,-0.758,-0.758
-9.136,-1.719,5.014,-1.224,-1.224,-1.224
-9.496,-1.700,5.195,-2.098,-2.098,-2.098
-9.496,-1.700,5.195,-2.098,-2.098,-2.098
-8.916,-1.346,4.463,-0.408,-0.408,-0.408
-8.863,-1.346,4.046,-0.233,-0.233,-0.233
-8.926,-1.470,4.003,-1.360,-1.360,-1.360
-8.969,-1.437,4.219,-2.837,-2.837,-2.837
-8.835,-1.398,4.444,-3.381,-3.381,-3.381
-8.461,-1.561,4.607,-2.681,-2.681,-2.681
-8.370,-1.561,4.750,-2.370,-2.370,-2.370
-8.351,-1.456,4.966,-2.390,-2.390,-2.390
-8.351,-1.456,4.966,-2.390,-2.390,-2.390
-7.978,-1.489,4.856,-1.787,-1.787,-1.787
-8.049,-1.250,5.004,-1.088,-1.088,-1.088
-8.188,-1.097,4.669,-0.369,-0.369,-0.369
-8.428,-1.034,4.597,-0.272,-0.272,-0.272
-8.461,-1.020,4.530,-0.933,-0.933,-0.933
-8.461,-1.020,4.530,-0.933,-0.933,-0.933
-9.055,-1.255,4.448,-1.943,-1.943,-1.943
-9.098,-1.302,4.425,-2.118,-2.118,-2.118
-9.199,-1.159,4.659,-2.545,-2.545,-2.545
-9.031,-1.312,4.587,-1.962,-1.962,-1.962
-8.950,-1.154,4.583,-1.923,-1.923,-1.923
-8.772,-1.154,4.602,-1.379,-1.379,-1.379
-8.471,-1.216,4.559,-1.127,-1.127,-1.127
-8.538,-1.235,4.429,-1.302,-1.302,-1.302
-8.284,-1.111,4.645,-2.195,-2.195,-2.195
-8.145,-1.044,4.664,-2.681,-2.681,-2.681
-8.528,-1.010,4.468,-1.477,-1.477,-1.477
-8.605,-1.245,4.338,-2.059,-2.059,-2.059
-8.725,-1.293,4.678,-3.089,-3.089,-3.089
-8.619,-1.475,4.702,-2.837,-2.837,-2.837
