aX,aY,aZ,gX,gY,gZ
-8.653,0.283,4.630,1.515,1.515,1.515
-8.830,0.144,4.597,1.477,1.477,1.477
-8.787,0.110,4.563,1.243,1.243,1.243
-8.945,0.239,4.707,2.215,2.215,2.215
-8.959,0.235,4.611,3.206,3.206,3.206
-9.002,0.278,3.979,3.575,3.575,3.575
-8.758,0.335,3.998,3.847,3.847,3.847
-8.595,0.599,3.888,2.351,2.351,2.351
-8.643,0.517,3.860,2.506,2.506,2.506
-8.787,0.297,3.658,2.759,2.759,2.759
-8.787,0.340,3.577,1.088,1.088,1.088
-8.734,0.306,3.797,-0.350,-0.350,-0.350
-8.964,0.192,4.051,-0.738,-0.738,-0.738
-9.074,0.091,4.228,-0.253,-0.253,-0.253
-9.146,0.057,4.161,0.583,0.583,0.583
-9.055,0.038,4.238,0.039,0.039,0.039
-9.065,-0.048,4.420,-0.272,-0.272,-0.272
-9.065,-0.048,4.420,-0.272,-0.272,-0.272
-8.950,0.153,4.319,0.214,0.214,0.214
-9.026,0.115,4.147,1.263,1.263,1.263
-9.026,0.115,4.147,1.263,1.263,1.263
-8.859,-0.014,4.013,1.321,1.321,1.321
-8.772,0.148,3.692,0.719,0.719,0.719
-8.931,0.120,3.697,0.563,0.563,0.563
-8.749,0.086,3.836,-0.019,-0.019,-0.019
-8.701,0.153,3.898,0.291,0.291,0.291
-8.830,0.034,3.783,0.505,0.505,0.505
-8.964,0.211,4.065,-0.583,-0.583,-0.583
-8.959,0.268,3.979,-1.243,-1.243,-1.243
-8.835,0.397,4.080,-1.107,-1.107,-1.107
-8.878,0.268,4.137,-0.291,-0.291,-0.291
-9.242,0.148,4.142,0.466,0.466,0.466
-9.208,0.005,4.018,1.069,1.069,1.069
-9.208,0.005,4.018,1.069,1.069,1.069
-9.361,-0.230,3.701,0.952,0.952,0.952
-9.141,-0.105,3.692,-0.272,-0.272,-0.272
-8.931,-0.034,3.941,-0.311,-0.311,-0.311
-9.069,0.330,4.305,1.049,1.049,1.049
-9.069,0.330,4.305,1.049,1.049,1.049
-9.084,-0.077,4.276,1.185,1.185,1.185
-9.443,0.024,3.883,1.360,1.360,1.360
-9.079,0.144,3.821,2.098,2.098,2.098
-9.089,0.048,3.907,0.855,0.855,0.855
-9.199,0.072,3.888,1.010,1.010,1.010
-8.940,0.110,3.879,1.477,1.477,1.477
-8.840,0.048,3.711,1.613,1.613,1.613
-8.840,0.048,3.711,1.613,1.613,1.613
-8.978,0.215,3.907,0.699,0.699,0.699
-9.065,0.067,3.965,0.602,0.602,0.602
-9.285,0.081,3.922,0.699,0.699,0.699
-9.247,0.024,3.922,0.641,0.641,0.641
-9.136,-0.038,3.979,0.486,0.486,0.486
-9.165,-0.043,3.950,1.107,1.107,1.107
-9.165,-0.043,3.950,1.107,1.107,1.107
-9.146,-0.110,3.716,1.593,1.593,1.593
-9.146,-0.057,3.591,1.807,1.807,1.807
-8.993,-0.014,3.539,1.049,1.049,1.049
-9.065,0.081,3.716,0.019,0.019,0.019
-9.021,0.110,3.907,-0.233,-0.233,-0.233
-8.978,0.120,3.965,0.330,0.330,0.330
-9.093,0.105,3.845,1.205,1.205,1.205
-9.069,0.096,3.658,1.613,1.613,1.613
-8.974,0.134,3.596,1.166,1.166,1.166
-8.974,0.134,3.596,1.166,1.166,1.166
-8.926,0.120,3.711,0.117,0.117,0.117
-8.859,0.144,3.735,0.078,0.078,0.078
-9.089,0.134,3.836,0.136,0.136,0.136
-9.002,0.072,3.869,0.039,0.039,0.039
-9.002,0.072,3.869,0.039,0.039,0.039

-19.642,-14.600,0.699,-1.749,-1.749,-1.749
-19.642,-14.600,0.699,-1.749,-1.749,-1.749
-13.226,-16.381,1.753,5.498,5.498,5.498
-9.141,-15.452,1.350,14.338,14.338,14.338
-9.141,-15.452,1.350,14.338,14.338,14.338
-5.042,-12.713,-0.297,21.527,21.527,21.527
-4.185,-12.230,-0.642,19.428,19.428,19.428
-3.740,-11.071,-0.086,14.785,14.785,14.785
-2.945,-9.740,0.828,14.396,14.396,14.396
-2.945,-9.740,0.828,14.396,14.396,14.396
-3.510,-7.226,0.690,15.640,15.640,15.640
-3.778,-6.704,0.172,15.154,15.154,15.154
-4.286,-6.316,0.134,12.667,12.667,12.667
-5.119,-5.607,0.517,8.646,8.646,8.646
-6.206,-5.119,0.632,3.905,3.905,3.905
-5.880,-4.592,1.188,1.224,1.224,1.224
-6.101,-3.888,1.341,2.021,2.021,2.021
-7.192,-3.769,1.030,2.914,2.914,2.914
-7.786,-3.481,0.690,1.205,1.205,1.205
-7.973,-3.563,0.857,-1.379,-1.379,-1.379
-7.973,-3.563,0.857,-1.379,-1.379,-1.379
-7.887,-3.256,1.389,0.641,0.641,0.641
-8.064,-2.892,1.197,1.554,1.554,1.554
-8.021,-2.533,1.686,0.719,0.719,0.719
-7.757,-1.757,0.996,-0.427,-0.427,-0.427
-7.757,-1.757,0.996,-0.427,-0.427,-0.427
-7.125,-1.164,2.265,1.030,1.030,1.030
-8.021,-1.183,1.666,-0.330,-0.330,-0.330
-8.021,-1.183,1.666,-0.330,-0.330,-0.330
-7.901,-0.800,2.428,-0.758,-0.758,-0.758
-7.901,-0.800,2.428,-0.758,-0.758,-0.758
-7.647,-0.450,2.591,0.194,0.194,0.194
-7.647,-0.450,2.591,0.194,0.194,0.194
-8.073,-0.613,2.729,-0.369,-0.369,-0.369
-8.935,-0.646,3.084,0.019,0.019,0.019
-8.638,-0.733,2.954,1.826,1.826,1.826
-8.557,-0.761,3.031,2.118,2.118,2.118
-8.557,-0.761,3.031,2.118,2.118,2.118
-8.140,-0.139,2.825,2.584,2.584,2.584
-7.844,-0.220,3.031,2.739,2.739,2.739
-7.949,-0.005,3.285,2.739,2.739,2.739
-7.891,0.091,3.385,3.342,3.342,3.342
-7.891,0.091,3.385,3.342,3.342,3.342
-7.527,0.421,3.467,1.885,1.885,1.885
-7.676,0.397,3.898,1.749,1.749,1.749
-7.848,0.268,3.946,3.264,3.264,3.264
-7.844,0.144,3.845,3.925,3.925,3.925
-7.844,0.144,3.845,3.925,3.925,3.925
-7.542,0.177,4.233,1.749,1.749,1.749
-7.384,0.512,4.305,2.021,2.021,2.021
-7.389,0.790,4.319,3.963,3.963,3.963
-7.422,0.919,4.003,6.334,6.334,6.334
-7.925,0.881,3.745,4.624,4.624,4.624
-7.896,0.991,3.855,1.729,1.729,1.729
-8.088,1.144,4.104,2.098,2.098,2.098
-8.284,1.250,3.984,4.469,4.469,4.469
-8.284,1.250,3.984,4.469,4.469,4.469
-8.600,1.336,3.462,5.168,5.168,5.168
-8.600,1.336,3.462,5.168,5.168,5.168
-8.950,1.398,3.366,2.681,2.681,2.681
-9.050,1.374,3.433,2.526,2.526,2.526
-9.079,1.384,3.318,2.545,2.545,2.545
-9.002,1.379,3.352,1.885,1.885,1.885
-9.002,1.379,3.352,1.885,1.885,1.885
-9.376,1.192,3.601,0.563,0.563,0.563
-9.275,1.164,3.505,1.069,1.069,1.069
-9.309,1.197,3.558,1.457,1.457,1.457
-9.309,1.197,3.558,1.457,1.457,1.457
-9.026,1.159,3.745,0.291,0.291,0.291
-9.098,1.255,3.601,0.699,0.699,0.699
-9.098,1.255,3.601,0.699,0.699,0.699
-9.002,1.116,3.371,0.622,0.622,0.622
-9.146,1.192,3.318,-0.058,-0.058,-0.058
-9.180,1.135,3.505,-0.758,-0.758,-0.758
-9.405,0.996,3.816,-1.107,-1.107,-1.107
-9.438,1.121,3.792,-1.010,-1.010,-1.010
-9.189,1.173,3.864,-1.146,-1.146,-1.146
-9.189,1.173,3.864,-1.146,-1.146,-1.146
-9.041,1.121,3.994,0.214,0.214,0.214
-8.964,1.121,3.821,0.874,0.874,0.874
-8.873,1.073,3.644,0.602,0.602,0.602
-8.902,1.049,3.754,-0.330,-0.330,-0.330
-8.964,0.905,3.855,-1.127,-1.127,-1.127
-8.964,0.905,3.855,-1.127,-1.127,-1.127
-8.926,0.967,3.907,-0.583,-0.583,-0.583
-8.907,0.924,3.965,0.194,0.194,0.194
-8.878,0.915,3.893,0.641,0.641,0.641
-9.275,0.728,3.802,0.563,0.563,0.563
-9.180,0.781,3.807,-0.194,-0.194,-0.194
-9.060,0.800,3.898,-0.194,-0.194,-0.194
-8.878,0.872,3.879,0.175,0.175,0.175
-8.931,0.967,3.936,0.583,0.583,0.583
-9.069,0.977,4.003,0.641,0.641,0.641
-9.136,1.006,3.998,0.525,0.525,0.525
-8.978,1.068,3.979,0.466,0.466,0.466
-8.916,0.953,3.840,1.107,1.107,1.107
-8.916,0.953,3.840,1.107,1.107,1.107
-8.993,0.962,3.879,1.418,1.418,1.418
-8.993,0.962,3.879,1.418,1.418,1.418
-8.820,0.943,3.587,1.438,1.438,1.438
-8.787,0.982,3.644,0.816,0.816,0.816
-8.801,1.001,3.682,0.447,0.447,0.447
-9.050,0.986,3.821,0.680,0.680,0.680
-9.098,0.972,3.701,0.835,0.835,0.835
-8.897,1.001,3.701,0.661,0.661,0.661
-8.974,0.953,3.773,0.369,0.369,0.369
-9.194,0.962,3.864,0.253,0.253,0.253
-9.170,0.891,3.850,0.641,0.641,0.641
-9.266,0.862,3.773,0.855,0.855,0.855
-9.136,0.967,3.788,0.466,0.466,0.466
-9.036,1.001,3.917,0.233,0.233,0.233
-8.897,0.996,3.831,0.933,0.933,0.933
-8.911,0.867,3.879,0.797,0.797,0.797
-8.863,0.943,3.912,0.253,0.253,0.253
-8.830,0.962,3.883,0.117,0.117,0.117
-8.830,0.962,3.883,0.117,0.117,0.117
-8.887,1.006,3.840,0.738,0.738,0.738
-8.911,0.910,3.831,0.661,0.661,0.661
-8.911,0.910,3.831,0.661,0.661,0.661

-22.300,-15.745,-1.786,2.118,2.118,2.118
-22.214,-19.231,-1.341,11.890,11.890,11.890
-15.500,-19.523,-0.781,8.529,8.529,8.529
-15.500,-19.523,-0.781,8.529,8.529,8.529
-3.615,-14.749,-0.570,7.402,7.402,7.402
-3.266,-12.733,-1.441,16.922,16.922,16.922
-3.333,-11.851,-2.088,21.604,21.604,21.604
-3.429,-11.306,-2.691,16.903,16.903,16.903
-2.164,-10.061,-1.815,8.665,8.665,8.665
-2.164,-10.061,-1.815,8.665,8.665,8.665
-2.763,-7.312,-0.690,4.974,4.974,4.974
-3.223,-6.776,-0.311,7.189,7.189,7.189
-3.869,-6.110,-0.479,7.752,7.752,7.752
-4.616,-5.286,-0.661,4.760,4.760,4.760
-5.622,-5.176,-0.541,-0.175,-0.175,-0.175
-5.622,-5.176,-0.541,-0.175,-0.175,-0.175
-6.436,-4.223,0.589,-6.586,-6.586,-6.586
-6.857,-3.462,1.269,-3.478,-3.478,-3.478
-7.992,-3.821,0.962,-1.710,-1.710,-1.710
-8.160,-3.759,0.900,-3.245,-3.245,-3.245
-8.059,-3.764,0.737,-3.303,-3.303,-3.303
-7.580,-3.922,0.718,-0.952,-0.952,-0.952
-7.580,-3.922,0.718,-0.952,-0.952,-0.952
-7.805,-3.084,0.939,1.418,1.418,1.418
-7.719,-2.854,1.422,0.369,0.369,0.369
-6.780,-1.935,2.145,0.563,0.563,0.563
-6.943,-1.954,1.757,3.827,3.827,3.827
-6.632,-2.591,2.054,7.927,7.927,7.927
-6.541,-1.537,1.848,3.555,3.555,3.555
-6.402,-0.733,2.308,0.097,0.097,0.097
-7.006,-0.828,2.629,2.817,2.817,2.817
-7.494,-1.504,2.490,3.303,3.303,3.303
-7.154,-1.336,2.744,0.233,0.233,0.233
-7.355,-1.149,2.840,-0.855,-0.855,-0.855
-7.317,-1.149,2.892,0.233,0.233,0.233
-7.580,-0.996,2.931,1.418,1.418,1.418
-7.686,-1.211,3.141,0.622,0.622,0.622
-8.207,-1.130,3.472,-1.030,-1.030,-1.030
-8.428,-1.154,3.812,-0.350,-0.350,-0.350
-8.294,-1.015,3.864,2.681,2.681,2.681
-8.251,-0.713,3.601,4.371,4.371,4.371
-8.184,-0.345,3.515,3.866,3.866,3.866
-8.476,-0.488,3.836,4.080,4.080,4.080
-8.653,-0.503,4.171,4.760,4.760,4.760
-8.653,-0.503,4.171,4.760,4.760,4.760
-9.318,-0.575,4.324,4.527,4.527,4.527
-8.964,-0.326,4.137,4.838,4.838,4.838
-8.983,-0.627,4.257,5.809,5.809,5.809
-9.304,-0.766,3.764,5.285,5.285,5.285
-8.998,-0.321,3.903,4.158,4.158,4.158
-8.969,-0.350,3.850,3.497,3.497,3.497
-8.471,-0.048,3.874,3.439,3.439,3.439
-8.471,-0.048,3.874,3.439,3.439,3.439
-8.380,0.201,3.778,3.594,3.594,3.594
-8.667,0.230,3.927,2.798,2.798,2.798
-8.571,0.321,4.056,2.157,2.157,2.157
-8.796,0.254,3.950,2.817,2.817,2.817
-9.390,0.297,4.142,2.739,2.739,2.739
-9.721,0.244,4.338,2.390,2.390,2.390
-9.433,0.211,4.185,3.050,3.050,3.050
-9.323,0.172,4.051,3.497,3.497,3.497
-9.194,0.359,4.228,3.147,3.147,3.147
-8.471,0.584,4.027,3.847,3.847,3.847
-8.155,0.632,3.721,4.974,4.974,4.974
-8.337,0.555,3.634,4.333,4.333,4.333
-8.193,0.589,3.907,2.331,2.331,2.331
-8.193,0.589,3.907,2.331,2.331,2.331
-8.169,0.503,4.147,2.720,2.720,2.720
-7.920,0.670,3.792,2.817,2.817,2.817
-7.638,0.800,4.204,1.651,1.651,1.651
-7.393,0.857,4.314,1.729,1.729,1.729
-7.896,0.804,4.243,1.632,1.632,1.632
-7.930,0.623,4.410,1.418,1.418,1.418
-7.930,0.623,4.410,1.418,1.418,1.418
-7.614,1.178,4.410,0.952,0.952,0.952
-7.935,1.106,4.611,1.457,1.457,1.457
-7.935,1.106,4.611,1.457,1.457,1.457
-8.461,0.895,4.707,1.127,1.127,1.127
-8.720,0.910,4.688,0.971,0.971,0.971
-8.873,0.790,4.353,2.992,2.992,2.992
-9.031,0.646,3.821,3.031,3.031,3.031
-8.926,0.623,3.639,1.399,1.399,1.399
-8.998,0.795,3.701,0.078,0.078,0.078
-9.194,0.565,3.697,0.039,0.039,0.039
-9.385,0.378,3.979,-0.233,-0.233,-0.233
-9.385,0.378,3.979,-0.233,-0.233,-0.233
-9.218,0.441,4.338,-0.835,-0.835,-0.835
-8.921,0.704,4.568,-0.369,-0.369,-0.369
-8.801,0.723,4.702,0.330,0.330,0.330
-8.586,0.800,4.702,1.166,1.166,1.166
-8.701,0.771,4.650,1.923,1.923,1.923
-8.849,0.623,4.468,2.603,2.603,2.603
-8.954,0.599,4.472,2.642,2.642,2.642
-8.950,0.512,4.214,2.875,2.875,2.875
-8.926,0.517,4.018,2.448,2.448,2.448
-8.926,0.517,4.018,2.448,2.448,2.448
-8.758,0.589,4.085,0.816,0.816,0.816
-8.749,0.704,4.104,0.680,0.680,0.680
-8.686,0.790,4.056,0.505,0.505,0.505
-8.868,0.651,4.199,-0.039,-0.039,-0.039
-8.792,0.603,4.396,-0.563,-0.563,-0.563
-8.825,0.752,4.439,-0.136,-0.136,-0.136
-8.825,0.752,4.439,-0.136,-0.136,-0.136
-9.136,0.321,4.429,-0.155,-0.155,-0.155
-8.945,0.460,4.477,-0.563,-0.563,-0.563
-8.715,0.560,4.334,0.117,0.117,0.117
-8.725,0.565,4.415,0.214,0.214,0.214
-8.830,0.464,4.563,0.408,0.408,0.408
-8.940,0.407,4.501,0.719,0.719,0.719
-8.916,0.431,4.343,1.185,1.185,1.185
-8.873,0.484,4.281,1.282,1.282,1.282
-8.595,0.656,4.267,0.855,0.855,0.855
-8.715,0.666,4.252,1.127,1.127,1.127
-8.816,0.522,4.166,1.321,1.321,1.321
-8.816,0.522,4.166,1.321,1.321,1.321
-8.988,0.560,4.238,0.622,0.622,0.622
-8.907,0.637,4.310,-0.136,-0.136,-0.136
-8.887,0.661,4.401,0.797,0.797,0.797
-8.902,0.627,4.161,1.282,1.282,1.282

-15.759,-10.884,0.479,-5.945,-5.945,-5.945
-15.539,-11.679,0.326,-3.691,-3.691,-3.691
-15.740,-13.020,0.182,-4.449,-4.449,-4.449
-14.413,-13.269,-0.096,-9.326,-9.326,-9.326
-14.413,-13.269,-0.096,-9.326,-9.326,-9.326
-7.891,-11.665,-1.106,-7.441,-7.441,-7.441
-7.542,-11.148,-1.676,-2.040,-2.040,-2.040
-6.977,-10.750,-1.982,0.155,0.155,0.155
-5.693,-9.927,-1.566,-2.157,-2.157,-2.157
-4.923,-8.456,-1.283,-6.353,-6.353,-6.353
-4.166,-7.422,-0.886,-7.422,-7.422,-7.422
-3.989,-6.077,-0.656,-5.867,-5.867,-5.867
-4.439,-5.775,-0.613,-2.079,-2.079,-2.079
-5.646,-5.866,-1.279,0.039,0.039,0.039
-6.488,-5.914,-1.159,-2.312,-2.312,-2.312
-6.699,-5.708,-0.852,-5.654,-5.654,-5.654
-6.699,-5.708,-0.852,-5.654,-5.654,-5.654
-6.833,-4.233,0.129,-2.817,-2.817,-2.817
-7.341,-4.324,-0.101,0.525,0.525,0.525
-7.413,-3.941,0.053,0.350,0.350,0.350
-7.006,-3.524,0.388,0.835,0.835,0.835
-7.006,-3.524,0.388,0.835,0.835,0.835
-7.140,-3.194,0.809,1.321,1.321,1.321
-7.341,-2.820,1.006,3.594,3.594,3.594
-7.398,-2.356,0.723,4.527,4.527,4.527
-7.312,-1.853,0.555,4.799,4.799,4.799
-7.891,-2.514,0.536,4.333,4.333,4.333
-8.145,-2.203,1.030,1.846,1.846,1.846
-7.623,-1.767,2.136,3.361,3.361,3.361
-8.179,-1.733,2.006,5.168,5.168,5.168
-8.370,-1.829,1.537,6.275,6.275,6.275
-7.935,-1.839,1.714,4.158,4.158,4.158
-7.872,-1.489,2.184,0.563,0.563,0.563
-7.872,-1.489,2.184,0.563,0.563,0.563
-8.337,-1.460,2.638,2.895,2.895,2.895
-7.844,-1.101,2.533,3.886,3.886,3.886
-7.724,-0.943,2.212,3.711,3.711,3.711
-7.834,-0.690,2.198,3.186,3.186,3.186
-7.834,-0.690,2.198,3.186,3.186,3.186
-8.059,-0.757,2.624,2.875,2.875,2.875
-7.949,-0.532,2.500,2.798,2.798,2.798
-8.174,-0.584,2.691,2.603,2.603,2.603
-8.284,-0.809,2.591,1.826,1.826,1.826
-7.853,-0.857,2.547,0.233,0.233,0.233
-8.025,-0.723,2.964,-1.360,-1.360,-1.360
-8.361,-0.532,3.146,-1.768,-1.768,-1.768
-7.877,-0.158,3.242,-0.602,-0.602,-0.602
-7.757,-0.014,3.089,0.117,0.117,0.117
-7.935,0.029,3.227,0.000,0.000,0.000
-8.045,-0.086,3.601,0.311,0.311,0.311
-8.136,0.034,3.625,1.885,1.885,1.885
-8.150,0.086,3.160,3.225,3.225,3.225
-8.150,0.086,3.160,3.225,3.225,3.225
-8.696,-0.263,3.510,0.233,0.233,0.233
-8.567,-0.101,3.725,0.194,0.194,0.194
-8.567,-0.101,3.725,0.194,0.194,0.194
-8.476,-0.091,3.697,1.846,1.846,1.846
-8.456,0.148,3.553,1.807,1.807,1.807
-8.543,0.263,3.572,1.613,1.613,1.613
-8.193,0.278,3.572,1.787,1.787,1.787
-8.365,0.230,3.452,2.273,2.273,2.273
-8.365,0.230,3.452,2.273,2.273,2.273
-8.662,0.292,3.481,2.098,2.098,2.098
-9.084,0.235,3.725,2.079,2.079,2.079
-9.309,0.091,3.816,2.195,2.195,2.195
-9.160,0.316,3.711,2.176,2.176,2.176
-9.103,0.426,3.582,2.623,2.623,2.623
-9.136,0.474,3.462,3.439,3.439,3.439
-9.065,0.522,3.290,3.925,3.925,3.925
-8.921,0.608,3.065,3.691,3.691,3.691
-9.117,0.441,3.203,2.137,2.137,2.137
-9.280,0.378,3.266,1.360,1.360,1.360
-9.218,0.321,3.170,1.749,1.749,1.749
-9.299,0.244,2.954,1.749,1.749,1.749
-9.323,0.101,3.165,1.205,1.205,1.205
-9.175,0.053,3.141,0.661,0.661,0.661
-9.342,0.120,3.117,0.019,0.019,0.019
-9.601,-0.048,3.338,-0.097,-0.097,-0.097
-9.582,0.067,3.481,0.078,0.078,0.078
-9.385,0.125,3.520,0.350,0.350,0.350
-9.055,0.374,3.457,0.408,0.408,0.408
-8.974,0.407,3.333,0.641,0.641,0.641
-8.892,0.426,3.199,0.933,0.933,0.933
-8.787,0.445,3.218,0.719,0.719,0.719
-9.045,0.321,3.141,0.486,0.486,0.486
-9.203,0.110,3.036,0.039,0.039,0.039
-9.132,0.091,3.165,-0.816,-0.816,-0.816
-9.443,-0.081,3.304,-0.291,-0.291,-0.291
-9.639,-0.287,3.405,-0.097,-0.097,-0.097
-9.639,-0.287,3.405,-0.097,-0.097,-0.097
-9.701,-0.201,3.725,-0.602,-0.602,-0.602
-9.701,-0.201,3.725,-0.602,-0.602,-0.602
-9.472,-0.129,3.376,1.399,1.399,1.399
-9.318,-0.101,3.567,0.991,0.991,0.991
-9.266,-0.034,3.357,1.030,1.030,1.030
-9.232,0.120,3.271,0.039,0.039,0.039
-9.232,0.120,3.271,0.039,0.039,0.039
-9.189,0.053,3.448,0.855,0.855,0.855
-9.108,0.038,3.251,1.399,1.399,1.399
-9.069,-0.024,3.227,1.146,1.146,1.146
-9.208,0.067,3.184,0.214,0.214,0.214
-8.921,0.249,3.333,-0.194,-0.194,-0.194
-9.017,0.187,3.362,0.097,0.097,0.097
-9.017,0.187,3.362,0.097,0.097,0.097
-9.208,0.086,3.290,-0.039,-0.039,-0.039
-9.218,0.000,3.309,0.408,0.408,0.408
-9.194,0.168,3.223,0.505,0.505,0.505
-9.194,0.168,3.223,0.505,0.505,0.505
-9.026,0.081,3.290,0.544,0.544,0.544
-9.338,0.096,3.328,0.699,0.699,0.699
-9.208,0.211,3.371,-0.117,-0.117,-0.117
-9.352,0.067,3.385,0.505,0.505,0.505
-9.352,0.067,3.385,0.505,0.505,0.505
-9.280,0.101,3.271,1.107,1.107,1.107
-9.395,0.125,3.156,1.360,1.360,1.360
-9.395,0.125,3.156,1.360,1.360,1.360
-9.390,0.110,3.323,-0.272,-0.272,-0.272
-9.275,0.196,3.151,0.661,0.661,0.661
-9.304,0.072,3.074,1.185,1.185,1.185

-19.015,-15.213,0.862,-7.441,-7.441,-7.441
-19.465,-16.056,0.953,-3.905,-3.905,-3.905
-18.512,-17.186,-0.043,-1.107,-1.107,-1.107
-13.556,-16.956,-0.867,-2.895,-2.895,-2.895
-9.486,-15.558,-1.317,-4.760,-4.760,-4.760
-8.241,-14.409,-2.533,-1.515,-1.515,-1.515
-7.231,-14.045,-3.452,2.429,2.429,2.429
-5.832,-12.579,-3.510,-0.719,-0.719,-0.719
-3.826,-10.721,-3.103,-5.285,-5.285,-5.285
-2.710,-9.218,-2.490,-7.771,-7.771,-7.771
-3.069,-8.184,-2.126,-5.479,-5.479,-5.479
-4.697,-7.417,-1.868,-4.333,-4.333,-4.333
-4.697,-7.417,-1.868,-4.333,-4.333,-4.333
-5.215,-6.330,-0.359,-1.690,-1.690,-1.690
-5.215,-6.330,-0.359,-1.690,-1.690,-1.690
-6.484,-4.539,0.172,1.923,1.923,1.923
-5.593,-3.917,-0.110,5.498,5.498,5.498
-5.377,-2.983,-0.484,8.859,8.859,8.859
-4.697,-2.969,-0.340,10.841,10.841,10.841
-4.501,-2.543,-0.283,10.083,10.083,10.083
-4.171,-1.135,-0.014,9.947,9.947,9.947
-4.238,-0.757,0.824,11.638,11.638,11.638
-4.238,-0.757,0.824,11.638,11.638,11.638
-4.147,-0.804,1.906,12.415,12.415,12.415
-4.185,-0.316,1.772,13.950,13.950,13.950
-4.185,-0.316,1.772,13.950,13.950,13.950
-3.773,0.479,2.729,13.095,13.095,13.095
-3.893,0.460,2.753,13.639,13.639,13.639
-3.893,0.460,2.753,13.639,13.639,13.639
-5.444,0.546,2.744,6.586,6.586,6.586
-5.717,0.536,3.213,5.887,5.887,5.887
-5.832,0.283,2.983,6.625,6.625,6.625
-6.603,0.148,2.734,5.751,5.751,5.751
-7.130,0.139,2.782,2.312,2.312,2.312
-7.781,0.043,3.113,0.855,0.855,0.855
-8.255,-0.235,3.342,2.118,2.118,2.118
-8.255,-0.235,3.342,2.118,2.118,2.118
-8.610,-0.613,3.299,3.944,3.944,3.944
-8.600,-0.613,3.620,-2.021,-2.021,-2.021
-8.404,-0.441,4.176,-0.738,-0.738,-0.738
-8.404,-0.441,4.176,-0.738,-0.738,-0.738
-9.328,-0.790,4.041,3.963,3.963,3.963
-8.777,-0.522,4.166,2.526,2.526,2.526
-8.586,-0.661,4.166,3.575,3.575,3.575
-8.911,-0.757,4.209,4.061,4.061,4.061
-8.811,-0.618,4.286,4.410,4.410,4.410
-8.811,-0.618,4.286,4.410,4.410,4.410
-8.638,-0.206,3.414,4.041,4.041,4.041
-8.567,-0.268,3.405,2.565,2.565,2.565
-8.409,-0.263,3.668,1.846,1.846,1.846
-8.380,-0.340,3.740,2.506,2.506,2.506
-8.921,-0.441,3.764,2.351,2.351,2.351
-8.926,-0.378,4.099,1.069,1.069,1.069
-8.945,-0.263,3.989,2.215,2.215,2.215
-8.964,-0.484,4.018,3.575,3.575,3.575
-8.964,-0.484,4.018,3.575,3.575,3.575
-9.060,-0.666,3.994,1.729,1.729,1.729
-9.041,-0.603,3.888,1.885,1.885,1.885
-8.897,-0.364,3.706,1.865,1.865,1.865
-8.902,-0.292,3.860,1.166,1.166,1.166
-8.974,-0.354,4.061,0.330,0.330,0.330
-8.758,-0.211,4.228,-0.117,-0.117,-0.117
-8.581,-0.067,4.099,-0.097,-0.097,-0.097
-8.820,-0.244,4.061,0.389,0.389,0.389
-9.069,-0.354,3.936,0.563,0.563,0.563
-8.993,-0.383,3.879,0.874,0.874,0.874
-8.945,-0.388,3.845,0.680,0.680,0.680
-8.983,-0.421,3.860,0.622,0.622,0.622
-9.055,-0.445,3.936,0.758,0.758,0.758
-8.873,-0.493,3.888,0.738,0.738,0.738
-9.026,-0.642,3.984,0.466,0.466,0.466
-9.069,-0.642,3.936,-0.272,-0.272,-0.272
-8.844,-0.579,4.070,-0.486,-0.486,-0.486
-9.036,-0.670,4.233,0.039,0.039,0.039
-9.055,-0.594,4.300,0.000,0.000,0.000
-9.055,-0.594,4.300,0.000,0.000,0.000
-8.705,-0.517,4.329,-0.136,-0.136,-0.136
-8.629,-0.517,4.228,0.699,0.699,0.699
-8.710,-0.608,4.118,1.088,1.088,1.088
-8.653,-0.589,3.898,0.486,0.486,0.486
-8.772,-0.680,3.950,-0.175,-0.175,-0.175
-8.753,-0.613,4.243,-0.952,-0.952,-0.952
-8.758,-0.733,4.415,-0.117,-0.117,-0.117
-8.840,-0.666,4.190,0.797,0.797,0.797
-8.662,-0.718,4.166,0.680,0.680,0.680
-8.662,-0.718,4.166,0.680,0.680,0.680
-9.108,-0.685,4.377,-1.030,-1.030,-1.030
-8.691,-0.527,4.343,0.078,0.078,0.078
-8.777,-0.594,4.281,1.438,1.438,1.438
-8.950,-0.642,4.238,1.107,1.107,1.107
-9.065,-0.752,4.324,0.719,0.719,0.719
-9.089,-0.718,4.281,0.427,0.427,0.427
-9.189,-0.800,4.338,0.719,0.719,0.719
-9.108,-0.824,4.295,1.010,1.010,1.010
-8.863,-0.666,4.353,1.146,1.146,1.146
-8.863,-0.666,4.353,1.146,1.146,1.146
-8.863,-0.642,4.185,1.943,1.943,1.943
-8.734,-0.594,4.075,1.341,1.341,1.341
-8.734,-0.594,4.075,1.341,1.341,1.341
-8.863,-0.723,4.128,0.175,0.175,0.175
-8.902,-0.646,4.247,0.058,0.058,0.058
-8.753,-0.479,4.267,0.544,0.544,0.544
-8.758,-0.651,4.109,1.321,1.321,1.321
-8.806,-0.618,3.950,0.835,0.835,0.835
-8.772,-0.579,3.936,0.000,0.000,0.000
-8.830,-0.565,4.070,-0.330,-0.330,-0.330
