aX,aY,aZ,gX,gY,gZ
-11.521,8.806,3.903,-8.451,-73.595,-66.639
-11.152,9.409,3.218,-28.093,-65.454,-54.652
-11.574,10.247,-0.891,-34.932,-51.155,-58.926
-10.970,10.664,-2.514,-35.379,-38.837,-71.866
-11.013,9.366,-7.561,-46.414,-27.744,-68.097
-11.013,9.366,-7.561,-46.414,-27.744,-68.097
-10.458,4.760,-12.977,-63.259,-22.090,-70.253
-7.968,3.227,-13.628,-65.590,-19.331,-72.954
-4.195,2.998,-11.152,-64.949,-16.806,-70.253
-3.299,2.231,-12.804,-67.300,-18.438,-56.770
-4.592,1.882,-15.017,-70.253,-14.241,-47.930
-4.592,1.882,-15.017,-70.253,-14.241,-47.930
-3.553,-0.297,-16.779,-61.549,-2.759,-61.433
-1.733,-1.686,-17.660,-55.099,-2.059,-64.541
-0.848,-3.314,-18.038,-46.822,-6.567,-54.244
-0.733,-3.965,-15.103,-32.484,-14.358,-38.390
0.139,-1.738,-12.474,-29.279,-21.838,-23.936
0.057,-1.250,-12.359,-27.141,-24.285,-15.815
0.436,-1.092,-11.473,-21.935,-24.674,-21.799
1.686,-1.513,-11.248,-24.480,-23.120,-30.133
3.074,-3.620,-9.472,-28.618,-16.398,-37.905
3.074,-3.620,-9.472,-28.618,-16.398,-37.905
6.287,-7.935,-10.281,-25.199,-5.712,-40.411
7.058,-9.850,-9.486,-18.399,-10.433,-32.484
7.393,-10.712,-8.495,-13.736,-7.830,-25.276
7.571,-11.358,-7.882,-14.746,-0.719,-16.398
7.571,-11.358,-7.882,-14.746,-0.719,-16.398
6.206,-12.349,-10.099,-6.023,9.559,0.097
5.421,-11.282,-10.434,0.952,10.919,6.994
5.421,-11.282,-10.434,0.952,10.919,6.994
4.247,-10.559,-10.946,3.886,15.174,14.183
1.460,-8.198,-11.411,16.164,20.244,25.160
0.733,-7.437,-11.224,20.458,22.420,25.509
0.733,-7.437,-11.224,20.458,22.420,25.509
1.058,-6.024,-9.855,27.549,28.385,24.927
1.178,-5.555,-9.735,28.346,31.863,27.180
0.345,-5.181,-10.970,29.453,34.175,30.133
0.196,-4.889,-10.779,32.504,32.407,30.852
0.196,-4.889,-10.779,32.504,32.407,30.852
0.067,-3.769,-9.500,35.049,33.941,34.252
-0.618,-3.280,-9.735,33.397,37.205,37.283
-0.618,-3.280,-9.735,33.397,37.205,37.283
-1.901,-2.696,-10.314,32.581,38.798,38.934
-2.097,-2.294,-9.955,33.767,38.837,30.969
-2.346,-2.155,-9.941,32.212,39.420,32.212
-2.346,-2.155,-9.941,32.212,39.420,32.212
-3.577,-1.733,-9.730,31.338,39.809,35.768
-3.577,-1.733,-9.730,31.338,39.809,35.768
-3.831,-1.599,-9.021,31.299,37.264,34.116
-3.836,-1.733,-8.011,30.658,37.788,32.387
-4.329,-1.528,-7.954,27.685,37.905,35.360
