aX,aY,aZ,gX,gY,gZ
-0.096,0.239,8.998,-5.168,-3.186,12.201
0.211,-0.120,8.873,-5.129,-9.073,10.666
-0.129,-0.292,8.806,-7.927,-12.862,9.112
-0.618,-0.120,9.251,-11.035,-6.373,8.121
-0.426,0.345,8.701,-10.958,2.895,9.015
0.062,1.097,8.409,-10.316,2.273,9.539
-0.220,1.235,8.356,-8.510,-4.721,7.150
-0.402,1.322,8.796,-10.394,-5.343,4.216
-0.862,1.676,8.954,-14.552,1.282,2.098
-1.073,1.786,8.868,-15.407,6.353,1.632
-1.073,1.786,8.868,-15.407,6.353,1.632
-0.953,2.562,8.500,-12.415,3.381,2.118
-1.274,2.682,9.079,-12.182,0.680,-0.136
-1.997,2.782,9.519,-12.162,-1.690,-2.098
-1.997,2.782,9.519,-12.162,-1.690,-2.098
-2.236,3.376,9.371,-7.674,4.216,-0.155
-2.394,3.280,10.022,-8.743,6.567,1.263
-2.217,3.922,10.793,-9.481,8.063,0.680
-2.246,3.759,10.693,-4.799,8.451,-0.136
-2.595,3.266,10.343,-1.010,8.704,-0.291
-2.653,3.395,10.243,-2.914,12.240,0.699
-2.782,3.496,10.017,-5.887,17.116,1.729
-2.547,3.611,9.955,-8.043,17.719,1.379
-2.547,3.611,9.955,-8.043,17.719,1.379
-3.136,3.261,11.033,-1.846,3.905,1.865
-3.122,3.079,11.239,0.719,2.370,2.059
-2.571,3.108,11.152,-2.973,7.402,2.118
-2.667,3.553,11.109,-6.664,10.744,1.282
-2.495,3.203,11.282,-7.791,10.414,1.438
-2.916,3.290,11.507,-7.402,8.063,0.777
-3.136,3.218,11.454,-5.945,6.567,1.457
-2.773,3.055,11.162,-3.730,4.974,2.137
-2.437,2.725,11.133,-2.021,0.719,0.622
-2.643,2.366,11.334,-0.991,-2.448,-1.379
-2.725,1.973,11.545,-0.253,-4.002,-0.797
-2.763,1.604,11.258,-0.136,-2.759,0.447
-2.643,1.403,10.927,-0.214,-1.807,1.341
-2.284,1.307,10.439,0.389,-2.293,1.496
-2.284,1.307,10.439,0.389,-2.293,1.496
-2.126,0.867,10.027,2.195,-6.256,0.330
-2.126,0.867,10.027,2.195,-6.256,0.330
-2.289,0.239,10.319,-0.563,-4.255,0.563
-2.203,0.129,10.458,-1.749,-1.224,0.738
-2.131,0.010,10.401,-1.263,0.039,0.699
-2.246,-0.043,10.257,-0.272,-0.117,0.233
-2.193,-0.091,10.061,0.622,-0.078,0.194
-2.054,-0.038,9.936,0.777,0.408,0.525
-2.078,0.201,9.864,0.738,0.447,0.350
-1.882,0.201,9.668,0.330,1.146,0.661
-2.016,0.129,9.773,-0.583,1.069,-0.933
-2.284,-0.038,9.931,-0.933,-0.058,-2.603
-2.284,-0.038,9.931,-0.933,-0.058,-2.603
-2.638,-0.560,10.185,-0.291,-0.563,-2.409
-2.547,-0.436,10.147,-0.058,0.058,-1.282
-2.303,-0.421,10.032,0.039,0.719,-0.058
-2.193,-0.249,10.065,0.194,0.447,-0.117
-2.174,-0.105,9.888,0.272,0.194,-0.602
-2.222,-0.038,10.089,-0.155,-0.719,-0.661
-2.131,0.134,10.046,-0.155,0.272,-0.136
-2.131,0.134,10.046,-0.155,0.272,-0.136
-2.112,0.024,9.946,0.991,-0.097,-0.894
-2.002,0.024,9.859,0.680,0.622,-1.010
-2.002,0.024,9.859,0.680,0.622,-1.010
-2.413,-0.105,9.936,0.350,0.078,-1.807
-2.313,0.053,9.812,0.408,0.855,-0.797
-2.313,0.053,9.812,0.408,0.855,-0.797
-2.217,0.034,9.773,-0.622,1.535,-1.010
-2.413,-0.091,9.888,-1.166,1.243,-1.127
-2.413,-0.091,9.888,-1.166,1.243,-1.127
-2.476,0.010,10.085,-0.855,0.699,-0.855
-2.246,0.062,9.998,0.602,0.952,-0.136
-2.246,0.062,9.998,0.602,0.952,-0.136
-2.356,-0.067,9.960,1.069,1.574,0.758
-2.298,0.081,9.893,0.583,2.234,0.991
-2.207,0.144,9.869,0.835,2.176,0.933
-2.275,0.287,9.663,1.671,1.224,0.350
-2.241,0.215,9.543,1.826,0.758,0.272
-2.241,0.215,9.543,1.826,0.758,0.272
-2.246,0.192,9.768,1.127,0.272,0.155
-2.231,0.014,9.812,0.797,-0.253,-0.155

-2.658,15.840,11.569,3.031,2.953,21.682
-2.658,15.840,11.569,3.031,2.953,21.682
-0.828,13.111,8.049,7.868,2.118,11.035
0.694,10.865,6.129,7.266,2.215,-0.894
0.694,10.865,6.129,7.266,2.215,-0.894
6.445,-0.292,2.222,-6.528,-16.184,-38.371
5.559,-7.432,2.686,-25.840,-21.430,-52.981
4.209,-14.911,2.217,-42.995,-4.294,-52.632
3.735,-16.142,2.078,-56.303,22.634,-52.845
3.577,-16.654,2.404,-47.697,26.500,-48.726
2.543,-15.677,3.041,-30.328,7.868,-41.266
2.543,-15.677,3.041,-30.328,7.868,-41.266
0.354,-14.361,5.076,-22.984,5.673,-26.248
0.828,-13.848,6.555,-22.226,14.416,-14.688
1.341,-13.585,9.069,-13.114,8.646,-8.471
-0.345,-14.452,11.775,-2.273,-7.868,-12.046
-2.188,-11.722,12.019,-0.175,-10.530,-19.953
-2.150,-11.330,12.057,0.544,3.400,-13.425
-1.025,-10.338,11.976,-0.214,12.551,0.019
-0.230,-9.266,11.717,1.088,13.464,7.635
-0.350,-8.897,10.990,5.343,6.742,6.237
-0.819,-8.993,10.128,9.792,-3.925,2.759
-1.039,-9.256,10.104,11.152,-13.794,4.760
-0.517,-8.868,10.975,7.966,-18.690,11.618
0.129,-8.088,10.875,7.597,-15.232,16.553
0.618,-7.571,10.219,11.132,-9.384,18.418
0.613,-6.967,9.663,13.367,-6.334,18.166
0.426,-7.082,9.572,11.929,-6.295,18.399
0.603,-6.565,9.237,9.675,-4.546,19.156
0.972,-6.713,8.744,9.870,-0.291,20.031
0.972,-6.713,8.744,9.870,-0.291,20.031
0.354,-4.846,7.820,10.802,5.518,19.798
-0.081,-3.888,6.795,11.307,4.721,18.710
-0.579,-3.515,6.096,9.967,3.322,15.659
-0.579,-2.634,6.627,6.489,0.874,13.561
-0.570,-1.762,7.609,5.032,-4.663,14.086
-1.264,-0.378,8.294,5.207,-5.965,13.833
-1.676,0.321,8.241,5.634,-0.058,10.180
-2.030,0.996,8.428,2.701,2.584,5.751
-2.586,1.619,9.045,-1.302,2.934,5.304
-2.926,2.150,9.146,-2.837,4.488,5.770
-2.988,2.203,9.701,-2.526,5.226,5.654
-2.806,2.203,10.118,-0.505,5.013,4.527
-2.964,2.145,10.233,3.672,3.400,5.129
-2.658,2.653,9.740,6.470,3.633,5.751
-2.385,2.878,9.510,8.665,5.421,6.139
-2.385,2.878,9.510,8.665,5.421,6.139
-2.117,3.563,9.826,8.801,-0.544,1.729
-2.078,3.577,10.176,7.402,-1.069,0.330
-2.207,3.697,10.271,6.178,1.807,1.943
-2.389,4.180,10.099,3.594,7.927,2.662
-2.174,4.817,9.558,0.447,11.599,2.157
-2.078,5.076,9.548,0.641,7.383,1.360
-1.733,4.592,10.027,0.078,1.690,0.991
-1.896,4.578,10.654,-3.381,0.991,-1.069
-2.073,4.448,11.449,-7.033,2.681,-0.952
-2.002,4.123,11.459,-8.218,5.945,-0.933
-1.906,3.376,11.349,-6.664,5.323,-1.671
-2.112,2.931,11.373,-5.013,1.185,-2.837
-2.547,2.337,11.258,-2.176,-2.137,-3.070
-2.830,1.724,10.870,-0.330,-2.720,-2.331
-2.634,1.432,10.568,-0.272,-2.351,-1.049
-2.433,0.905,10.223,-0.661,-2.973,-0.894
-2.346,0.393,10.118,-0.389,-5.071,-1.613
-2.418,-0.091,10.539,0.214,-7.674,-1.671
-2.265,-0.532,10.712,1.243,-6.664,-0.019
-2.006,-0.656,10.568,1.321,-3.342,1.729
-1.786,-0.532,10.314,0.680,-1.574,1.943
-1.858,-0.761,10.319,0.622,-3.147,1.885
-1.992,-0.886,10.314,0.680,-3.847,1.982
-1.915,-0.776,10.286,1.030,-3.128,2.098
-1.887,-0.733,9.936,1.923,-2.856,1.826
-1.815,-0.733,9.879,2.331,-3.283,1.846
-1.652,-0.723,9.917,0.583,-2.565,2.487
-1.571,-0.728,10.046,-1.457,-1.632,2.623
-1.437,-0.584,10.056,-1.690,-1.710,2.429
-1.336,-0.728,9.998,-0.971,-1.768,2.254
-1.302,-0.814,10.061,-1.010,-1.943,1.613
-1.480,-0.929,10.108,-1.865,-2.195,0.971
-1.470,-0.809,10.190,-2.701,-1.069,1.127
-1.470,-0.809,10.190,-2.701,-1.069,1.127
-1.422,-0.761,9.888,-1.904,-0.641,0.447
-1.504,-0.905,9.783,-0.971,-1.923,-0.272
-1.504,-0.905,9.783,-0.971,-1.923,-0.272
-1.532,-1.006,10.065,-1.749,-1.302,0.661
-1.293,-0.843,10.161,-2.137,0.525,0.913
-1.279,-0.915,10.089,-1.010,-0.408,-0.039
-1.427,-0.962,10.176,-0.389,-1.651,-0.525
-1.427,-0.967,10.233,-0.330,-1.360,0.039
-1.427,-0.967,10.233,-0.330,-1.360,0.039
-1.068,-0.637,10.032,0.000,-0.019,0.563
-1.164,-0.675,10.003,0.583,-0.622,-0.408
-1.283,-0.728,10.051,-0.155,-0.797,-0.699
-1.279,-0.733,10.113,-1.535,0.738,-0.330
-1.336,-0.800,10.061,-1.379,0.525,-0.253
-1.336,-0.800,10.061,-1.379,0.525,-0.253
-1.365,-1.015,10.085,-0.389,-0.058,-0.058
-1.341,-0.948,10.171,-0.350,0.311,0.058
-1.341,-0.948,10.171,-0.350,0.311,0.058
-1.360,-0.833,10.104,-0.466,0.544,0.330
-1.240,-0.785,10.099,-0.369,0.991,0.661
-1.240,-0.785,10.099,-0.369,0.991,0.661
-1.245,-0.757,10.099,0.175,0.680,0.505
-1.159,-0.886,10.199,0.505,-0.194,-0.155
-1.116,-0.867,10.266,0.350,0.155,-0.078
-1.164,-0.800,10.128,0.369,0.835,-0.039
-1.250,-0.733,10.180,0.214,1.263,0.078
-1.240,-0.709,10.022,0.680,1.263,-0.039
-1.341,-0.795,9.979,0.971,0.952,-0.253
-1.365,-0.919,9.955,0.991,0.971,-0.291
-1.441,-1.044,9.984,0.719,0.797,-0.097
-1.441,-1.044,9.984,0.719,0.797,-0.097
-1.341,-0.737,9.950,0.078,1.282,0.699
-1.279,-0.747,9.984,0.175,1.302,0.855
-1.341,-0.723,9.960,-0.369,1.457,0.894
-1.250,-0.603,10.032,-0.991,1.496,0.758
-1.211,-0.733,10.310,-0.719,0.699,0.525
-1.235,-0.919,10.290,0.019,0.350,0.330
-1.235,-0.919,10.290,0.019,0.350,0.330

-3.539,-0.048,9.021,-0.758,30.192,3.419
-4.080,0.144,9.180,0.602,32.018,3.730
-4.080,0.144,9.180,0.602,32.018,3.730
-4.913,1.140,9.371,-5.401,41.033,5.595
-5.325,1.532,9.745,-4.527,43.830,7.266
-5.478,2.480,9.898,-4.993,49.776,10.103
-5.559,3.941,10.180,-6.528,55.002,11.929
-6.033,5.555,9.912,-6.217,54.244,10.375
-6.991,6.713,9.692,-5.401,51.563,10.083
-7.527,8.595,9.893,-5.032,48.513,11.851
-7.527,8.595,9.893,-5.032,48.513,11.851
-8.715,11.186,9.515,-8.257,42.315,10.588
-9.127,11.483,9.342,-10.686,39.517,8.218
-9.127,11.483,9.342,-10.686,39.517,8.218
-10.219,12.972,10.094,-20.594,42.995,-2.176
-9.874,12.450,8.859,-16.242,45.385,-7.674
-9.874,12.450,8.859,-16.242,45.385,-7.674
-6.077,6.790,6.713,3.128,44.102,-20.730
-3.338,2.035,4.841,10.414,45.462,-28.812
-0.460,-3.654,2.576,4.993,49.115,-37.477
-0.129,-10.913,2.605,-14.532,64.483,-42.587
2.279,-16.243,3.136,-19.934,86.884,-25.276
4.750,-20.543,0.541,17.078,75.907,-3.672
2.356,-24.120,-3.055,57.353,43.889,-1.438
-0.824,-26.729,-5.741,61.219,36.739,-9.500
-4.851,-21.381,-9.385,34.563,59.237,-23.295
-8.610,-16.324,-12.297,15.271,78.160,-19.681
-8.064,-11.626,-12.067,0.117,60.714,-3.303
-5.909,-8.495,-6.733,-13.794,13.425,10.122
-5.909,-8.495,-6.733,-13.794,13.425,10.122
-4.104,-6.857,0.125,-19.195,-27.666,13.464
-6.733,-7.269,5.095,-2.390,-27.880,-1.321
-8.624,-8.586,3.065,3.730,-6.936,-4.255
-9.505,-9.390,0.464,7.480,4.682,-1.418
-9.012,-8.859,-2.236,8.218,12.842,4.333
-7.590,-8.729,-3.807,4.313,15.310,8.024
-6.934,-8.725,-4.080,-2.681,8.995,7.752
-6.962,-8.682,-3.520,-8.412,1.632,5.207
-7.504,-8.907,-2.820,-8.296,-6.256,3.089
-7.504,-8.907,-2.820,-8.296,-6.256,3.089
-7.542,-9.084,-2.437,-9.831,-8.412,6.819
-7.542,-9.084,-2.437,-9.831,-8.412,6.819
-6.680,-8.021,-2.677,-15.737,-2.720,9.967
-7.197,-6.771,-1.475,-20.322,-3.827,6.295
-7.341,-5.401,-1.302,-20.303,-3.283,4.993
-7.906,-4.879,-1.058,-18.962,-3.944,3.070
-7.154,-4.161,-1.475,-16.922,-5.343,4.838
-6.996,-2.514,-1.298,-16.417,-7.558,6.547
-8.447,-2.069,-0.421,-12.590,-16.048,3.400
-9.768,-2.662,-0.364,-7.053,-16.184,0.525
-9.208,-2.600,-0.895,-8.490,-6.858,2.565
-8.720,-2.169,-0.824,-10.686,-2.623,7.422
-8.878,-1.288,-1.456,-9.112,-1.729,9.811
-9.117,-1.408,-1.887,-6.353,-4.119,9.306
-8.887,-1.259,-1.604,-6.256,-5.557,9.345
-8.887,-1.259,-1.604,-6.256,-5.557,9.345
-8.025,-0.129,-1.379,-6.198,-0.175,11.599
-7.757,0.623,-2.049,-4.061,-0.097,9.364
-7.757,0.623,-2.049,-4.061,-0.097,9.364
-8.140,0.206,-1.125,-2.798,-14.144,4.546
-8.140,0.206,-1.125,-2.798,-14.144,4.546
-8.796,1.030,0.283,-2.545,-9.539,2.681
-9.543,0.967,0.464,-0.719,-5.731,0.563
-10.008,1.140,-0.211,1.846,1.321,0.427
-8.959,2.447,-1.250,2.603,7.072,6.062
-7.915,3.740,-1.279,2.992,1.321,9.170
-8.370,2.978,-0.781,7.966,-6.003,5.168
-9.783,2.686,-1.168,9.617,-1.826,1.826
-10.439,2.686,-0.316,5.168,1.360,0.894
-10.199,2.653,0.091,1.302,2.837,3.283
-9.706,2.969,0.594,1.049,1.671,5.401
-9.601,2.974,0.311,5.829,-0.835,6.120
-9.955,3.007,0.134,7.538,-1.923,7.810
-10.032,2.993,0.551,0.019,-0.466,4.974
-10.324,2.361,1.274,-6.955,-0.389,0.913
-10.214,2.049,2.198,-8.762,-0.991,1.885
-9.601,2.078,2.164,-2.992,-2.021,5.809
-9.141,2.030,1.580,3.206,-3.827,8.257
-8.883,1.834,1.092,2.992,-1.923,7.752
-8.883,1.834,1.092,2.992,-1.923,7.752
-8.734,1.226,0.215,-3.944,4.721,1.146
-8.859,0.924,-0.019,-2.798,3.575,1.263
-8.892,0.915,-0.263,-0.408,0.797,1.982
-9.084,0.575,-0.134,-0.253,-1.127,1.263
-9.112,0.215,0.211,-0.991,-0.311,0.000
-9.366,-0.014,0.000,0.544,1.496,-0.777
-9.237,-0.201,-0.551,1.651,1.904,-0.330
-9.031,-0.350,-0.527,0.933,-0.039,-0.408
-9.156,-0.579,-0.455,0.758,-0.078,-1.069
-9.122,-0.666,-0.627,1.554,1.496,-1.010
-8.950,-0.656,-0.800,2.021,1.826,-0.641
-8.854,-0.651,-1.164,0.661,1.088,-0.777
-8.950,-0.723,-1.015,-1.030,0.738,-1.787
-9.146,-0.804,-0.761,-1.399,0.272,-2.137
-9.146,-0.804,-0.761,-1.399,0.272,-2.137
-9.314,-0.512,-0.402,-0.214,-1.030,-1.069
-9.132,-0.469,-0.110,0.369,-1.127,-0.369
-9.060,-0.517,-0.517,0.874,-0.175,-0.058
-8.978,-0.565,-0.651,-0.602,0.019,-1.030
-9.132,-0.728,-0.383,-1.166,-0.117,-1.632
-9.194,-0.776,-0.555,0.311,0.738,-0.699
-9.175,-0.833,-0.623,0.758,0.408,-0.078
-9.165,-0.800,-0.651,0.563,0.039,-0.019
-9.127,-0.819,-0.589,0.291,-0.097,0.078
-9.223,-0.747,-0.546,0.214,-0.505,0.117
-9.074,-0.546,-0.397,0.311,-0.738,0.602
-9.093,-0.374,-0.115,0.855,-1.243,0.758
-9.093,-0.374,-0.115,0.855,-1.243,0.758
-8.978,-0.201,-0.034,0.894,0.369,0.583
-8.993,-0.292,-0.283,0.797,1.418,-0.019
-9.060,-0.354,-0.369,1.127,1.749,0.194
-9.089,-0.383,-0.666,1.710,1.496,0.758
-9.041,-0.374,-0.503,1.010,1.302,0.971
-9.041,-0.374,-0.503,1.010,1.302,0.971
-9.165,-0.469,-0.508,0.952,0.466,0.680
-9.117,-0.378,-0.407,0.311,1.088,0.233
-9.194,-0.441,-0.551,0.971,1.263,0.583
-9.117,-0.479,-0.460,1.224,2.001,1.030
-9.045,-0.340,-0.704,1.438,2.021,1.243

-14.476,5.444,0.172,-5.187,-11.657,24.791
-14.476,5.444,0.172,-5.187,-11.657,24.791
-15.017,6.651,0.929,-7.422,-19.895,34.194
-14.212,8.255,2.002,-8.257,-23.858,39.498
-14.054,9.855,2.926,-7.363,-28.929,42.645
-14.160,11.588,3.711,-4.838,-28.637,44.200
-14.188,12.886,4.702,-3.303,-25.412,43.520
-13.484,13.623,4.755,-0.525,-19.623,40.372
-11.976,13.843,5.421,5.343,-16.786,36.312
-10.089,12.766,6.627,12.531,-14.630,30.677
-6.919,12.096,6.733,21.196,-5.401,26.287
-4.271,10.195,5.593,30.639,4.605,16.145
-1.925,6.934,4.559,35.418,13.056,2.992
-0.105,3.342,2.088,35.845,17.835,-10.355
-0.105,3.342,2.088,35.845,17.835,-10.355
0.407,-5.277,1.930,24.713,7.674,-25.607
0.407,-5.277,1.930,24.713,7.674,-25.607
1.073,-9.792,-0.196,34.233,19.118,-17.350
1.073,-9.792,-0.196,34.233,19.118,-17.350
-0.781,-12.953,-2.083,30.192,-6.023,-33.786
-5.569,-15.179,-0.474,30.891,-12.920,-46.686
-11.387,-14.107,-1.815,43.053,-7.674,-39.440
-12.440,-10.539,-5.057,38.973,8.354,-20.264
-9.429,-5.765,-6.948,18.865,21.740,-3.672
-7.844,-3.548,-4.946,-3.750,9.947,2.720
-8.758,-3.668,-1.235,-16.067,-10.180,-0.738
-9.716,-4.511,0.618,-17.971,-16.359,-3.439
-10.425,-5.449,1.159,-15.251,-15.931,-5.731
-10.190,-6.096,1.293,-16.708,-11.424,-3.381
-9.213,-5.215,1.326,-21.235,-7.577,4.099
-9.213,-5.215,1.326,-21.235,-7.577,4.099
-7.542,-3.290,1.441,-22.925,-7.713,9.131
-6.771,-2.437,0.867,-17.175,-9.170,9.092
-6.929,-1.858,0.618,-15.018,-10.278,8.199
-7.714,-1.264,0.958,-16.592,-8.937,4.702
-8.150,-0.781,0.900,-15.854,-7.325,3.594
-7.743,-0.225,0.278,-13.814,-6.120,5.712
-7.839,-0.364,0.479,-16.572,-4.915,5.265
-7.604,1.173,0.895,-20.555,-0.097,4.041
-7.106,1.882,0.579,-16.708,-2.701,1.671
-7.073,1.868,0.527,-13.036,-7.946,-1.632
-7.073,1.868,0.527,-13.036,-7.946,-1.632
-7.092,2.112,1.528,-18.010,-6.994,-3.089
-7.288,3.060,1.887,-19.001,1.107,-5.770
-6.278,4.822,0.158,-11.346,1.651,-9.228
-6.752,3.462,1.063,-12.337,-0.661,-15.174
-9.156,2.835,1.609,-15.387,8.490,-24.499
-9.721,2.873,0.967,-12.939,15.096,-24.324
-8.863,2.945,0.426,-8.995,7.402,-19.254
-8.174,2.471,0.594,-6.373,2.584,-17.544
-10.290,1.403,1.178,-6.645,6.101,-22.615
-12.144,0.800,2.164,-11.793,11.735,-26.695
-12.273,0.819,2.375,-12.978,17.350,-21.876
-10.295,1.417,1.240,-6.470,17.194,-13.114
-9.869,1.460,0.809,-0.719,12.590,-10.647
-11.751,0.474,1.245,-1.399,8.587,-15.990
-12.747,0.239,1.815,-7.694,10.841,-18.515
-12.627,0.575,1.939,-8.840,15.310,-15.465
-11.009,1.676,0.637,-1.360,18.068,-7.732
-11.301,1.173,-0.263,6.800,12.162,-5.401
-12.421,0.402,0.010,4.935,6.003,-6.742
-13.120,0.675,0.747,1.069,4.216,-5.634
-12.110,0.771,0.929,0.758,6.237,-2.021
-12.110,0.771,0.929,0.758,6.237,-2.021
-9.816,2.193,-0.340,7.286,2.914,1.477
-9.553,1.868,-0.330,10.258,-5.770,-0.175
-9.352,1.700,0.201,8.315,-7.247,-2.778
-9.788,1.216,0.670,2.914,-2.409,-7.072
-10.209,1.269,0.872,-2.409,3.497,-9.500
-10.678,1.106,1.025,-1.904,4.235,-9.209
-10.678,1.106,1.025,-1.904,4.235,-9.209
-10.578,0.326,0.311,6.275,0.486,-3.594
-10.386,0.038,0.101,5.654,-0.486,-2.720
-10.128,-0.024,0.244,2.293,-1.166,-2.914
-9.912,-0.230,0.383,0.661,-1.010,-2.040
-9.500,-0.259,0.196,3.381,0.039,0.563
-9.160,-0.350,-0.455,6.373,0.194,2.040
-9.012,-0.412,-0.800,5.576,-0.622,1.865
-8.998,-0.441,-0.484,1.632,-0.699,0.175
-9.156,-0.737,-0.192,-1.088,0.408,-1.185
-9.462,-1.130,-0.034,-0.525,1.768,-0.544
-9.223,-1.106,-0.172,1.205,2.098,1.515
-9.041,-1.154,-0.326,2.603,0.408,2.681
-8.988,-1.240,-0.364,2.312,-0.389,2.759
-8.768,-1.183,-0.374,-0.078,1.379,1.923
-8.887,-1.408,-0.407,-0.641,2.681,0.835
-8.887,-1.408,-0.407,-0.641,2.681,0.835
-8.902,-1.451,-0.488,1.865,1.205,1.205
-8.902,-1.451,-0.488,1.865,1.205,1.205
-9.160,-1.575,-0.177,-0.835,1.787,0.233
-9.026,-1.393,-0.230,-0.719,2.312,0.525
-9.060,-1.441,-0.364,0.097,1.962,0.777
-9.036,-1.465,-0.383,0.797,1.904,0.719
-9.021,-1.465,-0.522,1.554,2.001,0.894
-8.830,-1.312,-0.599,1.107,1.729,1.166
-8.830,-1.312,-0.599,1.107,1.729,1.166
-9.156,-1.269,-0.364,-0.408,0.894,-0.039
-9.261,-1.274,-0.450,-0.330,2.021,0.194
-9.261,-1.274,-0.450,-0.330,2.021,0.194
-8.974,-1.250,-0.575,1.671,0.175,1.632
-8.907,-1.106,-0.488,1.515,-1.069,1.613
-8.897,-1.082,-0.498,0.563,-0.447,0.952
-8.849,-0.939,-0.421,-0.155,0.214,0.311
-8.868,-0.905,-0.474,0.194,0.214,-0.039
-9.045,-0.967,-0.397,0.311,-0.019,-0.175
-8.959,-0.833,-0.426,0.330,0.291,0.194
-9.069,-1.034,-0.479,0.330,-0.136,0.175
-9.069,-1.034,-0.479,0.330,-0.136,0.175
-9.156,-0.986,-0.484,-0.738,0.641,-0.330
-9.156,-1.140,-0.460,-0.369,0.369,0.350
-9.117,-1.030,-0.259,-0.563,0.680,0.602
-9.218,-1.154,-0.374,0.350,0.486,0.913
-9.055,-1.034,-0.374,0.039,0.758,1.321
-9.055,-1.034,-0.374,0.039,0.758,1.321
-9.017,-1.164,-0.364,-0.058,0.797,0.797
-8.978,-1.121,-0.378,0.330,0.661,1.069
-8.820,-0.924,-0.321,0.311,0.602,1.243
-8.859,-1.010,-0.412,0.777,0.486,0.758
-8.859,-1.010,-0.412,0.777,0.486,0.758

-8.203,10.185,4.817,1.243,-0.233,-27.433
-7.350,10.262,3.864,-0.641,11.035,-30.813
-6.005,9.821,2.399,-2.390,19.448,-35.651
-4.640,8.495,0.895,-0.563,20.672,-40.314
-3.390,7.307,0.115,-0.175,18.846,-46.142
-2.739,5.301,0.192,-0.641,14.163,-54.205
-2.739,5.301,0.192,-0.641,14.163,-54.205
-2.207,2.385,0.699,0.466,12.823,-60.286
0.445,-4.022,-0.335,13.367,15.718,-61.433
0.445,-4.022,-0.335,13.367,15.718,-61.433
3.223,-7.192,-1.121,16.456,9.326,-61.335
6.886,-16.659,-2.461,-1.671,19.215,-63.764
8.332,-18.651,-3.955,-13.639,45.132,-55.895
7.944,-20.332,-5.478,-3.109,46.997,-44.394
6.354,-22.151,-6.670,17.408,31.221,-39.051
3.649,-22.391,-7.839,28.929,24.771,-36.001
1.015,-21.424,-8.222,28.987,25.218,-29.687
-0.713,-19.925,-7.154,23.372,23.703,-15.718
-0.201,-18.704,-5.502,12.395,22.867,-0.466
-0.182,-17.373,-3.730,-1.496,22.673,3.750
-1.307,-18.134,-2.083,-4.546,12.046,-2.409
-3.074,-18.531,-0.828,-4.741,5.673,-4.469
-4.520,-18.388,-0.680,-3.672,6.489,-0.291
-4.578,-18.187,-1.504,-0.486,6.819,6.392
-3.716,-17.119,-2.777,1.379,4.061,12.434
-2.945,-16.788,-3.443,4.371,-4.799,14.532
-2.796,-16.865,-3.520,4.877,-18.496,13.580
-1.642,-16.410,-3.448,2.079,-25.451,16.514
-0.057,-15.658,-3.069,-1.399,-26.675,22.284
1.101,-14.772,-3.366,-1.457,-25.995,25.490
2.231,-13.532,-3.591,-4.721,-21.779,26.578
2.528,-11.880,-3.285,-11.657,-21.682,26.520
1.968,-10.999,-2.442,-14.532,-25.626,24.499
1.968,-10.999,-2.442,-14.532,-25.626,24.499
-0.292,-10.089,-1.537,-9.423,-21.352,24.888
-1.307,-9.663,-1.441,-7.091,-18.457,26.772
-1.930,-8.840,-1.451,-7.888,-17.913,29.220
-2.433,-8.251,-0.977,-12.162,-15.795,31.746
-1.657,-6.790,-1.073,-11.210,-11.968,34.660
-2.241,-5.823,-1.470,-5.343,-14.552,35.612
-2.284,-4.942,-1.729,-6.761,-8.995,35.224
-3.165,-3.874,-1.346,-10.627,-2.351,32.892
-3.165,-3.874,-1.346,-10.627,-2.351,32.892
-5.512,-1.954,0.326,-5.945,-7.461,32.931
-6.838,-0.910,-0.148,-2.137,-0.058,32.698
-7.800,0.441,-0.891,-2.215,5.304,32.037
-8.207,1.111,-0.589,-0.544,-0.835,32.348
-8.638,1.053,-0.311,4.682,-8.918,32.873
-8.442,1.341,0.163,4.546,-4.488,31.843
-9.208,1.714,0.383,4.682,-0.466,29.317
-9.314,2.423,0.804,3.361,1.399,28.191
-8.959,2.696,0.469,2.623,4.799,25.451
-8.959,2.696,0.469,2.623,4.799,25.451
-8.198,2.859,0.330,8.412,-0.233,24.577
-8.198,2.859,0.330,8.412,-0.233,24.577
-8.131,2.509,0.125,2.837,2.331,13.930
-8.500,2.255,0.675,-1.690,3.478,9.559
-8.820,1.978,1.044,-0.330,1.885,8.296
-8.533,1.772,1.001,1.205,-0.408,8.432
-8.710,1.317,0.833,0.797,-0.758,4.702
-9.275,0.958,0.709,-1.690,1.885,0.525
-9.481,0.397,0.244,-0.758,4.779,-0.369
-9.481,0.397,0.244,-0.758,4.779,-0.369
-9.098,-0.225,-1.034,1.962,1.282,2.856
-8.931,-0.522,-0.996,1.360,-1.457,2.856
-8.998,-0.536,-0.857,1.088,-2.973,1.729
-8.998,-0.536,-0.857,1.088,-2.973,1.729
-9.089,-1.025,-0.675,-0.389,1.496,-0.311
-9.170,-1.235,-0.670,-0.175,2.273,-0.078
-8.988,-1.111,-0.699,0.486,0.758,0.738
-8.883,-1.125,-0.632,0.738,-1.302,0.952
-8.758,-1.221,-0.627,0.699,-0.525,0.019
-8.816,-1.312,-0.977,1.030,1.010,-0.758
-8.696,-1.460,-1.116,0.622,0.563,-0.933
-8.763,-1.590,-1.216,-0.525,-0.078,-1.360
-8.777,-1.638,-1.279,-1.321,0.544,-1.613
