aX,aY,aZ,gX,gY,gZ
-0.913,0.924,-0.061,-100.220,98.206,159.363
-0.894,0.602,0.053,-96.924,90.027,143.494
-0.945,0.259,0.128,-95.276,86.670,135.742
-0.953,0.097,0.240,-98.450,85.388,138.977
-1.006,0.210,0.251,-107.910,89.355,149.353
-1.074,0.567,0.129,-117.493,98.328,160.339
-1.100,1.015,0.055,-119.995,102.234,166.626
-1.092,1.269,0.036,-117.065,101.685,160.400
-0.993,1.327,0.047,-106.384,99.304,145.508
-0.850,1.239,-0.015,-91.736,97.656,128.052

-0.824,2.072,-0.189,-110.718,63.232,94.360
-0.773,2.250,-0.179,-95.398,53.406,71.899
-0.648,2.101,-0.241,-80.383,45.532,36.865
-0.545,1.692,-0.218,-74.097,33.325,-0.061
-0.505,1.294,-0.054,-73.364,19.165,-24.048
-0.499,1.045,0.075,-71.167,12.085,-32.166
-0.503,0.944,0.159,-65.979,10.742,-30.762
-0.526,0.863,0.208,-60.974,11.902,-28.198
-0.546,0.734,0.238,-58.899,14.099,-26.001
-0.566,0.655,0.227,-54.871,17.029,-18.005
-0.597,0.700,0.167,-46.021,20.386,-3.418
-0.603,0.804,0.146,-37.415,19.165,11.169
-0.653,0.878,0.141,-31.677,15.930,20.386
-0.701,0.955,0.236,-27.039,10.681,25.940
-0.728,1.049,0.317,-20.020,7.751,29.053
-0.740,1.098,0.321,-13.672,9.521,27.039
-0.739,1.061,0.297,-11.841,10.925,19.226
-0.742,0.983,0.312,-12.268,9.033,10.010
-0.743,0.930,0.365,-13.245,5.981,2.869
-0.743,0.890,0.394,-14.343,4.395,-2.686
-0.737,0.858,0.419,-16.296,3.784,-8.240
-0.716,0.830,0.442,-18.799,3.113,-14.404
-0.697,0.764,0.448,-22.949,2.930,-21.240
-0.678,0.653,0.448,-28.992,2.625,-28.137
-0.658,0.576,0.474,-33.264,1.770,-30.640
-0.647,0.562,0.495,-34.241,1.587,-28.259
-0.637,0.535,0.496,-34.485,2.563,-25.452
-0.625,0.444,0.485,-36.499,3.479,-23.193
-0.607,0.362,0.480,-37.170,3.418,-17.578
-0.601,0.422,0.500,-32.898,3.113,-6.287
-0.609,0.560,0.509,-26.062,4.211,4.395
-0.625,0.644,0.499,-21.790,6.104,7.812
-0.622,0.638,0.471,-20.447,7.019,5.310
-0.606,0.602,0.429,-18.860,6.897,2.319
-0.599,0.587,0.428,-18.372,4.150,0.671
-0.610,0.607,0.484,-20.142,0.916,-1.038
-0.614,0.618,0.498,-23.376,0.000,-4.150
-0.605,0.581,0.430,-27.710,1.465,-8.301
-0.585,0.591,0.385,-28.442,0.305,-9.766
-0.592,0.662,0.432,-26.550,-3.662,-8.972
-0.606,0.682,0.479,-27.283,-5.432,-10.925
-0.637,0.656,0.475,-26.978,-3.601,-13.550
-0.646,0.659,0.467,-21.667,-1.648,-12.024
-0.619,0.675,0.451,-13.977,-0.366,-8.545
-0.582,0.647,0.369,-6.958,1.465,-6.958
-0.600,0.600,0.306,-0.061,0.610,-5.920
-0.617,0.580,0.399,2.380,-5.554,-4.150
-0.634,0.627,0.528,4.822,-9.521,-1.587
-0.648,0.670,0.507,7.629,-5.310,-1.099
-0.658,0.645,0.426,6.470,-1.282,-4.395
-0.653,0.586,0.428,2.991,-2.808,-8.362
-0.653,0.556,0.491,1.465,-5.676,-9.644
-0.651,0.558,0.514,3.235,-4.944,-8.484
-0.660,0.551,0.497,4.822,-2.319,-7.812
-0.671,0.526,0.476,4.578,-0.427,-7.324
-0.651,0.525,0.475,7.385,-0.061,-5.127
-0.635,0.544,0.466,12.085,0.549,-2.686
-0.633,0.561,0.455,14.954,1.526,-1.465
-0.625,0.534,0.446,13.855,2.136,-1.770
-0.622,0.508,0.421,12.878,2.747,-0.854
-0.613,0.525,0.411,12.817,2.380,2.502
-0.608,0.593,0.433,12.817,0.916,5.798
-0.604,0.625,0.434,11.047,0.793,5.188
-0.598,0.600,0.403,7.751,1.465,1.770
-0.603,0.576,0.402,5.981,0.488,-0.183
-0.620,0.544,0.436,5.005,-1.648,-0.427
-0.636,0.537,0.481,4.944,-2.136,0.916
-0.637,0.595,0.482,7.324,-0.671,4.761
-0.639,0.623,0.405,9.583,2.197,6.165
-0.645,0.591,0.405,7.019,0.671,4.272
-0.641,0.551,0.489,3.052,-3.052,2.563
-0.649,0.558,0.503,2.075,-1.953,3.784
-0.643,0.603,0.459,3.113,1.648,6.165
-0.641,0.626,0.439,3.235,2.380,6.409
-0.633,0.609,0.460,1.099,1.221,4.333
-0.625,0.576,0.449,-1.404,1.892,2.808
-0.628,0.580,0.427,-2.991,2.686,3.784
-0.630,0.622,0.423,-3.296,2.075,5.676
-0.617,0.650,0.432,-4.150,1.099,5.798
-0.610,0.629,0.400,-5.188,0.916,4.089
-0.612,0.603,0.390,-6.226,0.366,2.747
-0.614,0.631,0.455,-5.188,-2.014,3.967
-0.616,0.645,0.464,-3.784,-1.343,4.272
-0.629,0.601,0.414,-3.113,1.038,2.686
-0.634,0.588,0.422,-2.380,0.122,3.052
-0.646,0.632,0.461,0.061,-1.587,5.493
-0.656,0.651,0.467,1.282,-1.282,5.676
-0.661,0.644,0.464,1.526,-0.061,4.456
-0.656,0.648,0.466,2.136,0.244,3.235
-0.658,0.659,0.470,3.174,0.671,1.892
-0.659,0.640,0.462,1.282,1.282,-1.099
-0.656,0.598,0.439,-0.427,1.587,-3.540
-0.646,0.570,0.422,-1.465,0.671,-3.906
-0.642,0.605,0.457,-1.221,-1.099,-1.892
-0.633,0.647,0.481,-1.404,-1.099,-0.549
-0.637,0.631,0.441,-2.258,1.099,-2.319
-0.627,0.612,0.408,-2.502,1.892,-3.357
-0.633,0.631,0.422,-0.183,0.305,-2.502
-0.631,0.639,0.462,0.732,-0.977,-2.686
-0.630,0.616,0.465,-0.061,0.000,-4.028
-0.626,0.602,0.456,-1.038,1.770,-4.578
-0.636,0.592,0.403,-1.404,3.479,-4.395
-0.634,0.593,0.358,-0.732,2.502,-3.601
-0.617,0.614,0.422,-0.061,-1.648,-2.625
-0.620,0.620,0.469,-0.183,-3.296,-3.174
-0.623,0.590,0.449,-1.526,-1.038,-4.517
-0.633,0.568,0.433,-3.540,0.122,-4.822
-0.634,0.585,0.431,-4.822,-0.244,-3.967
-0.637,0.618,0.411,-5.676,0.122,-2.808
-0.622,0.623,0.414,-7.751,-0.977,-3.479
-0.616,0.603,0.421,-7.690,-2.075,-4.761
-0.616,0.582,0.438,-6.714,-2.563,-5.493
-0.619,0.572,0.467,-6.165,-2.930,-5.615
-0.639,0.555,0.472,-7.019,-1.343,-5.371
-0.652,0.571,0.455,-6.958,0.671,-3.479
-0.645,0.638,0.419,-3.174,2.319,0.732
-0.625,0.676,0.381,1.648,1.953,2.319
-0.619,0.640,0.417,3.174,-0.610,-0.671
-0.621,0.601,0.476,2.319,-2.258,-3.235

-0.511,0.716,-1.636,-108.093,-5.676,7.446
-0.513,0.674,-1.794,-100.586,-26.978,-2.441
-0.483,0.479,-1.703,-93.628,-57.922,-12.512
-0.489,0.295,-1.532,-81.177,-78.247,-15.442
-0.405,0.283,-1.593,-54.077,-76.599,-6.042
-0.132,0.035,-2.084,-29.053,-64.697,0.732
-0.139,-0.660,-2.579,-35.339,-64.148,0.244
-0.261,-0.822,-2.501,-45.593,-99.487,31.433
-0.331,-0.319,-2.064,-27.771,-138.428,88.440
-0.347,-0.037,-1.890,-4.822,-144.714,118.103
-0.421,-0.143,-2.081,13.672,-130.798,120.605
-0.559,-0.113,-2.257,31.494,-124.695,126.831
-0.713,0.200,-2.484,61.157,-125.977,142.334
-0.878,0.399,-2.804,94.421,-131.653,146.790
-1.012,0.269,-3.042,102.966,-157.959,132.080
-1.235,-0.021,-2.991,89.111,-207.520,113.892
-1.516,-0.330,-2.758,66.284,-262.756,109.741
-1.731,-0.408,-2.275,54.871,-312.683,125.305
-1.831,-0.266,-1.885,62.195,-342.224,148.560
-1.979,-0.151,-1.858,71.167,-342.957,162.598
-2.229,-0.114,-1.937,74.951,-339.294,164.673
-2.453,-0.111,-1.936,79.224,-348.083,162.354
-2.711,-0.167,-1.879,82.458,-360.657,155.762
-2.941,-0.261,-1.642,77.332,-376.648,145.508
-3.120,-0.392,-1.354,65.125,-388.855,129.517
-3.400,-0.528,-1.146,49.255,-389.893,110.840
-3.757,-0.940,-0.950,15.808,-388.428,90.271
-4.000,-1.654,-0.855,-31.860,-389.709,89.905
-4.000,-1.934,-0.610,-65.491,-395.020,143.738
-4.000,-1.297,-0.099,-46.692,-403.198,248.840
-4.000,-0.489,0.295,5.005,-387.817,343.384
-4.000,0.272,0.407,74.890,-350.037,400.940
-4.000,1.025,0.635,145.264,-321.594,432.251
-4.000,1.910,1.269,197.449,-309.937,444.885
-4.000,2.789,2.034,244.751,-285.095,439.331
-3.700,3.750,2.390,290.283,-217.529,403.503
-2.872,4.000,1.810,321.899,-116.882,315.430
-1.975,3.675,0.429,267.578,-34.058,155.457
-1.456,1.663,-0.462,112.671,-43.152,-43.945
-1.237,0.109,0.027,-65.430,-140.320,-162.842
-1.099,-0.012,0.985,-163.696,-219.727,-164.734
-0.925,0.532,1.374,-187.439,-216.919,-135.437
-0.767,0.667,1.158,-188.477,-165.344,-140.747
-0.684,0.206,0.909,-189.026,-118.286,-169.739
-0.588,-0.176,0.836,-170.837,-82.520,-177.246
-0.438,-0.325,0.487,-131.165,-33.997,-156.677
-0.407,-0.383,-0.221,-95.947,21.973,-128.784
-0.487,-0.227,-0.786,-67.383,51.758,-96.375
-0.588,0.145,-0.929,-36.560,46.021,-60.608
-0.678,0.529,-0.812,-6.226,30.273,-36.255
-0.739,0.693,-0.696,16.357,22.949,-30.701
-0.762,0.776,-0.583,29.419,19.958,-34.485
-0.787,0.896,-0.508,36.926,18.738,-40.222
-0.792,0.949,-0.411,34.973,17.395,-52.734
-0.730,0.886,-0.270,28.625,16.052,-69.702
-0.675,0.715,-0.240,22.034,21.912,-86.365
-0.675,0.530,-0.335,15.320,33.386,-96.863
-0.698,0.481,-0.372,11.475,39.734,-96.985
-0.676,0.588,-0.315,11.353,41.626,-91.919
-0.671,0.663,-0.323,7.568,47.729,-93.628
-0.697,0.579,-0.405,-5.371,56.152,-105.286
-0.720,0.472,-0.450,-18.799,61.401,-115.173
-0.728,0.473,-0.422,-24.414,63.782,-116.760
-0.716,0.495,-0.447,-25.391,69.763,-116.028
-0.737,0.493,-0.570,-25.452,80.627,-117.371
-0.781,0.499,-0.703,-22.644,89.294,-118.042
-0.830,0.532,-0.754,-16.724,90.820,-117.371
-0.851,0.614,-0.705,-8.789,88.501,-116.333
-0.837,0.598,-0.691,-3.296,88.745,-119.995
-0.840,0.424,-0.731,-8.423,91.614,-130.005
-0.840,0.356,-0.653,-18.127,88.562,-133.911
-0.806,0.523,-0.493,-24.109,84.656,-130.005
-0.796,0.687,-0.464,-30.457,92.957,-132.812
-0.822,0.648,-0.614,-38.940,110.596,-148.499
-0.859,0.509,-0.728,-43.457,123.352,-165.710
-0.876,0.415,-0.696,-40.527,128.723,-174.011
-0.859,0.402,-0.636,-31.555,134.888,-174.744
-0.867,0.372,-0.757,-20.630,150.757,-175.720
-0.895,0.310,-0.955,-11.719,166.199,-176.453
-0.905,0.246,-1.000,-5.920,168.030,-173.645
-0.888,0.272,-0.964,1.343,161.255,-166.321
-0.840,0.346,-0.982,-1.038,158.630,-159.546
-0.842,0.344,-1.044,-2.197,161.011,-158.997
-0.863,0.356,-1.122,-2.014,162.842,-158.508
-0.873,0.485,-1.177,-2.930,158.936,-155.701
-0.870,0.562,-1.104,-13.184,149.048,-158.325
-0.880,0.540,-0.945,-18.372,140.198,-168.335
-0.897,0.454,-0.799,-19.104,141.418,-179.321
-0.897,0.435,-0.699,-2.136,152.893,-184.082
-0.900,0.607,-0.741,3.601,173.401,-184.143
-0.893,0.593,-0.763,9.766,193.237,-195.740
-0.903,0.598,-0.925,22.156,217.529,-209.290
-0.910,0.527,-1.161,13.184,242.126,-224.243
-0.883,0.303,-1.636,12.146,251.648,-238.525
-0.802,-0.062,-1.930,3.723,239.258,-239.624
-0.763,-0.149,-2.031,7.874,207.214,-224.670
-0.715,-0.286,-1.922,0.732,159.729,-201.721
-0.640,-0.263,-1.502,4.761,105.896,-169.800
-0.595,-0.042,-0.900,10.742,67.261,-135.864
-0.553,0.245,-0.486,20.447,61.462,-112.305
-0.525,0.425,-0.357,21.484,83.191,-107.544
-0.519,0.512,-0.426,5.310,114.014,-114.441
-0.554,0.543,-0.709,-9.460,144.775,-125.549
-0.594,0.397,-1.055,-25.085,165.344,-142.761
-0.603,0.172,-1.285,-43.518,164.307,-152.893
-0.537,0.057,-1.443,-37.292,147.339,-146.851
-0.515,0.127,-1.494,-40.649,123.657,-127.991
-0.460,0.170,-1.417,-53.711,91.370,-115.173
-0.440,0.195,-1.158,-66.345,56.885,-107.666
-0.436,0.172,-0.838,-78.674,33.508,-100.098
-0.445,0.132,-0.689,-98.145,27.832,-92.407
-0.476,0.193,-0.601,-81.787,29.724,-85.876
-0.485,0.332,-0.508,-63.965,35.339,-73.547
-0.593,0.536,-0.380,-75.256,41.870,-64.209
-0.507,0.613,-0.441,-74.280,54.382,-69.275
-0.561,0.593,-0.600,-62.866,68.787,-82.336
-0.433,0.481,-0.744,-53.101,78.674,-93.201
-0.596,0.401,-0.800,-43.152,81.482,-94.788
-0.506,0.375,-0.823,-13.000,77.393,-95.764

-0.483,-1.171,-0.942,-180.176,-22.644,40.527
-0.505,-1.214,-0.882,-176.331,-18.311,55.664
-0.526,-1.274,-0.909,-165.833,-6.958,66.895
-0.536,-1.348,-1.000,-154.297,4.883,76.172
-0.542,-1.432,-1.083,-156.555,12.573,84.961
-0.563,-1.531,-1.079,-160.767,14.404,93.323
-0.557,-1.575,-1.019,-157.532,14.160,105.774
-0.567,-1.589,-0.970,-157.043,16.724,119.690
-0.582,-1.582,-0.894,-157.349,18.433,132.019
-0.595,-1.580,-0.783,-150.635,21.179,144.226
-0.599,-1.601,-0.650,-140.625,26.123,155.273
-0.612,-1.609,-0.630,-132.263,37.292,166.016
-0.654,-1.671,-0.654,-125.488,49.805,174.805
-0.686,-1.759,-0.626,-123.657,58.716,184.387
-0.750,-1.776,-0.618,-128.357,68.604,198.608
-0.783,-1.601,-0.610,-131.714,78.857,217.529
-0.782,-1.321,-0.658,-125.977,87.097,234.436
-0.796,-1.249,-0.561,-123.047,89.417,236.755
-0.819,-1.374,-0.282,-124.939,87.769,230.164
-0.879,-1.415,-0.194,-115.723,98.450,231.018
-0.973,-1.389,-0.215,-102.966,114.929,235.596
-1.075,-1.333,-0.275,-97.595,127.014,240.479
-1.207,-1.290,-0.380,-93.933,136.841,244.019
-1.355,-1.285,-0.310,-89.417,140.503,248.596
-1.512,-1.230,-0.068,-88.379,142.822,257.324
-1.675,-0.942,-0.013,-83.496,158.142,272.766
-1.837,-0.654,-0.181,-79.468,179.810,281.860
-1.999,-0.527,-0.338,-94.543,192.078,277.405
-2.175,-0.325,-0.372,-113.647,193.787,272.217
-2.350,-0.005,-0.331,-122.375,192.871,267.151
-2.522,0.238,-0.311,-120.850,198.242,253.601
-2.706,0.204,-0.224,-120.850,208.984,226.257
-2.886,0.188,-0.344,-101.868,229.370,202.148
-2.996,0.303,-0.612,-67.932,251.038,188.110
-3.013,0.400,-0.652,-33.813,262.512,174.438
-2.972,0.401,-0.803,-7.935,282.471,160.278
-2.833,0.513,-1.356,13.428,321.960,151.855
-2.604,0.730,-2.333,30.518,361.267,144.836
-2.303,0.804,-3.574,55.115,380.859,124.451
-2.017,0.525,-4.000,69.824,377.258,91.309
-1.736,-0.106,-4.000,68.115,327.942,62.805
-1.389,-0.427,-4.000,55.298,208.740,71.350
-1.070,0.413,-4.000,28.809,46.448,126.892
-0.823,1.393,-2.533,-31.128,-94.971,161.987
-0.598,1.585,-1.123,-123.657,-162.842,137.573
-0.464,1.166,-0.477,-209.106,-161.438,83.435
-0.390,0.618,-0.185,-264.221,-144.409,41.504
-0.310,0.422,0.104,-275.330,-136.902,27.466
-0.268,0.152,0.341,-247.864,-127.319,13.123
-0.226,-0.346,0.578,-198.853,-112.488,-9.888
-0.220,-0.685,0.773,-136.841,-91.736,-20.935
-0.218,-0.846,0.840,-74.158,-61.279,-20.569
-0.235,-0.855,0.512,-19.043,-19.531,-16.541
-0.255,-0.757,-0.090,22.644,17.578,-12.756
-0.273,-0.663,-0.515,47.546,30.762,-12.207
-0.290,-0.555,-0.781,59.998,27.222,-13.123
-0.302,-0.581,-1.017,58.655,20.142,-17.212
-0.295,-0.688,-1.205,43.640,8.850,-21.118
-0.289,-0.696,-1.232,19.287,-9.888,-18.555
-0.276,-0.689,-1.003,-8.606,-34.180,-15.503
-0.261,-0.727,-0.895,-27.466,-47.119,-16.541
-0.252,-0.808,-0.884,-33.447,-51.331,-19.714
-0.242,-0.884,-0.750,-33.508,-59.753,-21.912
-0.258,-0.952,-0.566,-32.776,-66.284,-23.865
-0.276,-0.981,-0.582,-26.611,-62.256,-23.804
-0.310,-1.008,-0.782,-16.479,-54.749,-24.231
-0.337,-1.028,-0.877,-10.071,-57.251,-23.621
-0.356,-1.032,-0.779,-7.202,-68.237,-21.851
-0.383,-0.956,-0.682,-6.592,-75.378,-18.860
-0.415,-0.874,-0.807,-6.348,-73.730,-18.127
-0.434,-0.879,-1.028,-6.714,-73.242,-21.606
-0.452,-0.974,-1.003,-10.315,-86.304,-26.123
-0.492,-1.112,-0.721,-17.273,-105.286,-28.809
-0.517,-1.191,-0.631,-16.846,-109.131,-26.123
-0.540,-1.105,-0.825,-6.775,-101.868,-19.043
-0.577,-0.966,-0.831,1.709,-106.750,-13.672
-0.613,-0.877,-0.602,5.920,-119.568,-13.794
-0.625,-0.760,-0.607,13.916,-117.615,-15.137
-0.634,-0.554,-0.866,25.818,-108.459,-16.846
-0.662,-0.369,-0.983,30.823,-112.549,-23.315
-0.700,-0.351,-0.948,26.672,-124.878,-37.231
-0.745,-0.409,-0.994,21.362,-132.263,-51.941
-0.797,-0.417,-1.085,19.165,-138.855,-61.890
-0.841,-0.409,-1.086,16.541,-150.879,-70.251
-0.831,-0.394,-1.043,13.611,-164.612,-79.041
-0.835,-0.540,-1.002,5.615,-178.284,-92.285
-0.855,-0.917,-0.772,-10.864,-195.496,-106.812
-0.833,-1.182,-0.344,-21.484,-209.778,-107.483
-0.772,-1.094,-0.058,-12.939,-203.613,-91.919
-0.714,-0.803,-0.136,7.385,-177.246,-77.209
-0.697,-0.589,-0.455,29.175,-150.940,-76.233
-0.711,-0.443,-0.640,45.959,-141.663,-84.290
-0.728,-0.303,-0.676,58.105,-145.325,-95.337
-0.758,-0.266,-0.658,65.186,-149.902,-112.244
-0.776,-0.276,-0.681,68.726,-153.564,-132.385
-0.791,-0.347,-0.865,70.129,-157.349,-155.151
-0.839,-0.801,-0.928,54.138,-171.509,-185.059
-0.886,-1.469,-0.731,26.489,-195.374,-206.970
-0.884,-1.872,-0.426,14.282,-212.402,-198.547
-0.829,-1.887,-0.158,30.762,-214.233,-164.062
-0.723,-1.537,0.034,45.044,-199.646,-122.437
-0.639,-1.116,0.042,69.824,-174.011,-93.079
-0.608,-0.977,-0.034,90.393,-148.315,-87.585
-0.566,-0.820,-0.150,104.797,-126.770,-86.975
-0.545,-0.517,-0.341,120.483,-109.131,-84.595
-0.546,-0.411,-0.506,131.653,-99.365,-96.863
-0.576,-0.511,-0.566,135.986,-98.816,-118.652
-0.606,-0.607,-0.558,141.418,-101.807,-134.155
-0.608,-0.590,-0.629,142.273,-101.868,-142.395
-0.608,-0.661,-0.679,129.089,-104.309,-153.870
-0.614,-0.984,-0.590,105.225,-114.014,-172.180
-0.583,-1.374,-0.478,87.524,-120.361,-181.396
-0.540,-1.736,-0.399,77.209,-116.577,-172.302
-0.500,-1.957,-0.325,72.998,-107.483,-146.301
-0.448,-1.806,-0.246,81.116,-97.046,-102.234
-0.400,-1.296,-0.269,103.638,-82.458,-55.664
-0.374,-0.830,-0.318,124.146,-68.481,-31.006
-0.355,-0.557,-0.335,127.563,-58.899,-29.968
-0.355,-0.426,-0.389,128.235,-50.110,-41.504

-0.329,-0.156,-1.136,220.886,13.855,39.185
-0.292,0.198,-0.679,288.879,-27.466,58.411
-0.306,0.330,-0.818,214.172,-1.770,45.593
-0.289,0.351,-1.014,137.573,36.865,27.649
-0.329,0.327,-1.147,149.231,52.673,14.587
-0.291,0.325,-1.243,171.753,52.246,10.925
-0.353,0.384,-1.211,166.870,48.096,14.282
-0.344,0.563,-1.161,172.852,37.048,23.010
-0.344,0.676,-1.041,178.650,29.175,23.315
-0.329,0.699,-0.927,173.218,23.010,15.320
-0.337,0.671,-0.838,153.870,21.667,7.324
-0.345,0.647,-0.840,134.949,26.978,2.625
-0.350,0.630,-0.862,122.681,31.982,0.549
-0.340,0.583,-0.895,109.009,33.752,-0.671
-0.368,0.559,-0.867,90.515,26.062,0.977
-0.446,0.584,-0.916,73.669,19.409,6.042
-0.315,0.712,-0.756,21.851,11.780,10.559
-0.289,0.761,-0.795,19.592,5.981,8.911
-0.313,0.751,-0.826,9.888,7.385,2.808
-0.307,0.693,-0.806,0.122,0.122,-4.944
-0.348,0.586,-0.729,-13.794,-7.690,-10.132
-0.505,0.537,-0.717,-31.982,-11.047,-9.644
-0.353,0.492,-0.696,-53.650,-5.981,-5.554
-0.244,0.424,-0.746,-30.579,1.465,-2.686
-0.309,0.394,-0.769,-18.372,3.113,1.526
-0.306,0.441,-0.776,-8.118,1.831,9.216
-0.287,0.498,-0.781,8.972,2.380,14.404
-0.313,0.536,-0.853,28.992,4.639,13.855
-0.330,0.531,-0.901,26.611,2.441,11.353
-0.382,0.539,-0.794,10.254,-9.094,11.230
-0.266,0.593,-0.682,4.333,-16.235,11.780
-0.238,0.544,-0.603,-2.319,-15.320,8.789
-0.296,0.513,-0.586,2.014,-11.536,8.423
-0.324,0.571,-0.668,2.014,0.061,12.146
-0.365,0.678,-0.781,2.380,7.324,12.878
-0.315,0.769,-0.895,1.648,6.775,6.958
-0.354,0.738,-0.986,-10.620,0.793,-4.150
-0.355,0.639,-0.946,-21.362,-12.146,-14.038
-0.366,0.559,-0.822,-20.874,-23.437,-16.968
-0.356,0.564,-0.748,-12.268,-24.231,-14.160
-0.336,0.642,-0.759,-3.601,-17.639,-11.169
-0.302,0.664,-0.838,-7.629,-9.827,-13.245
-0.291,0.608,-0.854,-34.790,-11.780,-18.921
-0.294,0.497,-0.771,-67.993,-20.020,-22.888
-0.294,0.429,-0.689,-80.750,-22.156,-18.616
-0.270,0.458,-0.611,-97.534,-16.846,-9.033
-0.263,0.450,-0.652,-85.266,-4.028,-2.075
-0.283,0.436,-0.776,-80.566,6.714,2.625
-0.256,0.532,-0.840,-75.073,8.179,8.484
-0.276,0.613,-0.892,-71.106,4.761,9.399
-0.274,0.579,-0.905,-89.111,1.709,3.113
-0.298,0.538,-0.932,-108.582,-0.732,-2.930
-0.306,0.525,-0.960,-124.634,-2.441,-4.639
-0.307,0.462,-0.905,-150.146,-4.333,-5.249
-0.303,0.335,-0.833,-166.992,-4.822,-5.432
-0.306,0.252,-0.759,-167.969,-1.038,-1.282
-0.285,0.321,-0.747,-175.537,6.287,9.338
-0.266,0.435,-0.886,-194.763,17.883,17.761
-0.263,0.369,-1.060,-198.730,24.292,12.268
-0.271,0.257,-1.107,-194.763,17.578,4.211
-0.284,0.195,-1.066,-195.251,6.226,3.235
-0.288,0.157,-0.981,-177.979,-2.563,2.991
-0.276,0.193,-0.893,-144.043,-6.897,3.906
-0.286,0.200,-0.838,-103.210,-5.493,2.014
-0.271,0.154,-0.781,-62.317,-1.038,-3.235
-0.271,0.130,-0.858,-27.344,8.240,-5.371
-0.279,0.055,-0.982,-12.939,16.235,-7.690
-0.299,0.058,-1.043,-6.470,16.357,-6.165
-0.299,0.131,-1.029,2.991,11.414,-1.892
-0.304,0.135,-1.029,7.263,9.094,-0.977
-0.304,0.128,-1.026,4.150,7.263,-1.587
-0.303,0.167,-0.952,-10.803,3.662,0.366
-0.295,0.232,-0.949,-31.067,3.113,1.465
-0.306,0.202,-1.037,-45.837,6.165,-1.099
-0.312,0.112,-1.071,-50.171,4.700,-4.700
-0.312,0.100,-1.020,-47.852,-0.183,-4.089
-0.305,0.136,-0.979,-44.739,-1.953,-1.282
-0.305,0.090,-0.984,-41.199,-0.549,-2.014
-0.301,0.054,-0.996,-35.706,0.671,-2.380
-0.297,0.086,-1.006,-22.827,0.305,-0.244
-0.298,0.100,-0.997,-10.376,-0.854,0.427
-0.292,0.079,-0.979,-3.906,-1.526,-0.549
-0.293,0.067,-0.989,-1.099,-1.282,-0.549
-0.295,0.074,-0.994,-1.282,-1.526,0.610
-0.293,0.095,-0.975,-1.892,-2.258,2.014
-0.294,0.107,-0.962,-7.019,-2.319,2.625
-0.300,0.077,-0.977,-13.550,-0.854,1.648
-0.298,0.080,-1.008,-17.944,0.610,1.953
-0.304,0.071,-1.031,-21.179,0.671,2.502
-0.303,0.057,-1.000,-20.081,-1.099,2.930
-0.306,0.042,-0.988,-16.052,-1.465,3.357
-0.305,0.038,-1.011,-18.311,-0.488,3.967
-0.311,0.041,-1.048,-25.208,-0.488,5.188
-0.306,0.069,-1.044,-28.687,-2.747,6.470
-0.305,0.090,-0.997,-28.259,-5.249,6.836
-0.308,0.063,-0.965,-28.687,-5.554,5.371
-0.307,0.060,-0.976,-35.950,-3.601,4.761
-0.296,0.086,-1.009,-47.791,-1.343,5.493
-0.298,0.053,-1.036,-55.725,-0.610,3.540
-0.297,0.003,-1.020,-58.411,-2.197,1.709
-0.297,-0.022,-0.973,-66.345,-3.784,2.319
-0.292,-0.058,-0.971,-79.956,-2.991,3.784
-0.295,-0.076,-0.994,-90.149,-1.282,5.066
-0.292,-0.064,-1.007,-90.393,-1.160,7.141
-0.299,-0.096,-1.024,-83.374,-1.404,7.629
-0.303,-0.108,-0.987,-77.698,-2.625,8.179
-0.284,-0.058,-0.932,-76.904,-3.174,10.254
-0.271,-0.008,-0.935,-74.707,-0.854,10.498
-0.271,-0.052,-0.982,-64.026,1.465,6.592
-0.283,-0.105,-0.993,-57.800,1.099,2.991
-0.286,-0.086,-0.967,-53.284,-0.671,3.052
-0.283,-0.060,-0.940,-44.617,-0.854,2.930
-0.279,-0.110,-0.941,-36.926,1.038,-0.366
-0.284,-0.185,-0.987,-39.063,3.052,-3.235
-0.285,-0.182,-1.010,-41.260,2.869,-1.770
-0.292,-0.127,-1.006,-39.490,0.977,1.038
-0.291,-0.103,-0.989,-38.940,-0.305,0.977
-0.298,-0.139,-1.002,-50.842,-0.488,-1.587
-0.297,-0.160,-1.025,-73.669,-0.732,-2.502

-0.605,-1.687,0.853,-336.548,54.138,11.108
-0.614,-1.713,0.962,-331.909,69.946,17.822
-0.645,-1.731,0.786,-308.228,89.966,24.353
-0.662,-1.743,0.764,-281.738,97.046,28.625
-0.665,-1.606,0.896,-254.822,92.834,34.546
-0.634,-1.424,0.989,-225.891,93.384,39.246
-0.621,-1.279,1.085,-204.163,96.375,39.124
-0.636,-1.226,1.215,-196.289,100.037,34.790
-0.685,-1.241,1.249,-201.843,109.863,28.870
-0.748,-1.345,1.137,-219.543,126.526,23.071
-0.828,-1.350,1.035,-242.676,141.968,19.592
-0.812,-1.146,1.019,-247.375,156.433,20.508
-0.780,-1.043,1.055,-239.624,170.654,13.367
-0.818,-1.254,1.004,-220.093,184.509,-4.150
-0.840,-1.625,0.870,-189.331,197.449,-18.799
-0.858,-1.744,0.847,-168.762,201.050,-15.991
-0.832,-1.482,0.986,-162.903,197.632,-0.244
-0.804,-1.246,0.998,-158.875,201.660,7.202
-0.802,-1.110,1.148,-162.048,206.726,0.671
