// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1	9.141516	0.041912841796875	-0.08861572265625	9.06395141601562	0.90793091445337	0.418799228481667	0.0163908756028626	-0.418988125195966	0.907931633584796	0.0104450792631296	-0.0105074033251637	-0.0163509926060749	0.999811101916837
2	9.141516	-0.123942260742188	0.157472534179688	9.09808044433594	0.907875752533038	0.418570396450381	0.0236736388825582	-0.418874310239193	0.90799381926771	0.0095674653527978	-0.0174908600191927	-0.0186023489647884	0.999673958062718
3	9.141516	-0.094603271484375	0.168848876953125	9.13041320800781	0.907938420984181	0.41825730543342	0.026620483698235	-0.41859960926843	0.908129476151852	0.00867304240052167	-0.0205472825714351	-0.0190179124968763	0.999607987254599
4	9.141516	-0.10298583984375	0.16046630859375	9.09089538574219	0.908036550908489	0.417969178275617	0.0277738766797083	-0.418325354243029	0.908259411179688	0.00829095898988925	-0.0217605195631683	-0.0191470106056439	0.999579847622594
5	9.141516	-0.075443115234375	0.141904907226563	9.08550659179688	0.908144605617789	0.417734208222704	0.0277760070539489	-0.418090125948165	0.908367816600159	0.00827987618911695	-0.0217720433574234	-0.0191321991838524	0.999579880290931
6	9.141516	-0.0329315185546875	0.15567626953125	9.1154443359375	0.908292373129048	0.417425617556089	0.027582942618932	-0.417767361145855	0.908520548067375	0.00780036541351598	-0.021803597795563	-0.018608265563265	0.999589083361706
7	9.141516	-0.0293389892578125	0.105979614257813	9.05137756347656	0.908351576404297	0.417301104112229	0.0275173063824213	-0.41763205513145	0.908586398094289	0.00736367603363278	-0.0219289801521014	-0.0181809159494532	0.999594204727462
8	9.141516	-0.070653076171875	0.119152221679688	9.06395141601562	0.908503381981273	0.416993087590663	0.0271729613806511	-0.417314245761863	0.908733697923373	0.00720323140811429	-0.0216892879734685	-0.0178838239791482	0.999604793719542
9	9.141516	-0.0526904296875	0.13172607421875	9.12083312988281	0.90865722690892	0.416678038371082	0.0268599390434754	-0.416984872818149	0.908887986587913	0.00680027036246035	-0.0215791526020754	-0.0173793030757309	0.999616076300086
10	9.141516	-0.058677978515625	0.126337280273438	9.07532775878906	0.908800903957691	0.416382894557051	0.0265744630420976	-0.416680421629259	0.909029080939644	0.00659971490976257	-0.0214089513182443	-0.0170708853408077	0.99962505054502
11	9.141516	-0.022752685546875	0.0736468505859375	9.10466674804688	0.908957418405411	0.416066516104951	0.026173759799834	-0.41635760994008	0.909176824994568	0.00662129426789063	-0.0210416769948366	-0.016916118617649	0.999635479942643
12	9.141516	-0.04071533203125	0.09340576171875	9.09987670898438	0.90909327282095	0.415772258703805	0.0261314026418315	-0.416064411610425	0.909310393468958	0.0067092265276578	-0.0209720457505798	-0.0169716593668543	0.999636001790337
13	9.141516	0.35685791015625	0.60593994140625	9.20825134277344	0.908966920749697	0.416139306318905	0.02464172719667	-0.416408795005915	0.909151943202998	0.00681612880855558	-0.0195666150505581	-0.0164566675433759	0.999673109405685
14	9.141516	-0.273630981445313	-0.289198608398438	9.00347717285156	0.908843897276747	0.416356939132012	0.0254886174485204	-0.416654687105397	0.909033769205157	0.00751519512521196	-0.0200410103517438	-0.0174500911541553	0.999646863758794
15	9.141516	-0.204774169921875	-0.496966552734375	9.40344543457031	0.908439616870349	0.417163796920035	0.0266801244321227	-0.417513103169926	0.908626632102541	0.00896951032169998	-0.0205005166245225	-0.0192875600647751	0.999603780927661
16	9.141516	-0.271834716796875	-0.315543823242187	9.22022644042969	0.907994525590521	0.418007013506997	0.0285670816956644	-0.41835054325136	0.908258206664529	0.00706066482896634	-0.0229948789720131	-0.0183620991582181	0.999566940657587
17	9.141516	-0.28021728515625	0.04550537109375	8.94420043945312	0.907791222791085	0.418372063135829	0.029663320969456	-0.418775973355116	0.908047450663989	0.00874708426313321	-0.0232761672949522	-0.0203628124310155	0.999521673554884
18	9.141516	-0.068258056640625	-0.209564208984375	9.12861694335938	0.907812121932566	0.418265865695844	0.0305092914699595	-0.418756189090118	0.908023418940583	0.011692936080255	-0.0228123951178734	-0.023390943742438	0.999466086658184
19	9.141516	-0.0245489501953125	-0.53408935546875	9.89921447753906	0.907372998569543	0.419380497751664	0.0281822563412374	-0.419798695502177	0.907553181271061	0.0107832471662068	-0.0210546128339435	-0.021615301763877	0.999544637326453
20	9.141516	0.051492919921875	-0.168250122070313	9.41482177734375	0.907619967002664	0.419034166566064	0.0252262313548737	-0.419419653688292	0.907707573907491	0.0124142809284982	-0.0176960333995712	-0.0218478264654072	0.999604683302684
21	9.141516	-0.15088623046875	-0.511336669921875	9.35913757324219	0.907980812191692	0.418402263033755	0.0225918343643862	-0.418777124904799	0.907956468553834	0.0155167930875724	-0.0140201408047744	-0.0235498938317075	0.999624348519148
22	9.141516	0.7616162109375	-0.899329833984375	9.33758239746094	0.908816206024358	0.416896519186784	0.0158239046204089	-0.417123014230399	0.908714741613034	0.0156814978398954	-0.00784185353335673	-0.0208521141637922	0.999751816536515
23	9.141516	0.576600952148438	-0.220341796875	10.1393151855469	0.909277198983645	0.416099317763039	0.00873688534834249	-0.416190812192347	0.909097936126629	0.0180596339104184	-0.000428083089177794	-0.0200574247458934	0.999798737975515
24	9.141516	0.652642822265625	-0.237705688476563	9.67168762207031	0.909763774107389	0.415126103592845	-0.000439815533604703	-0.415021092980967	0.909556473970964	0.021552564543247	0.00934706920721458	-0.0194252097370908	0.999767619761665
25	9.141516	0.928668823242188	-0.4742138671875	8.87713989257812	0.910353224387146	0.41374994290116	-0.00824570174173307	-0.413449409956269	0.91018751677543	0.0248650299213575	0.0177930395025762	-0.0192267796435958	0.999656810455367
26	9.141516	1.29031677246094	0.4215234375	9.02024230957031	0.910912410241985	0.412217573218104	-0.0177553709427519	-0.411648211793878	0.910890648350003	0.0287049904269972	0.0280059028428038	-0.0188387653175084	0.99943022284063
27	9.141516	1.92499694824219	0.0508941650390625	9.31602722167969	0.911668345261308	0.40995424353178	-0.0282550253724127	-0.409076828230321	0.911933257205812	0.0321540511758514	0.0389483870465755	-0.017755354468022	0.999083465249118
28	9.141516	2.18545532226562	-0.167052612304688	9.29626831054687	0.912501399586591	0.40715588875977	-0.0395635943862055	-0.405874436620465	0.913192836068519	0.0366713219172213	0.0510601356298054	-0.017404780991973	0.998543907972047
29	9.141516	2.8979736328125	0.065863037109375	8.43346252441406	0.913077121850574	0.404402464214984	-0.0524291568683088	-0.402549028785269	0.914408928310536	0.0425510428781084	0.0651494357389997	-0.0177470775855153	0.997717691664363
30	9.141516	3.44463684082031	0.058677978515625	8.04666687011719	0.913349112189139	0.40186471830726	-0.0655602581076248	-0.399325995018656	0.915516962565835	0.0486563557676618	0.079574801072154	-0.0182603240402457	0.996661633454541
31	9.141516	4.08051452636719	-0.45265869140625	7.37546264648438	0.913314342664064	0.400049526803565	-0.076271145188417	-0.396717681188293	0.916268008661531	0.0553896897988957	0.0920434295139698	-0.0203300862683205	0.995547434668801
32	9.141516	4.263134765625	-0.299976196289063	6.84017578125	0.913478792240609	0.397792337710781	-0.0855438611779426	-0.393740278301085	0.917218154482015	0.0606584728788349	0.102591858205336	-0.0217281648373654	0.994486197733673
33	9.141516	4.37510192871094	-0.291593627929688	8.11612243652344	0.912905140417159	0.39661475095015	-0.0964414015279685	-0.391754051871911	0.917714759474461	0.065790448278404	0.114599159865457	-0.0222791286069166	0.993161957077821
34	9.141516	4.8427294921875	0.047900390625	7.92511962890625	0.912539781848241	0.394604523592905	-0.107510076292326	-0.38874012800737	0.918544298529761	0.0718156286283316	0.127091539534223	-0.0237411372618311	0.991606826812087
35	9.141516	5.2115625	0.422122192382813	8.07899963378906	0.911338958399956	0.392633952523917	-0.123692692702235	-0.385205583614624	0.919344316863209	0.0801416583521751	0.145182510153943	-0.0253890995658874	0.989079082969928
36	9.141516	5.41813293457031	0.633482666015625	7.96224243164063	0.909447798192294	0.391512333318627	-0.14008138785218	-0.382215978735957	0.919760052160349	0.089176185435953	0.1637548410341	-0.0275597407353031	0.986116023969036
37	9.141516	6.40308471679687	0.827479248046875	7.36288879394531	0.907673205436493	0.389850135414806	-0.155390553283332	-0.378938098044322	0.920450465822232	0.095795917544476	0.180375358580917	-0.0280679868300839	0.983197293594786
38	9.141516	6.59468627929688	0.75922119140625	6.48930541992187	0.906361358869561	0.386898865165067	-0.1697596986393	-0.374663866401554	0.921717225202691	0.100321204028315	0.195284598371608	-0.0273244377551713	0.98036590145731
39	9.141516	6.76473266601563	0.31374755859375	6.1743603515625	0.905444020767463	0.383979587207655	-0.180916560503146	-0.369939072440377	0.922849361071158	0.107210724521887	0.208125462013667	-0.0301452048988531	0.977637488378593
40	9.141516	7.0078271484375	0.6083349609375	5.72230041503906	0.905114699619591	0.380064678021009	-0.190573400697276	-0.364863252068753	0.924449769729866	0.110758433250978	0.218270904662879	-0.0307158553060854	0.975404710061657
41	9.141516	7.42396179199219	0.661025390625	6.08275085449219	0.904440805869943	0.37642775652776	-0.200721131903958	-0.359873585783843	0.925905599079849	0.114846958373592	0.229080402768128	-0.0316380421022545	0.972893212721483
42	9.141516	7.45270202636719	0.911903686523438	6.02048034667969	0.903723436104777	0.372429405988719	-0.211140447545857	-0.354576540015998	0.927505170548387	0.118362307667142	0.239915460746611	-0.0321013420420007	0.970262889908629
43	9.141516	7.70777160644531	0.70892578125	5.77978088378906	0.903277063799829	0.367691686838789	-0.221118451158663	-0.348485422856633	0.929362268631522	0.121834657222418	0.25029673603464	-0.0329938944914936	0.967606814184713
44	9.141516	7.67304382324219	0.45744873046875	5.60973449707031	0.902390976288961	0.362975876490534	-0.232247796541077	-0.342075818960723	0.931162906073955	0.126173596422781	0.262058504907983	-0.0344115596542302	0.964438274109627
45	9.141516	7.96224243164063	0.505947875976563	5.44866943359375	0.901226816412552	0.357906902024637	-0.244321253398114	-0.33530944880351	0.933091071465087	0.130033172287778	0.274513749968894	-0.0352661570810349	0.960936261800309
46	9.141516	8.31910034179688	0.767603759765625	5.18641479492188	0.899597804963384	0.353150685031139	-0.256920966382851	-0.328325678174411	0.934818814793591	0.135336737655446	0.287968814902541	-0.0373948816008698	0.956909391987393
47	9.141516	8.29574890136719	0.726289672851563	4.52479064941406	0.89763075283514	0.348244651766206	-0.270156795363087	-0.321083878696054	0.936578266953713	0.140450321151207	0.301934056386683	-0.0393295357996191	0.952517198378942
48	9.141516	8.71906860351563	0.746647338867188	4.17032775878906	0.895401806503885	0.342649954737043	-0.284335388983296	-0.313627896110028	0.938640181827564	0.143499657979788	0.316058772526848	-0.0393143431513346	0.94792469887191
