// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1	0.0001	-9.13879577636719	3.60869567871094	-0.188009033203125	0.361776866837985	0.932056919459411	0.0196824162318452	0.0262406936075113	0.0109233544068681	-0.999595971544253	-0.931895339949658	0.362147178942947	-0.0205060031156175
2	0.0001	-9.072333984375	3.20872741699219	-0.108973388671875	0.359798956904375	0.932841977256613	0.0187231428583921	0.0252171647465004	0.0103373119761349	-0.999628548303447	-0.932689018490446	0.360137453549447	-0.0198042757567226
3	0.0001	-9.07053771972656	3.1278955078125	-0.0383203125	0.357744091327647	0.933651191876856	0.0177374470283184	0.0244469913926565	0.00962410527237351	-0.99965480102361	-0.933499603498579	0.35805422564834	-0.01938199585605
4	0.0001	-9.13101196289062	3.26620788574219	-0.147892456054688	0.356337408028304	0.934207373847536	0.0167401997766012	0.0236103936725711	0.00890766078444244	-0.999681550740022	-0.934058992221742	0.356619175351298	-0.0188828711128354
5	0.0001	-9.00647094726563	2.85426452636719	0.0239501953125	0.354885592921061	0.934786042356412	0.0152075952307509	0.0221970002576158	0.00783707206948259	-0.999722898347808	-0.934646194619456	0.355124816532178	-0.0179681820548576
6	0.0001	-9.13699951171875	3.22130126953125	0.164657592773438	0.353361742644998	0.935385115484966	0.013790016826229	0.0212397639964944	0.00671517520377302	-0.99975185863661	-0.935245610126166	0.353566955683305	-0.0174944730865625
7	0.0001	-9.18430114746094	3.07221130371094	0.0940045166015625	0.351307035366195	0.93617472597611	0.0126589630606697	0.020161765520868	0.00595315734634011	-0.999779007145425	-0.936043198849977	0.351484626066584	-0.0167835492532818
8	0.0001	-9.23220153808594	3.37458251953125	0.286803588867188	0.349097878390609	0.937008186206024	0.0120967055876063	0.0185800188035889	0.00598517242981056	-0.999809462153787	-0.936902051553114	0.349256119050022	-0.0153202187217757
9	0.0001	-8.88432495117187	2.81654296875	0.0760418701171875	0.344900884274063	0.938559257124571	0.0122434020085155	0.0179159508043353	0.00645878687165252	-0.99981863494282	-0.938468112795392	0.345057683493528	-0.0145875401742269
10	0.0001	-9.10646301269531	2.63691650390625	0.12693603515625	0.34013584606957	0.940300808381213	0.0119162064506738	0.0174332617063079	0.00636442815245525	-0.999827772889197	-0.940214702929505	0.340285003801122	-0.0142277399207782
11	0.0001	-9.00946472167969	2.14773376464844	0.289198608398438	0.334540304333597	0.94230698789811	0.011845899492011	0.0166515189383603	0.00665748043299086	-0.999839189505657	-0.942234318889643	0.334683758961613	-0.0134636471245868
12	0.0001	-9.18489990234375	1.83338745117188	0.31853759765625	0.328747085128262	0.944354194061835	0.0109777127624156	0.0161881789721039	0.00598743655650713	-0.999851035637334	-0.944279247299886	0.32887582270715	-0.0133190223911878
13	0.0001	-9.25734924316406	1.47173950195312	-0.096998291015625	0.322788094076055	0.946427618714645	0.00908894146066991	0.0167657396983518	0.00388388310803051	-0.999851901745639	-0.946322754822642	0.322892672549457	-0.0146138878726453
14	0.0001	-9.52199890136719	1.56813903808594	0.04550537109375	0.31767413951126	0.9481695295744	0.00759501628972875	0.0175170473756314	0.002140039873685	-0.999844274515076	-0.948038129052319	0.317757711812002	-0.0159292952442923
15	0.0001	-9.61300964355469	1.38072875976563	-0.032332763671875	0.31373316892869	0.949483783444337	0.00721413128445669	0.0190923389052918	0.00128797392429669	-0.999816895095445	-0.949319219919774	0.313813457486128	-0.0177237860378307
16	0.0001	-9.426796875	1.35737731933594	-0.153880004882813	0.31003892043695	0.950697113807456	0.00713201321254547	0.0212188477029273	0.00058035059819711	-0.999774686464577	-0.950487047947762	0.31012039757384	-0.0199927659965529
17	0.0001	-9.34297119140625	1.52981872558594	-0.410147094726563	0.307186547821799	0.951617317438771	0.00780422885134135	0.0240556211470819	0.000433374340876591	-0.999710527741861	-0.951345232777541	0.307285361410724	-0.0227586188976209
18	0.0001	-9.61540466308594	1.32145202636719	-0.576600952148438	0.30461851639859	0.952437157906685	0.00842731901370958	0.0261416121493139	0.000484251242318212	-0.999658132370747	-0.9521156314132	0.304734680893677	-0.0247507308835921
19	0.0001	-9.58187438964844	1.14182556152344	-0.243693237304688	0.302790360761727	0.953018102136722	0.0086310155545839	0.0282405190594993	8.03931764581933e-05	-0.999601153770937	-0.952638688335212	0.302913338327413	-0.0268893835985373
20	0.0001	-9.39446411132812	1.55317016601563	-0.838855590820313	0.301066637669237	0.953557369735199	0.00933928831497732	0.0310123860316022	-2.09601314388186e-06	-0.999519000273749	-0.95309868932612	0.301211458313419	-0.0295727202931369
