// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
47	9141516	-9.55673E+14	2.00523E+14	5.05469E+14	5.09588E+14	8.31481E+14	2.21269E+14	-8.17914E+14	5.47951E+14	-1.75403E+14	-2.67089E+14	-9.1596E+14	9.59309E+14
48	9141516	-1.05417E+14	3.06323E+14	3.63205E+14	4.69461E+14	8.45378E+14	2.54837E+14	-8.3053E+14	5.20765E+14	-1.97546E+14	-2.99712E+14	-1.1891E+14	9.4659E+14
49	9141516	-8.64901E+14	2.01421E+14	3.96855E+14	4.29454E+14	8.53872E+14	2.94063E+14	-8.43331E+14	4.9566E+14	-2.07638E+12	-3.23051E+14	-1.58822E+14	9.3296E+14
50	9141516	-8.25563E+14	-1.39151E+14	-2.39203E+14	3.89643E+14	8.57687E+14	3.35487E+14	-8.56318E+14	4.71472E+14	-2.1079E+14	-3.38964E+13	-2.05151E+14	9.18159E+14
51	9141516	-6.38991E+12	-5.68817E+14	2.58662E+11	3.5255E+13	8.56286E+14	3.7747E+14	-8.71992E+14	4.46992E+14	-1.9957E+14	-3.39615E+14	-2.58792E+14	9.04261E+14
52	9141516	-6.157E+14	-5.14151E+14	-3.32309E+14	3.24808E+14	8.48369E+14	4.18054E+14	-8.83986E+13	4.29471E+14	-1.84724E+14	-3.36256E+14	-3.09554E+13	8.89442E+14
53	9141516	-4.83495E+14	-3.36141E+14	-3.76737E+14	2.9384E+14	8.383E+14	4.5925E+14	-8.94787E+14	4.10217E+14	-1.76288E+14	-3.36175E+14	-3.59131E+14	8.70639E+14
54	9141516	-4.78645E+14	-1.21667E+12	-8.59573E+14	2.63398E+13	8.27341E+14	4.96113E+14	-9.10365E+14	3.83316E+14	-1.55901E+14	-3.19151E+14	-4.1058E+14	8.54147E+13
55	9141516	-5.87858E+14	-2.00643E+14	-1.05668E+13	2.38103E+14	8.11442E+14	5.33731E+14	-9.23414E+14	3.59452E+14	-1.34537E+14	-3.0102E+14	-4.60822E+14	8.34884E+14
56	9141516	-3.13328E+14	6.2989E+13	-1.0762E+14	2.16255E+14	8.00064E+13	5.59581E+14	-9.38277E+14	3.2877E+14	-1.07455E+14	-2.69944E+14	-5.01805E+13	8.2178E+14
57	9141516	-5.93546E+14	-9.63397E+14	-1.08291E+14	1.97966E+14	7.92951E+13	5.76228E+14	-9.51674E+14	2.96296E+13	-8.07823E+13	-2.34791E+14	-5.32389E+14	8.13287E+14
58	9141516	-5.0511E+14	-8.83163E+14	-1.14135E+14	1.83761E+14	7.96948E+14	5.75419E+14	-9.63462E+14	2.62076E+14	-5.5288E+14	-1.94865E+14	-5.44234E+14	8.15988E+12
59	9141516	-5.54088E+14	-2.15791E+14	-1.0013E+14	1.6926E+14	8.04669E+14	5.69086E+14	-9.72689E+14	2.2944E+14	-3.51188E+14	-1.5883E+14	-5.47599E+13	8.21528E+14
60	9141516	-4.77447E+14	-4.91398E+14	-7.15273E+14	1.52803E+14	8.21179E+14	5.49833E+14	-9.8002E+14	1.97595E+14	-2.27533E+14	-1.27329E+13	-5.35371E+14	8.34964E+14
61	9141516	-3.13269E+12	-4.64754E+14	-8.23108E+14	1.34264E+14	8.38745E+14	5.27712E+14	-9.86145E+14	1.65446E+14	-1.20589E+14	-9.74224E+14	-5.18782E+14	8.49338E+14
62	9141516	-9.67588E+11	-6.19951E+14	-6.31866E+14	1.15517E+14	8.54132E+14	5.07064E+13	-9.90912E+14	1.34507E+14	-8.26086E+14	-6.89091E+14	-5.02361E+14	8.61908E+14
63	9141516	1.80644E+14	-2.46747E+14	-6.9713E+14	9.52342E+14	8.76638E+14	4.71632E+14	-9.94619E+14	1.03209E+12	9.00058E+14	-4.07864E+14	-4.69952E+14	8.81749E+14
64	9141516	7.2611E+14	-1.44539E+14	-3.10754E+14	6.50307E+14	8.97588E+13	4.36012E+14	-9.97643E+14	6.80646E+14	8.67731E+14	-2.18883E+14	-4.35549E+13	8.99899E+14
65	9141516	1.08668E+14	3.02371E+14	-1.0556E+14	4.03669E+14	9.15528E+14	4.00225E+14	-9.99007E+14	4.45363E+14	-1.11799E+14	-1.88481E+14	-3.99782E+14	9.16416E+14
66	9141516	6514453125	-5.05289E+14	9.21544E+14	1.13016E+14	9.30885E+14	3.65138E+14	-9.99335E+14	2.31791E+14	-2.81618E+14	-3.4679E+14	-3.64576E+14	9.30527E+14
67	9141516	1.0025E+14	4.40863E+14	1.96332E+14	-1.27829E+14	9.4628E+13	3.23097E+13	-9.99537E+13	-3.16815E+14	-3.02665E+14	-2.7617E+14	-3.23334E+14	9.45882E+14
68	9141516	3.76677E+14	4.70921E+14	5.45526E+14	-5.19556E+14	9.59271E+14	2.77667E+14	-9.97324E+14	-3.552E+13	-6.39012E+14	-5.14358E+14	-2.80244E+14	9.5855E+14
69	9141516	9.46093E+14	1.91302E+14	1.18847E+14	-8.45934E+14	9.66289E+14	2.43164E+14	-9.9471E+14	-6.76221E+13	-7.73281E+14	-5.82781E+14	-2.48419E+14	9.66898E+14
70	9141516	4.22122E+14	9.23579E+14	3.22609E+14	-1.15097E+14	9.74436E+14	1.92942E+13	-9.91326E+14	-1.00269E+14	-8.49633E+14	-6.34452E+14	-2.01047E+13	9.77525E+14
71	9141516	4.64933E+14	6.22945E+14	9.05198E+14	-1.44704E+14	9.78241E+14	1.48676E+14	-9.85954E+14	-1.29888E+14	-1.04991E+14	-8.33955E+14	-1.6178E+14	9.83297E+14
72	9141516	1.06039E+14	8.19516E+14	4.73675E+14	-1.74199E+14	9.79848E+14	9.77363E+13	-9.7915E+14	-1.61828E+14	-1.22787E+14	-1.04496E+14	-1.17088E+14	9.87609E+14
73	9141516	6.02347E+14	9.05198E+14	5.71871E+14	-1.9507E+14	9.7901E+14	5.90458E+14	-9.7317E+14	-1.85714E+14	-1.35832E+14	-1.22016E+14	-8.39583E+14	9.88971E+14
74	9141516	-2.41717E+14	8.4167E+14	5.09241E+14	-2.24323E+14	9.73909E+14	3.43491E+14	-9.65415E+14	-2.17285E+14	-1.44087E+14	-1.32864E+13	-6.54833E+14	9.88969E+14
75	9141516	-4.16075E+14	1.13584E+14	1.30529E+14	-2.56287E+14	9.66407E+14	1.93592E+14	-9.56138E+14	-2.50523E+14	-1.51784E+14	-1.41836E+14	-5.74105E+14	9.88224E+14
76	9141516	-3.35303E+11	1.07686E+14	2.63033E+14	-2.91057E+14	9.56562E+14	1.65729E+14	-9.44961E+14	-2.84735E+14	-1.61166E+14	-1.49446E+14	-6.25693E+14	9.86788E+13
77	9141516	-5.54387E+14	9.69863E+14	2.27527E+13	-3.235E+13	9.45983E+14	2.15405E+14	-9.33045E+14	-3.15123E+14	-1.73561E+14	-1.57398E+14	-7.62453E+14	9.84587E+14
78	9141516	-7.37067E+14	7.8389E+14	2.9836E+14	-3.5425E+13	9.34484E+13	3.53096E+14	-9.21477E+14	-3.42388E+14	-1.83442E+14	-1.59334E+14	-9.75212E+14	9.82396E+13
79	9141516	-8.59992E+14	6.31447E+14	2.54052E+14	-3.82931E+14	9.21915E+14	5.86243E+14	-9.09661E+14	-3.65268E+14	-1.97727E+14	-1.60874E+14	-1.29044E+13	9.78503E+14
80	9141516	-8.3191E+14	5.94204E+14	2.44771E+13	-4.0995E+13	9.08236E+14	8.3953E+14	-8.97566E+14	-3.85331E+14	-2.14231E+14	-1.62223E+14	-1.63177E+14	9.73168E+14
81	9141516	-6.73779E+14	1.09872E+14	2.82193E+14	-4.28758E+14	8.96395E+14	1.12437E+14	-8.87872E+14	-3.95112E+14	-2.35733E+14	-1.66885E+14	-2.00902E+14	9.65292E+14
82	9141516	-8.35982E+14	-3.33506E+14	2.58243E+14	-4.41389E+14	8.85408E+14	1.45701E+14	-8.81472E+14	-3.97463E+14	-2.5501E+14	-1.67877E+14	-2.4099E+14	9.55898E+14
83	9141516	-8.26342E+14	-2.8381E+14	4.58646E+14	-4.56854E+14	8.7169E+14	1.77314E+14	-8.71647E+14	-3.989E+14	-2.84799E+14	-1.77526E+14	-2.84666E+14	9.42045E+14
84	9141516	-7.35331E+14	-5.0499E+14	2.23934E+14	-4.73649E+14	8.55279E+14	2.1013E+14	-8.61284E+14	-3.99983E+14	-3.13375E+14	-1.83975E+14	-3.29411E+14	9.2609E+14
85	9141516	-6.34381E+14	-5.6732E+14	-1.17955E+14	-4.93264E+14	8.33725E+13	2.48181E+14	-8.50718E+14	-4.02797E+14	-3.37687E+14	-1.81572E+14	-3.77701E+14	9.0795E+14
86	9141516	-6.33004E+14	-5.75403E+14	-1.93039E+13	-5.12612E+14	8.07719E+14	2.91236E+14	-8.42714E+14	-4.08303E+14	-3.50887E+14	-1.64505E+14	-4.25298E+14	8.89977E+14
87	9141516	-6.61445E+14	-5.04092E+14	-3.65719E+14	-5.36646E+13	7.74778E+14	3.34261E+14	-8.32023E+14	-4.19889E+14	-3.62534E+14	-1.40531E+14	-4.72665E+14	8.69965E+14
88	9141516	-4.40624E+14	-1.94116E+14	-8.82984E+14	-5.52389E+14	7.37065E+14	3.89361E+14	-8.28409E+14	-4.33414E+14	-3.54812E+14	-9.27647E+14	-5.18544E+14	8.50004E+14
89	9141516	-4.35175E+14	-3.62546E+14	-8.35982E+14	-5.63133E+14	6.96251E+14	4.45103E+14	-8.25283E+14	-4.4627E+14	-3.4605E+14	-4.23012E+14	-5.62208E+14	8.25913E+14
90	9141516	-6.55577E+14	-3.65959E+11	-1.18446E+14	-5.71228E+14	6.6253E+14	4.84512E+14	-8.20785E+14	-4.63424E+14	-3.33992E+14	3.25485E+14	-5.88466E+14	8.08516E+14
91	9141516	-4.47749E+14	-3.24645E+14	-9.53757E+14	-5.76097E+13	6.32455E+13	5.17796E+14	-8.15708E+14	-4.8536E+14	-3.14715E+14	5.22748E+14	-6.03677E+14	7.95513E+14
92	9141516	-5.3355E+14	-7.8856E+14	-7.8389E+14	-5.81337E+14	6.14368E+14	5.33478E+14	-8.08227E+14	-5.11675E+14	-2.91474E+14	9.38947E+13	-6.00616E+14	7.94005E+14
93	9141516	-3.8967E+14	-6.16418E+14	-7893984375	-5.91133E+14	6.06303E+14	5.31939E+14	-7.96282E+14	-5.43707E+13	-2.65176E+14	1.28442E+14	-5.80327E+14	8.04191E+14
94	9141516	-1.93577E+14	-6.99346E+11	-6.43003E+14	-6.0115E+14	6.0227E+14	5.25251E+14	-7.82341E+14	-5.77579E+14	-2.33118E+14	1.62974E+14	-5.51065E+14	8.18393E+14
95	9141516	1.13584E+14	-4.89841E+14	-6.00072E+14	-6.1733E+14	6.00188E+14	5.08605E+14	-7.63186E+14	-6.13786E+14	-2.02026E+13	1.90921E+14	-5.12876E+14	8.36963E+14
96	9141516	6.45218E+13	-3.73324E+14	-1.86512E+14	-6.38654E+14	5.95354E+13	4.8752E+14	-7.38947E+14	-6.51246E+14	-1.7273E+14	2.1466E+14	-4.70566E+14	8.55856E+14
97	9141516	6.96651E+14	-6.57493E+14	2.79798E+14	-6.64404E+14	5.90755E+14	4.57795E+14	-7.1334E+13	-6.83996E+14	-1.52626E+14	2.22965E+14	-4.27969E+14	8.75859E+14
98	9141516	7.2132E+14	-1.98547E+14	3.11532E+14	-6.83268E+13	5.96309E+14	4.21379E+14	-6.97474E+14	-7.03776E+14	-1.35018E+14	2.16044E+14	-3.86154E+14	8.96777E+14
99	9141516	7.34073E+14	1.86213E+14	6.36057E+14	-7.12425E+14	5.94762E+14	3.72437E+14	-6.73563E+14	-7.28461E+14	-1.2513E+14	1.96883E+14	-3.40006E+14	9.19583E+14
100	9141516	6.35399E+14	-2.49142E+14	1.26822E+14	-7.33189E+14	5.9072E+14	3.36872E+13	-6.51849E+14	-7.51633E+14	-1.00702E+14	1.93718E+14	-2.93423E+14	9.3615E+14
101	9141516	5.01457E+14	6.59409E+14	5.09421E+14	-7.53995E+14	5.93451E+14	2.81616E+13	-6.3615E+14	-7.66544E+14	-8.78777E+14	1.6372E+14	-2.4541E+14	9.55494E+14
102	9141516	7.65089E+14	4.27691E+14	1.23116E+14	-7.779E+14	5.80078E+14	2.41622E+14	-6.08682E+14	-7.91114E+13	-6.03703E+14	1.56131E+14	-1.94033E+14	9.68491E+13
103	9141516	6.13724E+14	4.07632E+13	9.88604E+14	-7.9257E+14	5.76102E+14	1.99849E+14	-5.95991E+14	-8.01167E+14	-5.40964E+14	1.28947E+14	-1.61983E+14	9.78332E+14
104	9141516	-1.80764E+14	5.41933E+14	7.76765E+14	-8.18739E+14	5.52613E+14	1.55838E+14	-5.66996E+14	-8.20925E+14	-6.78127E+14	9.04569E+14	-1.4388E+14	9.85452E+14
105	9141516	-2.87522E+14	9.1837E+14	7.63412E+14	-8.4084E+14	5.28326E+13	1.17725E+14	-5.38607E+14	-8.38257E+14	-8.50207E+13	5.37651E+14	-1.34896E+13	9.894E+14
106	9141516	-1.30229E+14	8.63345E+14	8.0305E+14	-8.57116E+13	5.07552E+14	8.79917E+14	-5.14429E+13	-8.52247E+14	-9.50733E+14	2.6736E+14	-1.26754E+14	9.91574E+14
107	9141516	-4.73256E+11	5.69775E+14	9.31962E+14	-8.74736E+14	4.8054E+14	6.26021E+14	-4.84598E+14	-8.67817E+14	-1.09813E+14	1.55782E+14	-1.26394E+14	9.91979E+13
108	9141516	-6.70067E+14	5.99713E+11	8.14786E+13	-8.9214E+14	4.50152E+14	3.80822E+14	-4.5102E+12	-8.82685E+14	-1.32093E+13	-2.58474E+14	-1.35022E+14	9.90505E+14
109	9141516	-7.25392E+14	4.15057E+14	8.40592E+14	-9.07274E+14	4.20148E+14	1.81667E+14	-4.1689E+14	-8.9288E+14	-1.70198E+14	-5.52876E+13	-1.6199E+14	9.85242E+14
110	9141516	-7.88141E+14	5.24509E+13	2.66087E+14	-9.23512E+14	3.83537E+14	4.91293E+14	-3.76095E+14	-9.02928E+14	-2.08024E+14	-7.53491E+14	-1.93961E+14	9.78111E+14
111	9141516	-7.51557E+13	-1.0089E+14	4.07692E+14	-9.38913E+12	3.43886E+14	1.35748E+14	-3.36384E+14	-9.0867E+14	-2.47313E+14	-7.27124E+14	-2.36772E+14	9.68841E+14
112	9141516	-8.70889E+14	-1.75794E+13	9.55613E+13	-9.52477E+14	3.03279E+14	2.84461E+14	-2.98588E+14	-9.11087E+14	-2.84193E+14	-6.02729E+14	-2.7918E+14	9.58345E+13
113	9141516	-7.25451E+14	-2.91294E+14	-4.64215E+14	-9.6413E+14	2.60319E+14	5.18381E+14	-2.62959E+14	-9.10173E+14	-3.2006E+14	-3.61362E+14	-3.22211E+14	9.45978E+14
114	9141516	-4.07453E+14	-7.56108E+14	1.46815E+14	-9.73684E+14	2.14187E+14	7.78692E+14	-2.27829E+12	-9.06063E+14	-3.56573E+14	-5.81899E+14	-3.6493E+14	9.31017E+14
115	9141516	-4.84932E+14	-5.04092E+14	-1.31726E+13	-9.76998E+14	1.86917E+14	1.02649E+14	-2.12438E+14	-8.9502E+14	-3.92185E+14	1.85663E+14	-4.04971E+14	9.14141E+14
116	9141516	-4.78525E+13	-3.22549E+14	-7.4557E+14	-9.77368E+14	1.49252E+14	1.49919E+14	-1.99868E+14	-8.83702E+14	-4.23229E+14	6.93161E+14	-4.43615E+13	8.93533E+14
117	9141516	-6.66115E+14	-4.53677E+14	-7.60658E+11	-9.73976E+13	1.08684E+14	1.98893E+14	-1.89851E+13	-8.70545E+14	-4.5399E+14	1.23804E+14	-4.79936E+14	8.68524E+14
118	9141516	-5.32832E+14	-2.68182E+14	-1.07243E+14	-9.67585E+14	6.05747E+14	2.45174E+14	-1.72091E+14	-8.68669E+14	-4.64542E+14	1.84835E+14	-4.91676E+14	8.50935E+14
119	9141516	-7.62095E+13	-6.00731E+14	-8.52387E+14	-9.57304E+14	2.36411E+14	2.88114E+13	-1.59154E+14	-8.75108E+14	-4.57008E+14	2.41327E+14	-4.8335E+14	8.41507E+14
120	9141516	-4.18889E+14	-4.17033E+14	-9.22142E+14	-9.43087E+14	-1.1827E+14	3.32335E+13	-1.41799E+14	-8.89659E+14	-4.34051E+14	3.00798E+14	-4.56473E+14	8.37349E+13
121	9141516	-5.03732E+14	-6.97969E+14	-4.42839E+14	-9.25676E+14	-3.92989E+14	3.76271E+14	-1.21006E+14	-9.11585E+14	-3.92899E+14	3.58444E+13	-4.09228E+14	8.39077E+14
122	9141516	-1.08375E+14	-6.47015E+14	-5.15588E+14	-9.04009E+14	-6.62851E+14	4.22343E+14	-9.7394E+14	-9.29998E+14	-3.54428E+14	4.16271E+14	-3.6154E+14	8.34271E+14
123	9141516	2.41897E+13	-4.31163E+14	-2.12678E+11	-8.88325E+13	-8.83623E+14	4.50634E+14	-6.3976E+14	-9.47929E+14	-3.11989E+14	4.54737E+13	-3.05977E+13	8.36416E+14
124	9141516	8.34784E+14	-1.78369E+14	-9.4723E+14	-8.69124E+14	-1.08612E+14	4.82521E+14	-2.92054E+14	-9.62618E+13	-2.69284E+13	4.93731E+14	-2.48133E+14	8.33462E+14
125	9141516	8.09816E+14	-5.27683E+14	6.29172E+14	-8.723E+14	-1.14027E+14	4.7549E+14	2.44542E+14	-9.73435E+14	-2.28952E+14	4.88965E+14	-1.98552E+14	8.49406E+14
126	9141516	1.19889E+14	6.99944E+14	3.61169E+12	-8.65966E+14	-1.24325E+14	4.84402E+14	3.70598E+14	-9.81896E+14	-1.85758E+14	4.98727E+13	-1.42909E+14	8.54896E+14
