// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1	9.141516	-0.595761108398438	0.54845947265625	9.15196838378906	0.898096400514084	0.437437696230094	0.0455095297773512	-0.43300634498248	0.897595300369488	-0.0826328140602898	-0.0769958478657185	0.0545063177211336	0.995540406382344
2	9.141516	-0.667611694335938	0.398171997070313	9.31003967285156	0.897364032757164	0.438195561942703	0.0521770275841597	-0.433395879005817	0.897392864353642	-0.0827892448808542	-0.083101171920586	0.0516787819214561	0.995200230468492
3	9.141516	-0.677191772460938	0.640068969726563	8.94659545898438	0.897018104419143	0.438615704710265	0.0545415797883127	-0.43363684993395	0.897214169645727	-0.0834614651578223	-0.0855429875772866	0.051215206418089	0.995017286235724
4	9.141516	-0.394579467773437	0.517922973632812	9.14178955078125	0.897204132767846	0.438197621430359	0.054841487188752	-0.433188343352913	0.897414720120198	-0.083634199313119	-0.0858638650857106	0.0512802562821546	0.994986297387145
5	9.141516	-0.605341186523437	0.528101806640625	8.8759423828125	0.89708883160648	0.43831456568125	0.0557850313128588	-0.433200856575871	0.897348647278498	-0.0842758748953814	-0.0869979658891589	0.0514368227936694	0.994879694833522
6	9.141516	-0.732277221679688	0.367036743164063	9.16394348144531	0.896919974957364	0.43858506205454	0.0563711084253136	-0.433410187747918	0.897214405787937	-0.084628123002438	-0.0876936011280085	0.051472841277862	0.994816756459192
7	9.141516	-0.399369506835938	0.647254028320313	8.98371826171875	0.89697639027669	0.438606684208019	0.0552949532439057	-0.433437767283642	0.897146880284356	-0.0852008045045272	-0.0869773371538257	0.0524561889970489	0.994828272144261
8	9.141516	-0.517922973632812	0.515527954101562	9.10706176757813	0.896955717264875	0.438689720663918	0.0549706307919761	-0.433505934987133	0.897079014269517	-0.0855677888469934	-0.0868507086717562	0.0529204227217163	0.994814748213037
9	9.141516	-0.549656982421875	0.585582275390625	9.00647094726563	0.897045738606352	0.438531285257509	0.0547654516879291	-0.433281722456898	0.897103122296643	-0.0864461505817251	-0.0870395992233952	0.0538172817597836	0.994750123574267
10	9.141516	-0.5125341796875	0.600551147460938	9.05916137695313	0.897077818006774	0.438598419167429	0.053691853609631	-0.433350358490218	0.897006543942901	-0.0871018192692542	-0.0863646642823652	0.054869725964745	0.994751455357543
11	9.141516	-0.534688110351562	0.424517211914062	9.10047546386719	0.896926134563409	0.438860554915113	0.0540825524244223	-0.43360092205691	0.896896535389839	-0.0869876151937735	-0.0866818869691855	0.0545712208522199	0.994740283856123
12	9.141516	-0.453856201171875	0.789158935546875	8.78373413085938	0.897093017907301	0.438619506657918	0.0532639240118111	-0.433302815708081	0.896925499701355	-0.08816642152727	-0.0864452839744339	0.0560140729160068	0.994680670624468
13	9.141516	-0.537083129882812	0.429906005859375	9.18968994140625	0.897061498264455	0.438708620907005	0.053060477508266	-0.433410638622949	0.896881633442273	-0.0880826539244195	-0.0862315873678517	0.056018582058053	0.994698965418295
14	9.141516	-0.459244995117188	0.578397216796875	9.17651733398437	0.897177241115446	0.438520132611598	0.0526601492476504	-0.433219262820388	0.896945042268801	-0.0883779467445314	-0.0859887687191678	0.0564772913986277	0.994694047036795
15	9.141516	-0.51732421875	0.519120483398438	8.96395935058594	0.897096699594861	0.438662511258256	0.05284612372359	-0.433302134371298	0.896849261836884	-0.0889419017781564	-0.0864104850425335	0.0568911483381931	0.994633915224831
16	9.141516	-0.543070678710938	0.5508544921875	9.02203857421875	0.897167806747457	0.438502452411582	0.0529672140572462	-0.433086867765723	0.89689803943399	-0.0894967699324494	-0.0867507435405187	0.0573542159609481	0.994577700537607
17	9.141516	-0.386795654296875	0.46223876953125	9.32919982910156	0.897350617765357	0.438190166695829	0.0524523269952179	-0.432793137169461	0.897026817594536	-0.0896269431322668	-0.0863247891115138	0.0577257856360614	0.994593265841646
