// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
1	0.0001	-9.33458862304687	3.94639343261719	-4.36731811523437	0.475317144072428	0.838211326289588	-0.267348807797381	0.236243973897137	-0.414304929936846	-0.878942665836239	-0.847503626746293	0.354616972957973	-0.394948610760951
2	0.0001	-9.43757446289063	3.97213989257813	-4.16853149414063	0.472320494286342	0.839291729808375	-0.26926333384323	0.234483516439697	-0.414121309920198	-0.879500438424026	-0.849665128856763	0.352268268433654	-0.392398057920239
3	0.0001	-9.02084106445313	3.76796447753906	-4.25475219726563	0.468371251976002	0.840575642632991	-0.272141432594462	0.232875652141101	-0.414572117778798	-0.879715232220211	-0.852289446703577	0.348658211107291	-0.389923262790481
4	0.0001	-9.01245849609375	3.04706359863281	-4.11524230957031	0.463450131137404	0.842222700208324	-0.275453987450758	0.231340452721369	-0.41507139479572	-0.87988484028139	-0.855392056827392	0.344059094453459	-0.387205073107869
5	0.0001	-8.8280419921875	2.97880554199219	-3.73563171386719	0.458535990167545	0.843706658944822	-0.279112556817559	0.229708438842265	-0.4159297527246	-0.879907082550824	-0.858474681540299	0.339354555665043	-0.384525300472755
6	0.0001	-8.80528930664063	3.07221130371094	-3.34045349121094	0.452972468407773	0.845644525806182	-0.282314149200153	0.227693516726707	-0.415897272376909	-0.880445978621103	-0.861958006694754	0.334536686782608	-0.380937790054126
7	0.0001	-8.56219482421875	2.60817626953125	-2.91893005371094	0.447363360371652	0.847517969934177	-0.285620927867052	0.225564937607087	-0.41595765470199	-0.880965202727742	-0.865440051487852	0.329685486689166	-0.377254552188881
8	0.0001	-8.97832946777344	2.634521484375	-2.87701721191406	0.442617281392682	0.84910849496403	-0.288278868445939	0.22326101720591	-0.415712791866528	-0.881667393564443	-0.868472486846149	0.325879791423857	-0.373574492079973
9	0.0001	-9.01245849609375	2.63751525878906	-2.84109191894531	0.438019554319286	0.850673607266522	-0.290677284860889	0.220724669443704	-0.415218701876049	-0.882538412711502	-0.871446779977356	0.322409434589829	-0.369638561509165
10	0.0001	-8.12390625	2.20581298828125	-2.44172241210938	0.432784436192172	0.852375518040808	-0.293519348654376	0.218746776536613	-0.415152616339757	-0.883061805821708	-0.874555589739535	0.317968994386118	-0.366125987966459
11	0.0001	-8.36280944824219	1.79806091308594	-2.519560546875	0.42762684676678	0.853963072744946	-0.296449574653618	0.217514982661848	-0.415518772981444	-0.883193852796549	-0.877395299874531	0.313195178264298	-0.363436745624431
12	0.0001	-8.87414611816406	1.38072875976563	-2.61895385742188	0.423226099161253	0.855622633929132	-0.297975799851136	0.217484467041575	-0.415207920505858	-0.883347547313538	-0.879534067324507	0.309050628631258	-0.361811461065336
13	0.0001	-9.48128356933594	1.90224426269531	-2.50279541015625	0.419374983618604	0.857014950678712	-0.299416094136673	0.216740591328281	-0.414806369038087	-0.883718955480817	-0.881560059885634	0.305714001181831	-0.359709341407522
14	0.0001	-9.30165710449219	1.45557312011719	-2.24533081054688	0.414747337931979	0.858862164574727	-0.300566844379668	0.216176337432309	-0.413861330349095	-0.88430005675451	-0.883884854951531	0.301785654900448	-0.357313562132224
15	0.0001	-9.41122924804688	1.40168518066406	-2.10522216796875	0.409407401486352	0.860819126150478	-0.302284653367848	0.215571180861821	-0.41321438739462	-0.884750211094594	-0.88651827143609	0.297059425205826	-0.354740824132706
16	0.0001	-9.29926208496094	0.96998291015625	-2.01720520019531	0.403609041633719	0.862689619770733	-0.304739825837286	0.215394374378302	-0.413305033432629	-0.88475093265022	-0.889215949585752	0.291454231877119	-0.352632139379307
17	0.0001	-9.69683532714844	0.762813720703125	-1.79686340332031	0.398341302011721	0.864140012704872	-0.307548769391182	0.214099159063242	-0.413634305799056	-0.884911414297808	-0.891900082520469	0.286650832038835	-0.349779277961722
18	0.0001	-9.64174987792969	0.760418701171875	-1.63100830078125	0.392693183799286	0.865738997766168	-0.310303160061918	0.212261250535663	-0.413616854118686	-0.885362219382552	-0.894839217356178	0.281810371945025	-0.346187361620249
19	0.0001	-9.64773742675781	0.520916748046875	-1.59747802734375	0.387060493567034	0.867181292786126	-0.313338123696157	0.210627864023317	-0.4139965634645	-0.885574812388292	-0.897674817078333	0.27677328426235	-0.342894257610146
20	0.0001	-9.48667236328125	0.121547241210938	-1.63579833984375	0.380940725914399	0.868624654669208	-0.316820726343163	0.208815303228499	-0.414628987057342	-0.885708175546209	-0.900711014963957	0.27124529930047	-0.339331187971276
21	0.0001	-9.48667236328125	-0.0916094970703125	-1.18254089355469	0.374722909905912	0.869941165487441	-0.320601168715898	0.207367367131776	-0.415678387575325	-0.885556465253127	-0.903649000353833	0.265356075289659	-0.336161624023902
22	0.0001	-9.45254333496094	-0.068258056640625	-1.33761840820313	0.369220693268055	0.871117212683832	-0.323775974137379	0.206559546963908	-0.416601397583738	-0.885311487042465	-0.906095598279079	0.259996302468376	-0.333755433636743
23	0.0001	-9.56211547851563	0.187410278320313	-1.1735595703125	0.364506667809491	0.871957807634874	-0.326840130380291	0.204140339971521	-0.417274366735841	-0.885555658590421	-0.908549179031456	0.256069686940465	-0.330101052272603
24	0.0001	-9.12442565917969	0.190404052734375	-0.478405151367188	0.360428154676234	0.872939163884131	-0.328738135107504	0.202118303964789	-0.417140421278991	-0.88608242288039	-0.910626013530847	0.252925058253349	-0.326786135551155
