// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
44	0.0001	-9.14238830566406	1.0490185546875	-2.22197937011719	0.270848968862614	0.962602134676332	-0.00616168667072009	0.239557295409409	-0.0736014405323741	-0.968088389646157	-0.932337459443837	0.260729665109532	-0.250533238213382
45	0.0001	-9.10646301269531	1.42144409179688	-2.38484069824219	0.271285742784189	0.962496545220517	-0.0021086015745152	0.241494836668716	-0.0701872008911364	-0.967860527500434	-0.931710410816785	0.262057545721615	-0.251478732909927
46	0.0001	-9.29207702636719	1.53041748046875	-2.86085083007813	0.270491032597664	0.962719883334449	-0.00224221246886247	0.241776217837546	-0.0701847877097393	-0.967790450491381	-0.931868478795383	0.261236524641262	-0.251747127929861
47	0.0001	-9.94950988769531	1.4897021484375	-3.51708618164063	0.267893159973621	0.963443559229648	-0.0031245828931602	0.242312038295022	-0.0705149613799808	-0.967632428310922	-0.932479560599941	0.258464984863498	-0.252344448448647
48	0.0001	-9.41362426757813	0.952020263671875	-3.08059387207031	0.266535873479003	0.963804173347869	-0.00633589662284517	0.239779006961346	-0.0726740069407526	-0.968103567050451	-0.933522713151328	0.256515114861495	-0.250470237509726
49	0.0001	-9.39386535644531	1.30109436035156	-2.15731384277344	0.266395312988443	0.963784723634404	-0.0123508585428401	0.236164170364858	-0.0776896527858116	-0.96860249973139	-0.934483826427011	0.255114335816269	-0.248307579037283
50	0.0001	-9.27531188964844	1.24780517578125	-2.65607666015625	0.267033647460365	0.963529616498292	-0.0174272560854366	0.234095469078697	-0.0823985265867843	-0.96871553831512	-0.934822091352594	0.254600001859743	-0.247561096645214
51	0.0001	-9.47050598144531	1.56035522460938	-2.11779602050781	0.266910476036466	0.963445725259307	-0.0230463068962309	0.230308432208576	-0.0869885200879189	-0.969221864913572	-0.935797426709229	0.253387710539565	-0.245107821808899
52	0.0001	-8.78193786621094	0.616118774414062	-2.01780395507813	0.267989531781432	0.96289149077218	-0.03196228799846	0.227683652019545	-0.0955346323461129	-0.969037299914475	-0.936131275761371	0.252414561824433	-0.2448369325089
53	0.0001	-9.51241882324219	1.45736938476563	-2.60278747558594	0.269026019744162	0.962407971333828	-0.0373617105298936	0.228078511099827	-0.101348289147723	-0.968353611580664	-0.93573778029697	0.251990914518629	-0.246769904009717
54	0.0001	-9.71060668945313	1.76393188476563	-1.79925842285156	0.271758201329888	0.961230447010054	-0.0467280189051041	0.222344363204428	-0.10995447231189	-0.968748160343973	-0.936328181868495	0.252875545989456	-0.243605201256814
55	0.0001	-9.14059204101563	1.31606323242188	-1.85015258789063	0.272822674653729	0.960687499809842	-0.0514520738542194	0.220380616225416	-0.114465044181254	-0.968674422937186	-0.936482873408207	0.252937307192312	-0.242945562716034
56	0.0001	-9.61600341796875	1.81183227539063	-2.18545532226562	0.274191040266228	0.960186413296658	-0.0534913559205908	0.220663147248893	-0.116956665745935	-0.968312405055211	-0.936016585795325	0.253699014696733	-0.243946225750614
57	0.0001	-7.711962890625	3.71287902832031	-2.50279541015625	0.273143272315825	0.960882682894788	-0.0457954419294984	0.227739874813964	-0.110843688882972	-0.967392488111488	-0.934626825106322	0.253807301604445	-0.249107509810417
58	0.0001	-9.84412902832031	0.963396606445313	-1.97648986816406	0.269931817233297	0.962016673810951	-0.0407520963245518	0.229543563961761	-0.105395081961788	-0.967575128319244	-0.935118477140123	0.251824931267703	-0.249274221898602
59	0.0001	-9.52020263671875	1.29570556640625	-2.44531494140625	0.269224862791362	0.962295595132724	-0.0387964024508482	0.231167074067571	-0.103675595462972	-0.967374361233766	-0.934922326785498	0.251472778832132	-0.250363105078275
60	0.0001	-9.44655578613281	1.46754821777344	-2.54291198730469	0.269553291204838	0.962173560605147	-0.0395355848958038	0.234180375740136	-0.105317919743128	-0.966471772686191	-0.934077392306895	0.251257189058132	-0.253710957839345
61	0.0001	-9.11125305175781	2.0645068359375	-2.37765563964844	0.270730819010007	0.961725546239249	-0.0422941763011064	0.236877449130916	-0.109137586767253	-0.965390108322978	-0.933056213596695	0.25134231809514	-0.257358002407464
62	0.0001	-9.46631469726563	1.50766479492188	-2.93030639648437	0.271346640956024	0.961378714803653	-0.0460648148195635	0.239636112878157	-0.113835039031374	-0.964166021644288	-0.932172480738694	0.250584418133298	-0.261269813683606
63	0.0001	-9.3166259765625	1.74357421875	-1.86751647949219	0.273490462006741	0.960808055905281	-0.0452862771582612	0.242215051186451	-0.114356872261795	-0.963459586461853	-0.930878529223918	0.252527989486343	-0.263997686269977
64	0.0001	-8.80768432617188	1.32863708496094	-2.8740234375	0.276235474920781	0.959986191914326	-0.0460486018150628	0.249316326308611	-0.117848643699291	-0.961224774240768	-0.928189275865256	0.25404371378184	-0.271894206736116
65	0.0001	-8.90109008789063	1.57652160644531	-2.81295043945313	0.279754191838549	0.959048812445638	-0.0443053890105219	0.258154738504745	-0.119591672414882	-0.958673021877928	-0.924712778724458	0.256755150358516	-0.281039267057235
66	0.0001	-8.669970703125	2.07468566894531	-3.84340759277344	0.281938771620519	0.958561161912178	-0.0408782085063531	0.262978506929485	-0.118183578415924	-0.957535872271084	-0.922687831257274	0.259216397371739	-0.28540151608456
67	0.0001	-9.42559936523438	2.14294372558594	-4.23858581542969	0.282356715111005	0.95865162641564	-0.0355210445000098	0.265412905720482	-0.11364861757844	-0.957413171624205	-0.921862611731669	0.260904294508845	-0.286527964076996
68	0.0001	-8.75798767089844	2.64050903320313	-3.45661193847656	0.283464627473122	0.958480988109932	-0.0310161313405146	0.269693221763009	-0.110714031599076	-0.956560489118261	-0.920278963742306	0.262786222315567	-0.289879337405239
69	0.0001	-9.13699951171875	1.67292114257813	-3.45002563476563	0.283440855446823	0.958635629120913	-0.0260578595345863	0.27228340705082	-0.106500844473463	-0.95630503312031	-0.919523261102388	0.263960793881194	-0.291207265680715
70	0.0001	-8.92084899902344	2.91414001464844	-4.07811950683594	0.284600569368313	0.958321193957797	-0.0249600706436193	0.275975324211662	-0.106837673408545	-0.955208528001565	-0.918063252908807	0.264964527346495	-0.294879064883468
71	0.0001	-10.4386926269531	-1.00770446777344	0.47181884765625	0.283506672806923	0.958550867991824	-0.0283584193154157	0.272071903144632	-0.108755843893102	-0.956111419207175	-0.919565574602055	0.263348438178812	-0.291627766365916
72	0.0001	-9.28489196777344	1.89505920410156	-4.00327514648438	0.287135947852605	0.957081209772157	-0.0393510527413181	0.267994137362292	-0.119706224377267	-0.955954790868679	-0.919636933681019	0.263943133546609	-0.290864113398972
73	0.0001	-9.06514892578125	3.00634826660156	-3.8080810546875	0.291003637055669	0.955431429766486	-0.0496756100590751	0.26510224395768	-0.130416265890031	-0.955359826369051	-0.919259312418958	0.264844068473639	-0.291238623684008
74	0.0001	-8.30952026367187	2.39382202148438	-4.23439453125	0.293084952341186	0.954702541216669	-0.0514224513768013	0.25998581106269	-0.131339992754904	-0.956638481532714	-0.920059013736206	0.267007236039731	-0.28670289001889
75	0.0001	-8.62985412597656	2.91833129882813	-3.40152648925781	0.296063563080396	0.953585410591508	-0.0549657286239862	0.257303696532206	-0.135039946962258	-0.956848483551755	-0.919859323139687	0.269145086210869	-0.28534145896021
76	0.0001	-8.22210205078125	2.55129455566406	-3.5398388671875	0.298283786339581	0.952695207054204	-0.0582977294829765	0.25619356350158	-0.138750458070563	-0.956615475729706	-0.919451815391805	0.270407383111401	-0.285461392015731
77	0.0001	-8.51609069824219	2.75067993164062	-3.40272399902344	0.299964202497276	0.951991704412371	-0.0611005069553558	0.259340775505094	-0.143018419303005	-0.955137735565131	-0.918021698752589	0.270661276266293	-0.289790672985367
78	0.0001	-8.87474487304688	2.87043090820312	-3.55840026855469	0.301722507508862	0.951229919210211	-0.064227480581917	0.259861038923584	-0.146868165217472	-0.954411851610828	-0.917298080730643	0.271277317232734	-0.291501026143803
79	0.0001	-8.83402954101563	2.94707153320312	-3.61109069824219	0.303336216939342	0.950525990223732	-0.0669886662213995	0.260782931230634	-0.150427950856084	-0.953605628328608	-0.916503901940241	0.271793623012817	-0.293511199476067
80	0.0001	-8.89749755859375	2.87821472167969	-3.56438781738281	0.304156663423427	0.949986067526624	-0.0708180457258547	0.261628358801635	-0.154784055321344	-0.95267649183185	-0.91599089840778	0.271234894000717	-0.295621897549097
81	0.0001	-8.91486145019531	2.70697082519531	-4.08290954589844	0.304557350431845	0.949469853358233	-0.0758407401192107	0.260794382779345	-0.159704149909242	-0.952092891693089	-0.916095579188479	0.270188049450122	-0.296255477123484
82	0.0001	-8.51070190429687	2.91294250488281	-3.86436401367188	0.304135646327212	0.949624463382337	-0.0755968728118926	0.260861865971767	-0.159342795656202	-0.952134948604553	-0.916216456692881	0.269857836681232	-0.296182633634838
83	0.0001	-8.574169921875	2.87522094726563	-3.49014221191406	0.303083738843424	0.949988089725848	-0.0752520871984678	0.260852959681334	-0.158653855477149	-0.952252428491377	-0.916567499246062	0.268982496681978	-0.295892608566942
84	0.0001	-8.82864074707031	2.35310668945313	-3.43146423339844	0.30085862416857	0.950694953489308	-0.0752541937260517	0.260371347682164	-0.157796764265632	-0.952526609861095	-0.917437109326612	0.266981809487574	-0.295008243669854
85	0.0001	-8.78912292480469	2.63512023925781	-3.81646362304688	0.299768871590973	0.950721702991957	-0.0791635464412022	0.258866761374056	-0.160926787669629	-0.952413024305129	-0.91821926764841	0.265010966698375	-0.294351089770039
86	0.0001	-8.34664306640625	2.92851013183594	-3.19196228027344	0.299227139346575	0.950366411920046	-0.0852455404856056	0.258308019932772	-0.166683326374936	-0.951574293235687	-0.918553256984523	0.262717246869718	-0.295363441001624
87	0.0001	-9.19447998046875	2.54650451660156	-3.44343933105469	0.299246977021155	0.949732487517317	-0.0919752624234909	0.259079146017053	-0.173644755560778	-0.950118674148294	-0.91832959379668	0.260491268606852	-0.298018549987778
88	0.0001	-8.75619140625	2.58003479003906	-3.75119934082031	0.298389297451553	0.949773909717285	-0.0943045470097364	0.259622909051163	-0.175849177650277	-0.949564643305306	-0.918455100841724	0.258856305969284	-0.299054577958197
89	0.0001	-9.11664184570312	2.40100708007812	-3.70509521484375	0.296056002471008	0.950439349513856	-0.0949520210241168	0.258815076540125	-0.175512192828429	-0.949847475294895	-0.919437653980092	0.25663303190399	-0.297949471184881
90	0.0001	-8.85558471679687	2.08067321777344	-2.92132507324219	0.29272188311491	0.95159172571971	-0.0937394617407508	0.258635131533773	-0.173174229130932	-0.950325499553398	-0.920555141141567	0.253936751784164	-0.296806937606146
91	0.0001	-9.46811096191406	1.93816955566406	-4.53077819824219	0.290157346491773	0.952182615927226	-0.0956921114974347	0.257401571106383	-0.173962306675998	-0.95051646332293	-0.921712072975514	0.251168034952599	-0.295569742614549
92	0.0001	-8.85259094238281	1.59089172363281	-2.89857238769531	0.286592743114862	0.953101374756443	-0.0972747091040438	0.255794610654864	-0.173971130497264	-0.950948559551688	-0.923273370542997	0.247652609901211	-0.293657058582444
93	0.0001	-9.63875610351563	1.41186401367187	-3.48295715332031	0.280957999861705	0.954427727337349	-0.10064946896717	0.253024117570099	-0.174827684570147	-0.951532488481457	-0.925765304081754	0.241873921697863	-0.29061247007125
94	0.0001	-9.30644714355469	1.47712829589844	-2.82073425292969	0.27468519077944	0.955781992312997	-0.105018232401146	0.24884410541364	-0.176161450230737	-0.952388447354066	-0.928775891788406	0.235473834263601	-0.286229656412207
95	0.0001	-9.17112854003906	1.14721435546875	-2.92072631835938	0.267811834474013	0.95760119384643	-0.106192160066349	0.247953627687153	-0.175008477889517	-0.952833160203598	-0.931018700044443	0.22884926526141	-0.284310031403867
96	0.0001	-9.38967407226563	0.583187255859375	-2.81354919433594	0.258934396747536	0.959715473481771	-0.10908339993166	0.246477452960189	-0.174848431714584	-0.953245451659334	-0.933917471387728	0.219941437402349	-0.281822498658537
97	0.0001	-9.55672668457031	0.0796343994140625	-2.43333984375	0.249135996026416	0.961722828291425	-0.114107217243555	0.244067883018808	-0.17636794368872	-0.953585453390377	-0.937209754517442	0.209722554776911	-0.278665258069968
98	0.0001	-9.65432373046875	-0.0484991455078125	-2.35490295410156	0.23823952014918	0.963783991595574	-0.119843016413938	0.242577694183746	-0.178535220015528	-0.953562393081074	-0.940424368741892	0.198105004374221	-0.276326643518689
99	0.0001	-10.2937939453125	-0.383801879882813	-2.58662109375	0.224754552246495	0.966335764077695	-0.125222131865163	0.238470911704205	-0.179150715464981	-0.954482396600037	-0.9447841105329	0.184662427723573	-0.270707909510958
100	0.0001	-9.50463500976563	-0.956211547851563	-1.89925048828125	0.209711776394708	0.96921618050654	-0.128999869324319	0.235533215334698	-0.178124361706541	-0.955403483477392	-0.948970534482223	0.169975607694023	-0.265637379661773
101	0.0001	-9.92316467285156	-1.62981079101562	-1.72321655273438	0.193619684883664	0.972263285213126	-0.131207933647817	0.225894549420089	-0.174326073735932	-0.958426873870985	-0.954716224942179	0.155931152251221	-0.253381936194672
102	0.0001	-9.07532775878906	-1.97888488769531	-1.16218322753906	0.17800425261457	0.975185097259612	-0.131637806628225	0.224175684778574	-0.170443946145692	-0.959528073365413	-0.958154344771856	0.141290082118477	-0.248952534210376
103	0.0001	-9.28549072265625	-2.47106140136719	-0.892144775390625	0.161553782103758	0.978197455880846	-0.13049947431393	0.220753118481736	-0.164706526832234	-0.961321913148479	-0.961856764892029	0.126497024973329	-0.242549101223519
104	0.0001	-9.06035888671875	-3.46259948730469	-0.583187255859375	0.145288905782143	0.980827802983231	-0.129876690563459	0.219502426026142	-0.159952592692884	-0.962410438980928	-0.964733029819787	0.111319310929925	-0.238533419438076
105	0.0001	-9.01126098632812	-4.25475219726563	-0.611328735351563	0.13025440397608	0.982763524229568	-0.131185539175304	0.217698800438047	-0.157432351576521	-0.963235322735271	-0.967285388358923	0.0969067083383076	-0.234452697460197
106	0.0001	-8.59871887207031	-4.18110534667969	-0.55324951171875	0.116363567642066	0.984718005367039	-0.129576116748304	0.215345686226803	-0.152373091499338	-0.964576941674661	-0.969580195522329	0.0843379564187686	-0.229785451145167
107	0.0001	-8.53824462890625	-5.90791442871094	-0.599952392578125	0.106000867900746	0.985172316049559	-0.134904869051629	0.211658112493188	-0.15491458110743	-0.96498824654818	-0.971578437090959	0.0737358816985173	-0.22494079294346
108	0.0001	-7.67184631347656	-5.37622009277344	0.323926391601563	0.0962336805692275	0.984677427614662	-0.145428478195545	0.20787710160645	-0.162767099525995	-0.964517486590884	-0.97340956917004	0.0625878171696942	-0.220355566732795
109	0.0001	-7.72573425292969	-5.23910522460938	0.559237060546875	0.0861815248062205	0.983782268290949	-0.157306050037466	0.203157135944735	-0.171929242716449	-0.963933355379759	-0.975346052894462	0.0511153997858133	-0.214679512315286
110	0.0001	-7.520361328125	-5.01816467285156	0.525706787109375	0.0733959360582336	0.98364665281423	-0.164475830982844	0.194016407468767	-0.17585273672283	-0.965107998422977	-0.978248777256097	0.0389239950988109	-0.203750466017868
111	0.0001	-6.64917297363281	-5.13851440429687	1.54059631347656	0.0609596385734541	0.98362806667646	-0.169586995112608	0.191163751740869	-0.17826309530067	-0.965235043330991	-0.979663382231545	0.0264214931477027	-0.198900885404004
112	0.0001	-6.64558044433594	-5.66901123046875	1.93697204589844	0.0476184833923806	0.984093986096034	-0.171147616311265	0.187600503448489	-0.177104043131094	-0.966147094914896	-0.981090480610878	0.0138990804097995	-0.193049953168807
113	0.0001	-6.56774230957031	-6.7874853515625	2.17108520507813	0.0359577840620851	0.984834408277678	-0.169729861950397	0.184405546800019	-0.173461890668563	-0.967422124408509	-0.982192258203418	0.00348722784511002	-0.18784623277358
114	0.0001	-5.76720703125	-6.74736877441406	2.21539306640625	0.0264973331635497	0.985736440078857	-0.166197358691053	0.181964696965376	-0.168234283832259	-0.968806520829493	-0.982947984581849	-0.00457126285722503	-0.183826992474912
115	0.0001	-5.89953186035156	-7.59640319824219	2.289638671875	0.0165153139755044	0.985790026448095	-0.1671683826558	0.179141591655849	-0.167403174160279	-0.969476388273625	-0.983684672312881	-0.0139356031993172	-0.179360710358126
116	0.0001	-5.62470336914062	-6.94376037597656	2.25550964355469	0.00563677248531913	0.985182840398561	-0.171414695344865	0.175742588222905	-0.169725392787601	-0.969694711611757	-0.984420016802108	-0.0246589137497749	-0.174095285668561
117	0.0001	-5.3265234375	-7.35869750976563	2.52973937988281	-0.00465399304461456	0.984058439690778	-0.177784497699018	0.172858989485766	-0.174318394440897	-0.969398198426997	-0.984935586778496	-0.0352432210914281	-0.169292070884611
118	0.0001	-4.43018737792969	-6.8832861328125	2.79678405761719	-0.0147287279089409	0.982948950779666	-0.183287819386172	0.170931610963427	-0.178134140744556	-0.969046238460604	-0.985172801567132	-0.0456025006151209	-0.165393358361259
119	0.0001	-4.282294921875	-7.09165283203125	3.02610717773438	-0.0237663433634195	0.982220097226359	-0.186222559126906	0.168312279608226	-0.179684943307871	-0.969218395245122	-0.985447176390604	-0.0543783206166655	-0.16104924958129
120	0.0001	-4.34276916503906	-7.39522155761719	3.12550048828125	-0.0336470154087737	0.981831870936547	-0.186745965330773	0.165359828227986	-0.178807525966049	-0.969888651272048	-0.985659173123496	-0.0635141391435117	-0.156339209945445
