aX,aY,aZ,gX,gY,gZ
2.878,-2.322,-12.474,0.699,0.699,0.699
2.758,-1.944,-10.123,8.218,8.218,8.218
2.380,-1.958,-7.470,10.783,10.783,10.783
2.380,-1.958,-7.470,10.783,10.783,10.783
2.035,-1.470,-10.688,-5.207,-5.207,-5.207
1.781,-1.863,-11.215,0.797,0.797,0.797
1.370,-2.121,-9.836,7.266,7.266,7.266
1.370,-2.121,-9.836,7.266,7.266,7.266
1.121,-2.720,-9.558,4.235,4.235,4.235
0.958,-2.907,-11.033,-1.574,-1.574,-1.574
0.704,-2.945,-10.324,3.691,3.691,3.691
0.704,-2.945,-10.324,3.691,3.691,3.691
0.637,-2.389,-9.701,5.304,5.304,5.304
0.646,-2.078,-9.558,2.817,2.817,2.817
0.527,-2.624,-11.703,0.175,0.175,0.175
0.661,-2.456,-11.128,3.614,3.614,3.614
0.680,-2.097,-9.443,6.159,6.159,6.159
0.680,-2.097,-9.443,6.159,6.159,6.159
0.464,-1.968,-8.040,0.175,0.175,0.175
0.177,-2.035,-9.433,-0.680,-0.680,-0.680
0.177,-2.035,-9.433,-0.680,-0.680,-0.680
0.048,-2.246,-10.468,1.807,1.807,1.807
-0.038,-2.370,-9.136,4.624,4.624,4.624
-0.187,-2.595,-8.950,2.526,2.526,2.526
-0.187,-2.595,-8.950,2.526,2.526,2.526
-0.029,-2.193,-10.932,-1.224,-1.224,-1.224
-0.081,-2.184,-10.741,1.224,1.224,1.224
-0.168,-2.418,-9.711,3.186,3.186,3.186
-0.192,-2.442,-9.524,2.001,2.001,2.001
-0.192,-2.442,-9.524,2.001,2.001,2.001
-0.297,-2.696,-10.832,1.399,1.399,1.399
-0.287,-2.591,-11.052,1.865,1.865,1.865
-0.278,-2.643,-10.161,2.603,2.603,2.603
-0.383,-2.705,-9.591,1.865,1.865,1.865
-0.254,-2.629,-9.543,0.253,0.253,0.253
-0.249,-2.471,-9.529,0.117,0.117,0.117
-0.306,-2.509,-9.955,1.302,1.302,1.302
-0.263,-2.188,-9.275,0.058,0.058,0.058
-0.383,-2.322,-9.160,0.835,0.835,0.835
-0.383,-2.322,-9.160,0.835,0.835,0.835
-0.426,-2.413,-9.519,-0.369,-0.369,-0.369
-0.460,-2.581,-9.433,0.641,0.641,0.641
-0.383,-2.346,-9.141,0.641,0.641,0.641
-0.431,-2.284,-9.409,0.991,0.991,0.991
-0.369,-2.322,-9.472,1.282,1.282,1.282
-0.302,-2.595,-9.433,1.787,1.787,1.787
-0.426,-2.653,-9.563,1.515,1.515,1.515
-0.230,-2.437,-9.242,1.107,1.107,1.107
-0.230,-2.437,-9.242,1.107,1.107,1.107
-0.148,-2.567,-9.074,0.699,0.699,0.699
-0.067,-2.543,-9.208,-0.155,-0.155,-0.155
-0.057,-2.207,-9.084,-0.194,-0.194,-0.194
-0.148,-2.313,-8.811,0.117,0.117,0.117
-0.187,-2.514,-9.089,-0.466,-0.466,-0.466
-0.192,-2.658,-9.213,-1.613,-1.613,-1.613
-0.192,-2.658,-9.213,-1.613,-1.613,-1.613
-0.072,-2.361,-9.213,0.253,0.253,0.253
-0.158,-2.428,-9.232,-0.427,-0.427,-0.427
-0.096,-2.389,-9.103,-2.623,-2.623,-2.623
-0.081,-2.361,-9.261,-2.642,-2.642,-2.642
-0.163,-2.236,-9.625,-0.078,-0.078,-0.078
-0.163,-2.236,-9.625,-0.078,-0.078,-0.078
0.014,-2.270,-9.270,-0.019,-0.019,-0.019
0.101,-2.198,-9.136,-0.758,-0.758,-0.758
0.096,-2.174,-8.854,0.039,0.039,0.039
0.014,-2.270,-9.247,1.554,1.554,1.554
0.062,-2.318,-9.582,1.224,1.224,1.224
0.010,-2.409,-9.687,0.272,0.272,0.272
-0.024,-2.452,-9.424,-0.058,-0.058,-0.058
-0.053,-2.528,-9.366,-0.175,-0.175,-0.175
-0.057,-2.528,-9.419,0.389,0.389,0.389
-0.125,-2.385,-9.582,1.535,1.535,1.535
-0.034,-2.246,-9.773,0.738,0.738,0.738
0.010,-2.308,-9.711,-0.719,-0.719,-0.719
0.072,-2.203,-9.338,-0.855,-0.855,-0.855
0.125,-2.332,-9.089,1.205,1.205,1.205
0.125,-2.332,-9.089,1.205,1.205,1.205
0.048,-2.260,-9.802,-0.136,-0.136,-0.136
0.062,-2.222,-9.424,-1.127,-1.127,-1.127
0.038,-2.093,-9.299,-0.933,-0.933,-0.933
0.038,-2.093,-9.299,-0.933,-0.933,-0.933
0.048,-2.289,-9.361,-0.039,-0.039,-0.039
-0.062,-2.318,-9.615,-0.544,-0.544,-0.544
-0.010,-2.136,-9.290,-1.768,-1.768,-1.768
0.000,-2.184,-9.151,0.136,0.136,0.136
0.038,-2.313,-9.074,1.865,1.865,1.865
0.086,-2.217,-9.496,-0.408,-0.408,-0.408

2.418,-0.397,-28.482,-42.393,-42.393,-42.393
1.614,0.848,-24.742,-31.765,-31.765,-31.765
0.824,0.790,-19.820,-16.961,-16.961,-16.961
0.757,1.231,-15.251,-11.210,-11.210,-11.210
0.024,0.096,-15.021,-11.618,-11.618,-11.618
-0.838,-0.072,-15.725,-12.026,-12.026,-12.026
-0.838,-0.072,-15.725,-12.026,-12.026,-12.026
-1.604,0.062,-10.492,-22.964,-22.964,-22.964
-0.560,0.436,-8.433,-26.325,-26.325,-26.325
-0.560,0.436,-8.433,-26.325,-26.325,-26.325
0.431,-0.096,-7.719,-22.906,-22.906,-22.906
1.623,-0.311,-6.508,-22.925,-22.925,-22.925
2.591,-0.455,-5.454,-25.412,-25.412,-25.412
2.591,-0.455,-5.454,-25.412,-25.412,-25.412
2.696,-0.996,-4.305,-26.364,-26.364,-26.364
2.696,-0.996,-4.305,-26.364,-26.364,-26.364
-4.563,0.206,3.328,-12.201,-12.201,-12.201
-8.744,1.288,10.539,0.525,0.525,0.525
-12.757,3.146,18.421,10.530,10.530,10.530
-11.085,6.694,25.661,5.790,5.790,5.790
-11.085,6.694,25.661,5.790,5.790,5.790
-2.002,5.488,13.331,-16.028,-16.028,-16.028
-2.002,5.488,13.331,-16.028,-16.028,-16.028
2.878,4.405,4.769,-8.879,-8.879,-8.879
7.264,2.519,3.285,-0.738,-0.738,-0.738
7.264,2.519,3.285,-0.738,-0.738,-0.738
6.081,2.093,5.033,-2.934,-2.934,-2.934
5.507,2.035,8.112,0.350,0.350,0.350
5.832,1.911,6.508,-1.943,-1.943,-1.943
5.128,2.366,4.458,1.554,1.554,1.554
5.579,2.849,2.964,4.993,4.993,4.993
7.556,3.189,2.207,6.295,6.295,6.295
7.135,3.180,0.713,6.101,6.101,6.101
6.800,2.394,-1.101,13.833,13.833,13.833
8.073,1.595,-1.350,23.275,23.275,23.275
7.255,0.862,-3.103,17.194,17.194,17.194
7.255,0.862,-3.103,17.194,17.194,17.194
7.164,-0.417,-6.560,7.732,7.732,7.732
7.025,-1.020,-7.935,9.034,9.034,9.034
7.154,0.153,-2.926,15.368,15.368,15.368
6.182,0.311,-3.950,2.001,2.001,2.001
5.248,-1.882,-9.831,0.466,0.466,0.466
5.775,-2.117,-12.383,9.054,9.054,9.054
6.129,-0.718,-10.204,15.271,15.271,15.271
5.976,-0.125,-7.231,10.200,10.200,10.200
5.545,-0.005,-5.195,4.643,4.643,4.643
4.448,-1.417,-8.083,3.206,3.206,3.206
4.104,-2.442,-11.631,3.905,3.905,3.905
4.415,-2.049,-13.317,4.177,4.177,4.177
4.549,-1.173,-10.597,6.431,6.431,6.431
4.271,-0.977,-7.355,8.043,8.043,8.043
4.271,-0.977,-7.355,8.043,8.043,8.043
3.227,-1.901,-8.289,2.157,2.157,2.157
2.954,-2.270,-10.420,5.926,5.926,5.926
2.777,-1.973,-9.639,8.665,8.665,8.665
2.490,-1.824,-8.054,5.848,5.848,5.848
2.284,-1.891,-7.949,1.787,1.787,1.787
1.906,-1.853,-10.075,-1.360,-1.360,-1.360
1.528,-2.437,-12.378,0.058,0.058,0.058
1.585,-2.265,-10.951,7.577,7.577,7.577
1.432,-2.093,-9.582,7.208,7.208,7.208
1.389,-1.906,-9.180,2.079,2.079,2.079
1.106,-2.054,-10.085,2.351,2.351,2.351
0.819,-2.662,-12.211,2.642,2.642,2.642
0.795,-2.313,-11.986,2.662,2.662,2.662
0.709,-2.207,-10.554,4.682,4.682,4.682
0.493,-2.073,-10.142,2.914,2.914,2.914
0.532,-2.021,-10.961,0.214,0.214,0.214
0.532,-2.021,-10.961,0.214,0.214,0.214
0.388,-2.303,-11.660,2.429,2.429,2.429
0.278,-2.294,-10.525,4.838,4.838,4.838
0.077,-2.327,-9.443,2.992,2.992,2.992
-0.115,-1.829,-9.984,-0.816,-0.816,-0.816
-0.115,-1.829,-9.984,-0.816,-0.816,-0.816
-0.407,-2.380,-11.138,1.593,1.593,1.593
-0.421,-2.696,-11.511,0.097,0.097,0.097
-0.316,-2.701,-11.942,-0.447,-0.447,-0.447
-0.321,-2.624,-11.952,0.389,0.389,0.389
-0.144,-2.389,-11.641,0.661,0.661,0.661
-0.187,-2.255,-11.531,1.632,1.632,1.632
-0.043,-2.227,-10.611,0.466,0.466,0.466
-0.077,-1.997,-10.219,-1.535,-1.535,-1.535
-0.077,-1.997,-10.219,-1.535,-1.535,-1.535
-0.283,-2.164,-10.032,0.525,0.525,0.525
-0.407,-2.140,-9.864,1.107,1.107,1.107
-0.407,-2.140,-9.864,1.107,1.107,1.107
-0.579,-2.251,-9.687,-0.777,-0.777,-0.777
-0.560,-2.006,-9.103,-1.729,-1.729,-1.729
-0.594,-1.978,-9.084,0.389,0.389,0.389
-0.579,-1.815,-8.969,0.486,0.486,0.486
-0.541,-1.968,-9.539,-1.302,-1.302,-1.302
-0.474,-1.671,-9.017,-2.059,-2.059,-2.059
-0.455,-1.681,-8.729,-0.466,-0.466,-0.466
-0.426,-1.724,-8.648,0.777,0.777,0.777
-0.464,-1.800,-9.371,1.574,1.574,1.574
-0.445,-1.896,-9.735,0.427,0.427,0.427
-0.215,-1.729,-9.299,-1.943,-1.943,-1.943
-0.163,-1.757,-9.108,-0.291,-0.291,-0.291
-0.182,-1.805,-9.242,0.680,0.680,0.680
-0.196,-1.930,-9.927,0.505,0.505,0.505
-0.225,-1.877,-9.802,1.185,1.185,1.185
-0.139,-1.753,-9.285,0.408,0.408,0.408
-0.110,-1.772,-9.151,-0.253,-0.253,-0.253
-0.067,-1.800,-9.069,0.952,0.952,0.952
-0.220,-2.097,-9.687,1.962,1.962,1.962
-0.230,-1.915,-9.821,1.146,1.146,1.146
-0.230,-1.915,-9.821,1.146,1.146,1.146
-0.263,-1.695,-9.218,0.175,0.175,0.175
-0.263,-1.695,-9.218,0.175,0.175,0.175
-0.287,-1.858,-9.582,0.835,0.835,0.835
-0.340,-1.729,-9.678,0.933,0.933,0.933
-0.278,-1.757,-9.165,0.350,0.350,0.350
-0.273,-1.796,-9.127,0.272,0.272,0.272
-0.182,-1.657,-9.304,0.311,0.311,0.311
-0.259,-1.805,-9.505,0.194,0.194,0.194
-0.211,-1.733,-9.610,0.641,0.641,0.641
-0.125,-1.671,-9.055,0.991,0.991,0.991
-0.081,-1.748,-8.978,0.330,0.330,0.330
-0.115,-1.949,-9.189,0.699,0.699,0.699

2.514,-10.080,-16.357,15.484,15.484,15.484
1.748,-11.866,-16.515,8.412,8.412,8.412
0.881,-12.120,-16.582,2.642,2.642,2.642
-0.374,-11.258,-15.371,-0.933,-0.933,-0.933
-0.374,-11.258,-15.371,-0.933,-0.933,-0.933
-1.939,-8.030,-12.163,-13.406,-13.406,-13.406
-3.098,-9.136,-11.468,-10.161,-10.161,-10.161
-3.927,-8.916,-9.132,-9.772,-9.772,-9.772
-4.616,-6.982,-7.709,-9.306,-9.306,-9.306
-4.616,-6.982,-7.709,-9.306,-9.306,-9.306
-4.784,-0.704,-6.460,-5.867,-5.867,-5.867
-5.243,1.049,-5.105,-5.770,-5.770,-5.770
-5.646,3.395,-4.448,9.015,9.015,9.015
-5.253,5.923,-3.045,21.954,21.954,21.954
-4.923,8.222,-0.838,27.336,27.336,27.336
-3.615,10.228,1.111,30.483,30.483,30.483
-3.050,12.187,3.759,29.648,29.648,29.648
-2.069,16.243,6.441,20.924,20.924,20.924
-2.069,16.243,6.441,20.924,20.924,20.924
-1.264,17.842,-2.040,-16.300,-16.300,-16.300
2.701,11.373,-1.561,26.442,26.442,26.442
3.318,9.347,-0.584,10.899,10.899,10.899
3.318,9.347,-0.584,10.899,10.899,10.899
3.247,8.787,-4.477,-20.672,-20.672,-20.672
2.777,7.829,-4.104,-12.434,-12.434,-12.434
2.370,6.383,-2.351,-8.918,-8.918,-8.918
2.864,4.822,-0.421,-12.201,-12.201,-12.201
3.285,3.414,-2.959,-21.041,-21.041,-21.041
3.448,2.083,-7.250,-24.305,-24.305,-24.305
4.152,1.676,-9.424,-14.435,-14.435,-14.435
4.152,1.676,-9.424,-14.435,-14.435,-14.435
4.903,0.369,-5.885,4.430,4.430,4.430
4.812,-1.034,-6.278,-5.207,-5.207,-5.207
4.702,-3.089,-10.420,-13.464,-13.464,-13.464
4.702,-3.089,-10.420,-13.464,-13.464,-13.464
6.373,-1.738,-10.190,8.160,8.160,8.160
5.976,-1.844,-4.745,20.788,20.788,20.788
5.488,-3.452,-2.557,9.520,9.520,9.520
4.209,-5.852,-7.954,-18.010,-18.010,-18.010
4.209,-5.852,-7.954,-18.010,-18.010,-18.010
5.655,-2.500,-10.128,4.663,4.663,4.663
5.076,-2.174,-5.847,27.491,27.491,27.491
4.444,-3.165,-5.780,15.951,15.951,15.951
4.056,-4.171,-9.773,-6.256,-6.256,-6.256
4.329,-3.682,-12.373,-7.402,-7.402,-7.402
4.329,-3.682,-12.373,-7.402,-7.402,-7.402
4.065,-2.016,-6.871,23.295,23.295,23.295
4.065,-2.016,-6.871,23.295,23.295,23.295
3.515,-4.176,-9.663,-2.914,-2.914,-2.914
3.711,-4.080,-11.310,-11.288,-11.288,-11.288
3.711,-4.080,-11.310,-11.288,-11.288,-11.288
3.275,-3.524,-8.030,6.237,6.237,6.237
2.696,-3.658,-8.088,-2.351,-2.351,-2.351
2.792,-4.544,-10.166,-14.105,-14.105,-14.105
2.509,-5.047,-11.971,-10.219,-10.219,-10.219
2.509,-5.047,-11.971,-10.219,-10.219,-10.219
2.758,-3.630,-9.836,1.904,1.904,1.904
2.715,-3.400,-9.285,-3.458,-3.458,-3.458
2.519,-3.476,-9.294,-4.741,-4.741,-4.741
2.298,-3.735,-10.300,-2.293,-2.293,-2.293
2.318,-3.500,-10.472,0.816,0.816,0.816
2.270,-3.165,-9.730,-0.214,-0.214,-0.214
2.117,-3.184,-9.227,-3.672,-3.672,-3.672
1.987,-2.782,-9.797,-6.897,-6.897,-6.897
1.839,-2.916,-10.410,-4.507,-4.507,-4.507
1.724,-2.667,-10.003,0.622,0.622,0.622
1.580,-2.878,-10.506,-0.291,-0.291,-0.291
1.484,-2.729,-10.391,-3.303,-3.303,-3.303
1.370,-2.552,-10.118,-1.457,-1.457,-1.457
1.183,-2.557,-9.965,0.291,0.291,0.291
1.178,-2.485,-10.444,0.155,0.155,0.155
1.250,-2.179,-10.185,0.835,0.835,0.835
1.106,-2.145,-9.663,1.477,1.477,1.477
1.111,-2.298,-9.634,-0.777,-0.777,-0.777
0.939,-2.533,-9.840,0.097,0.097,0.097
1.001,-2.825,-9.587,1.146,1.146,1.146
1.025,-2.643,-9.414,-0.583,-0.583,-0.583
0.948,-2.576,-9.917,0.408,0.408,0.408
1.063,-2.624,-9.414,-0.563,-0.563,-0.563
1.063,-2.624,-9.414,-0.563,-0.563,-0.563
0.943,-2.892,-8.705,1.049,1.049,1.049
0.977,-2.725,-8.878,0.816,0.816,0.816
0.924,-2.734,-9.002,0.622,0.622,0.622
0.924,-2.734,-9.524,-0.777,-0.777,-0.777
0.977,-2.538,-9.606,-0.447,-0.447,-0.447
1.077,-2.322,-9.395,-0.175,-0.175,-0.175
1.101,-2.337,-9.558,0.641,0.641,0.641
1.173,-2.456,-9.256,0.311,0.311,0.311
1.235,-2.528,-8.859,-0.544,-0.544,-0.544
1.178,-2.389,-9.012,0.039,0.039,0.039
1.135,-2.337,-9.553,0.039,0.039,0.039
1.135,-2.337,-9.553,0.039,0.039,0.039
1.053,-2.543,-9.649,0.311,0.311,0.311
1.111,-2.571,-9.496,-1.574,-1.574,-1.574
1.125,-2.433,-9.414,-1.166,-1.166,-1.166
1.144,-2.476,-9.405,0.816,0.816,0.816
1.188,-2.500,-9.390,1.243,1.243,1.243
1.183,-2.576,-9.472,0.738,0.738,0.738
1.274,-2.476,-9.012,-0.039,-0.039,-0.039
1.274,-2.476,-9.012,-0.039,-0.039,-0.039
1.293,-2.385,-8.873,0.291,0.291,0.291
1.264,-2.361,-8.902,0.039,0.039,0.039
1.101,-2.461,-9.117,0.835,0.835,0.835
1.101,-2.461,-9.117,0.835,0.835,0.835
1.202,-2.337,-9.180,0.117,0.117,0.117
1.264,-2.164,-9.117,-0.311,-0.311,-0.311
1.159,-2.217,-8.931,1.982,1.982,1.982
1.164,-2.528,-9.227,-0.214,-0.214,-0.214
1.259,-2.356,-9.529,-2.720,-2.720,-2.720
1.183,-2.164,-9.328,0.525,0.525,0.525
1.283,-2.255,-9.175,-0.661,-0.661,-0.661
1.283,-2.255,-9.175,-0.661,-0.661,-0.661
1.159,-2.394,-9.065,2.254,2.254,2.254
1.264,-2.547,-9.055,-0.525,-0.525,-0.525
1.264,-2.547,-9.055,-0.525,-0.525,-0.525
1.245,-2.351,-9.170,0.253,0.253,0.253
1.250,-2.519,-8.974,0.855,0.855,0.855
1.135,-2.701,-9.045,2.059,2.059,2.059
1.211,-2.581,-8.868,0.933,0.933,0.933

1.432,7.149,-24.297,-31.163,-31.163,-31.163
0.268,6.642,-25.044,-26.753,-26.753,-26.753
-0.560,5.871,-21.591,-17.544,-17.544,-17.544
-0.560,5.871,-21.591,-17.544,-17.544,-17.544
-2.394,3.098,-19.302,-29.007,-29.007,-29.007
-3.117,2.495,-17.942,-30.017,-30.017,-30.017
-3.117,2.495,-17.942,-30.017,-30.017,-30.017
-4.717,0.929,-13.714,-32.951,-32.951,-32.951
-5.320,-0.838,-11.104,-37.167,-37.167,-37.167
-5.952,-3.247,-8.193,-39.614,-39.614,-39.614
-5.703,-5.229,-5.090,-39.886,-39.886,-39.886
-5.109,-7.504,-3.615,-39.051,-39.051,-39.051
-5.004,-10.056,-3.223,-33.514,-33.514,-33.514
-4.286,-10.697,-2.121,-20.342,-20.342,-20.342
-3.472,-9.270,1.848,4.818,4.818,4.818
-1.954,-8.184,5.540,25.587,25.587,25.587
-0.570,-7.738,6.062,37.400,37.400,37.400
0.354,-7.652,7.896,43.481,43.481,43.481
0.354,-7.652,7.896,43.481,43.481,43.481
2.356,-8.102,8.758,28.113,28.113,28.113
2.150,-11.818,7.911,16.048,16.048,16.048
2.820,-10.956,8.600,0.330,0.330,0.330
3.476,-8.581,9.208,-8.179,-8.179,-8.179
4.176,-7.523,9.247,-4.799,-4.799,-4.799
4.429,-8.174,7.872,3.264,3.264,3.264
3.950,-9.424,6.249,12.201,12.201,12.201
3.409,-9.874,3.606,11.890,11.890,11.890
3.203,-7.863,1.647,4.682,4.682,4.682
3.840,-7.848,2.433,2.817,2.817,2.817
3.452,-8.102,3.079,8.646,8.646,8.646
3.452,-8.102,3.079,8.646,8.646,8.646
3.113,-5.952,-2.413,13.425,13.425,13.425
3.749,-4.238,-4.611,1.263,1.263,1.263
3.927,-3.156,-5.813,-0.408,-0.408,-0.408
4.453,-3.721,-8.725,8.548,8.548,8.548
4.453,-3.721,-8.725,8.548,8.548,8.548
4.683,-2.255,-8.466,13.852,13.852,13.852
4.755,-1.719,-8.978,-7.849,-7.849,-7.849
4.065,-4.362,-9.160,14.241,14.241,14.241
3.721,-3.433,-8.102,28.929,28.929,28.929
3.510,-1.547,-9.021,15.504,15.504,15.504
4.214,-0.498,-11.459,-10.414,-10.414,-10.414
4.156,-1.547,-10.477,-12.220,-12.220,-12.220
3.232,-1.896,-8.198,11.132,11.132,11.132
3.156,-0.431,-8.404,16.281,16.281,16.281
3.156,-0.431,-8.404,16.281,16.281,16.281
2.935,-1.973,-9.859,-1.205,-1.205,-1.205
2.097,-3.371,-9.864,0.525,0.525,0.525
1.652,-2.988,-10.243,4.430,4.430,4.430
1.887,-2.026,-10.401,3.983,3.983,3.983
2.093,-1.992,-9.500,3.147,3.147,3.147
1.595,-3.060,-7.901,5.226,5.226,5.226
0.915,-2.907,-7.408,2.312,2.312,2.312
0.637,-2.112,-10.741,-3.672,-3.672,-3.672
0.876,-1.638,-13.312,-4.527,-4.527,-4.527
1.092,-1.389,-11.468,3.925,3.925,3.925
1.092,-1.389,-11.468,3.925,3.925,3.925
0.675,-2.193,-8.576,8.140,8.140,8.140
-0.402,-2.672,-8.246,-4.585,-4.585,-4.585
-0.579,-1.513,-11.502,-7.325,-7.325,-7.325
-0.441,-0.101,-12.259,-4.857,-4.857,-4.857
-0.441,-0.101,-12.259,-4.857,-4.857,-4.857
-0.469,-1.226,-11.526,-0.389,-0.389,-0.389
-0.469,-1.226,-11.526,-0.389,-0.389,-0.389
0.034,-1.437,-13.245,-4.410,-4.410,-4.410
0.014,-1.853,-12.733,-1.613,-1.613,-1.613
0.014,-1.853,-12.733,-1.613,-1.613,-1.613
0.287,-1.470,-11.842,-2.739,-2.739,-2.739
0.364,-1.638,-11.435,-0.874,-0.874,-0.874
0.302,-1.853,-11.373,1.710,1.710,1.710
0.158,-2.289,-11.057,1.107,1.107,1.107
0.158,-2.289,-11.057,1.107,1.107,1.107
-0.182,-2.045,-10.300,0.291,0.291,0.291
-0.249,-2.059,-9.706,-0.253,-0.253,-0.253
-0.397,-2.289,-9.175,0.505,0.505,0.505
-0.479,-2.298,-8.720,0.350,0.350,0.350
-0.517,-2.069,-8.840,-0.117,-0.117,-0.117
-0.589,-2.433,-8.835,0.214,0.214,0.214
-0.508,-2.586,-8.710,-0.719,-0.719,-0.719
-0.484,-2.399,-8.739,-0.661,-0.661,-0.661
-0.450,-1.901,-8.806,0.447,0.447,0.447
-0.335,-1.671,-8.830,1.321,1.321,1.321
-0.254,-1.729,-9.036,0.369,0.369,0.369
-0.263,-2.097,-9.098,-0.291,-0.291,-0.291
-0.244,-2.021,-9.160,0.855,0.855,0.855
-0.211,-1.987,-9.098,0.117,0.117,0.117
-0.211,-1.987,-9.098,0.117,0.117,0.117
-0.215,-2.054,-9.630,0.175,0.175,0.175
-0.163,-1.997,-9.649,-0.661,-0.661,-0.661
-0.125,-1.982,-10.099,1.729,1.729,1.729
-0.125,-1.982,-10.099,1.729,1.729,1.729
0.043,-1.848,-9.606,0.019,0.019,0.019
-0.105,-2.193,-9.467,2.914,2.914,2.914
-0.105,-2.193,-9.467,2.914,2.914,2.914
-0.110,-2.002,-9.903,0.117,0.117,0.117
-0.038,-2.327,-9.682,0.175,0.175,0.175
-0.029,-2.543,-9.208,0.078,0.078,0.078
-0.105,-2.586,-9.012,1.282,1.282,1.282
-0.105,-2.586,-9.012,1.282,1.282,1.282
-0.014,-2.289,-10.080,-1.787,-1.787,-1.787
0.125,-2.222,-9.462,-0.563,-0.563,-0.563
0.163,-2.054,-8.959,0.097,0.097,0.097
0.158,-1.906,-8.959,-0.175,-0.175,-0.175
0.125,-1.858,-9.261,0.525,0.525,0.525
0.072,-1.978,-10.065,0.291,0.291,0.291
0.086,-1.863,-9.845,0.602,0.602,0.602
0.029,-2.102,-9.385,1.515,1.515,1.515
0.086,-1.863,-9.294,-0.019,-0.019,-0.019
0.153,-1.872,-9.524,0.408,0.408,0.408
0.134,-1.978,-9.491,1.146,1.146,1.146
0.163,-2.188,-9.419,0.447,0.447,0.447
0.196,-2.193,-9.285,0.486,0.486,0.486
0.192,-2.174,-9.146,0.894,0.894,0.894
0.187,-2.385,-9.237,1.205,1.205,1.205
0.187,-2.442,-9.180,0.777,0.777,0.777
0.158,-2.298,-9.136,0.583,0.583,0.583
0.168,-2.140,-8.931,0.350,0.350,0.350
0.235,-2.126,-9.060,-0.233,-0.233,-0.233
0.206,-2.107,-9.136,0.253,0.253,0.253

3.079,-9.711,-22.405,-22.187,-22.187,-22.187
2.787,-7.973,-20.241,-24.480,-24.480,-24.480
1.930,-6.670,-17.751,-25.335,-25.335,-25.335
1.930,-6.670,-17.751,-25.335,-25.335,-25.335
-0.359,-6.081,-17.598,-30.386,-30.386,-30.386
-2.040,-6.057,-18.881,-25.257,-25.257,-25.257
-2.040,-6.057,-18.881,-25.257,-25.257,-25.257
-3.615,-3.950,-12.033,-14.047,-14.047,-14.047
-4.018,-3.218,-9.093,-12.609,-12.609,-12.609
-4.018,-3.218,-9.093,-12.609,-12.609,-12.609
-4.894,-2.648,-5.703,-0.641,-0.641,-0.641
-4.894,-2.648,-5.703,-0.641,-0.641,-0.641
-4.812,1.092,-4.487,14.494,14.494,14.494
-4.812,1.092,-4.487,14.494,14.494,14.494
-4.161,3.045,-1.738,19.487,19.487,19.487
-4.147,6.852,2.629,35.981,35.981,35.981
-3.764,9.376,3.510,35.379,35.379,35.379
-4.487,12.795,2.940,28.093,28.093,28.093
-4.726,17.775,2.638,19.836,19.836,19.836
-5.172,21.448,2.576,10.161,10.161,10.161
-5.172,21.448,2.576,10.161,10.161,10.161
-3.673,22.118,4.468,-3.905,-3.905,-3.905
-1.891,13.360,1.839,-1.671,-1.671,-1.671
-1.671,10.764,0.618,-3.691,-3.691,-3.691
-1.154,9.256,-1.844,-12.570,-12.570,-12.570
-0.953,7.082,-5.081,-14.377,-14.377,-14.377
-0.206,4.755,-6.464,-10.394,-10.394,-10.394
0.895,3.194,-7.154,-10.355,-10.355,-10.355
1.556,1.662,-7.571,-14.299,-14.299,-14.299
1.973,-0.599,-9.184,-16.398,-16.398,-16.398
2.442,-3.069,-12.187,-11.793,-11.793,-11.793
4.113,-3.433,-11.942,-6.858,-6.858,-6.858
4.765,-3.242,-10.286,-2.487,-2.487,-2.487
4.425,-4.573,-10.056,-3.614,-3.614,-3.614
4.425,-4.573,-10.056,-3.614,-3.614,-3.614
4.439,-6.010,-13.642,-7.810,-7.810,-7.810
4.439,-6.010,-13.642,-7.810,-7.810,-7.810
5.358,-3.893,-8.212,8.315,8.315,8.315
5.004,-4.118,-6.943,4.119,4.119,4.119
4.324,-4.506,-8.025,-0.447,-0.447,-0.447
4.334,-4.870,-10.630,-4.371,-4.371,-4.371
4.683,-3.754,-10.568,-2.856,-2.856,-2.856
4.448,-3.563,-9.342,5.323,5.323,5.323
4.195,-3.050,-8.926,3.614,3.614,3.614
4.094,-2.318,-8.835,-2.662,-2.662,-2.662
4.094,-2.318,-8.835,-2.662,-2.662,-2.662
2.983,-3.663,-9.266,4.838,4.838,4.838
2.782,-3.017,-8.413,4.663,4.663,4.663
2.557,-2.514,-7.714,3.536,3.536,3.536
1.973,-2.825,-8.078,0.019,0.019,0.019
1.767,-2.753,-11.330,-5.362,-5.362,-5.362
1.729,-2.849,-12.134,-5.051,-5.051,-5.051
1.638,-2.705,-10.219,3.614,3.614,3.614
1.341,-2.911,-9.467,5.265,5.265,5.265
1.221,-2.964,-9.974,-0.641,-0.641,-0.641
1.279,-2.921,-12.081,-3.303,-3.303,-3.303
1.279,-2.389,-12.191,-1.263,-1.263,-1.263
1.053,-2.557,-11.861,-1.341,-1.341,-1.341
1.073,-2.691,-12.445,-3.245,-3.245,-3.245
1.240,-2.351,-12.742,-3.381,-3.381,-3.381
1.302,-1.968,-12.043,-0.661,-0.661,-0.661
1.302,-1.968,-12.043,-0.661,-0.661,-0.661
1.317,-0.666,-11.368,-0.214,-0.214,-0.214
1.279,-0.235,-11.210,-0.408,-0.408,-0.408
1.116,-0.508,-10.932,-1.146,-1.146,-1.146
