aX,aY,aZ,gX,gY,gZ
0.575,-4.453,-5.526,-2.021,-2.021,-2.021
0.450,-4.506,-6.330,-3.517,-3.517,-3.517
-0.488,-4.822,-8.729,0.933,0.933,0.933
0.072,-4.065,-9.041,3.886,3.886,3.886
0.651,-3.922,-8.136,4.585,4.585,4.585
0.900,-3.855,-7.733,5.498,5.498,5.498
0.800,-4.415,-8.327,6.897,6.897,6.897
0.838,-4.453,-8.294,5.207,5.207,5.207
1.092,-4.391,-8.025,3.963,3.963,3.963
0.886,-5.133,-7.997,2.195,2.195,2.195
0.599,-5.852,-8.318,1.574,1.574,1.574
0.498,-5.885,-8.758,1.205,1.205,1.205
0.675,-5.066,-8.729,1.146,1.146,1.146
1.010,-4.669,-7.982,1.613,1.613,1.613
0.934,-5.128,-7.633,0.622,0.622,0.622
0.627,-5.612,-8.073,1.263,1.263,1.263
0.474,-5.751,-8.433,1.496,1.496,1.496
0.795,-5.349,-8.308,-1.574,-1.574,-1.574
0.943,-5.042,-8.571,-4.158,-4.158,-4.158
0.943,-5.042,-8.571,-4.158,-4.158,-4.158
1.106,-5.219,-8.619,0.525,0.525,0.525
1.326,-4.803,-8.035,3.672,3.672,3.672
1.283,-4.908,-7.733,2.953,2.953,2.953
1.293,-5.018,-8.236,-2.331,-2.331,-2.331
0.977,-5.315,-8.744,-4.779,-4.779,-4.779
0.781,-5.799,-8.255,-0.855,-0.855,-0.855
1.025,-5.253,-7.671,2.992,2.992,2.992
1.025,-5.253,-7.671,2.992,2.992,2.992
0.934,-5.028,-7.762,-1.030,-1.030,-1.030
0.814,-5.354,-8.303,-1.904,-1.904,-1.904
0.680,-5.703,-8.011,-0.272,-0.272,-0.272
0.680,-5.703,-8.011,-0.272,-0.272,-0.272
0.814,-4.884,-8.298,0.117,0.117,0.117
0.589,-4.918,-8.126,-0.117,-0.117,-0.117
0.752,-4.779,-7.987,-0.136,-0.136,-0.136
0.651,-5.023,-7.590,0.738,0.738,0.738
0.814,-4.985,-7.911,-0.291,-0.291,-0.291
0.589,-4.889,-8.988,-2.331,-2.331,-2.331
0.694,-4.741,-9.093,-2.662,-2.662,-2.662
0.718,-4.755,-8.217,-0.039,-0.039,-0.039
0.757,-4.798,-7.681,1.069,1.069,1.069
0.757,-4.798,-7.681,1.069,1.069,1.069
0.948,-4.535,-8.078,-0.233,-0.233,-0.233
0.986,-4.506,-7.920,1.088,1.088,1.088
0.757,-4.726,-8.370,-2.098,-2.098,-2.098
0.757,-4.726,-8.370,-2.098,-2.098,-2.098
0.565,-5.047,-8.705,-2.079,-2.079,-2.079
0.881,-5.306,-7.422,3.808,3.808,3.808
0.900,-5.239,-7.168,4.002,4.002,4.002
0.599,-5.258,-8.059,-0.602,-0.602,-0.602
0.306,-4.990,-8.504,-0.680,-0.680,-0.680
0.675,-5.267,-7.757,4.391,4.391,4.391
0.934,-5.631,-6.766,5.498,5.498,5.498
0.934,-5.631,-6.766,5.498,5.498,5.498
-0.067,-5.502,-8.854,-1.515,-1.515,-1.515
0.388,-5.277,-8.361,0.797,0.797,0.797
0.225,-5.574,-8.332,2.487,2.487,2.487
0.239,-5.023,-8.605,0.272,0.272,0.272
0.034,-5.037,-8.265,1.205,1.205,1.205
0.077,-4.879,-8.136,5.285,5.285,5.285
0.488,-4.822,-7.848,8.315,8.315,8.315
0.388,-4.942,-7.255,6.081,6.081,6.081
0.187,-4.755,-6.685,1.690,1.690,1.690
0.627,-4.712,-6.986,0.039,0.039,0.039
1.092,-4.535,-7.044,0.602,0.602,0.602
0.680,-4.942,-7.872,-0.661,-0.661,-0.661
0.575,-4.410,-7.331,-1.651,-1.651,-1.651
0.579,-4.425,-7.609,-1.982,-1.982,-1.982
0.809,-4.721,-8.849,-1.535,-1.535,-1.535
1.245,-5.358,-7.566,2.331,2.331,2.331
1.542,-4.472,-7.178,0.835,0.835,0.835
1.053,-4.549,-8.337,-4.002,-4.002,-4.002
1.494,-4.324,-9.184,-7.907,-7.907,-7.907
1.647,-4.975,-8.677,-4.099,-4.099,-4.099
2.006,-5.210,-7.590,3.847,3.847,3.847
1.930,-4.908,-6.948,6.819,6.819,6.819
1.930,-4.908,-6.948,6.819,6.819,6.819
2.682,-5.114,-7.858,2.681,2.681,2.681
2.682,-5.114,-7.858,2.681,2.681,2.681
2.255,-5.545,-7.753,-1.982,-1.982,-1.982
2.624,-5.392,-7.489,2.234,2.234,2.234
3.026,-5.334,-7.350,6.664,6.664,6.664
2.749,-5.928,-7.389,4.682,4.682,4.682
2.361,-5.823,-7.858,-2.098,-2.098,-2.098
2.854,-5.885,-7.839,-3.283,-3.283,-3.283
3.079,-5.612,-8.006,0.253,0.253,0.253
2.749,-5.861,-7.844,3.614,3.614,3.614
2.404,-6.388,-7.805,2.545,2.545,2.545

16.985,-5.033,-10.401,22.129,22.129,22.129
19.556,-7.824,-11.406,29.589,29.589,29.589
22.400,-10.468,-11.085,33.397,33.397,33.397
23.827,-12.096,-9.907,27.627,27.627,27.627
22.367,-12.876,-7.666,5.401,5.401,5.401
20.097,-11.717,-1.858,-22.284,-22.284,-22.284
16.348,-11.368,5.818,-65.785,-65.785,-65.785
12.321,-7.800,5.569,-101.319,-101.319,-101.319
10.961,-0.656,0.646,-78.996,-78.996,-78.996
10.961,-0.656,0.646,-78.996,-78.996,-78.996
0.623,1.341,0.872,-39.848,-39.848,-39.848
-9.970,-1.642,1.614,-42.606,-42.606,-42.606
-14.207,-7.800,1.053,7.383,7.383,7.383
-23.813,-24.302,1.786,77.694,77.694,77.694
-25.642,-25.264,-4.535,32.543,32.543,32.543
-20.835,-15.586,-12.359,-40.664,-40.664,-40.664
-20.835,-15.586,-12.359,-40.664,-40.664,-40.664
-14.677,-4.693,-7.446,2.739,2.739,2.739
-10.027,4.262,-7.058,9.753,9.753,9.753
-7.346,5.737,-6.239,7.868,7.868,7.868
-6.565,3.553,-6.895,1.865,1.865,1.865
-4.707,0.661,-7.973,6.703,6.703,6.703
-4.707,0.661,-7.973,6.703,6.703,6.703
-3.606,-0.522,-8.619,3.147,3.147,3.147
-3.778,1.619,-12.723,-15.815,-15.815,-15.815
-3.630,1.652,-12.522,-12.046,-12.046,-12.046
-3.912,-0.057,-11.607,-5.090,-5.090,-5.090
-3.218,-0.393,-11.617,2.118,2.118,2.118
-2.447,-0.675,-9.836,10.550,10.550,10.550
-1.489,-0.690,-7.638,8.859,8.859,8.859
-1.729,-1.116,-8.078,-0.913,-0.913,-0.913
-2.207,-0.623,-9.529,-5.207,-5.207,-5.207
-1.791,0.292,-9.433,-0.641,-0.641,-0.641
-1.566,-0.134,-9.587,2.545,2.545,2.545
-1.566,-0.134,-9.587,2.545,2.545,2.545
-1.642,-1.475,-10.037,4.099,4.099,4.099
-1.556,-1.015,-10.022,5.401,5.401,5.401
-1.298,-0.733,-9.429,7.461,7.461,7.461
-1.379,-1.422,-8.701,5.731,5.731,5.731
-1.336,-2.126,-9.213,1.535,1.535,1.535
-1.456,-2.404,-10.113,-1.690,-1.690,-1.690
-1.671,-1.456,-10.640,-1.651,-1.651,-1.651
-1.628,-0.733,-10.377,0.719,0.719,0.719
-1.619,-1.183,-9.563,3.031,3.031,3.031
-1.619,-1.183,-9.563,3.031,3.031,3.031
-1.709,-2.452,-8.902,0.835,0.835,0.835
-1.958,-1.925,-10.223,-5.654,-5.654,-5.654
-2.260,-1.681,-10.635,-7.150,-7.150,-7.150
-2.729,-2.145,-10.209,-6.858,-6.858,-6.858
-2.528,-2.337,-9.649,-11.152,-11.152,-11.152
-1.719,-1.915,-9.098,-15.562,-15.562,-15.562
-1.609,-1.738,-8.327,-18.457,-18.457,-18.457
-1.978,-1.283,-9.041,-18.768,-18.768,-18.768
-2.131,-0.723,-10.113,-15.970,-15.970,-15.970
-2.026,-0.484,-10.659,-13.755,-13.755,-13.755
-1.709,-0.613,-9.682,-12.454,-12.454,-12.454
-2.040,-0.804,-8.720,-10.958,-10.958,-10.958
-1.868,0.005,-9.160,-6.975,-6.975,-6.975
-1.566,0.330,-9.869,-2.642,-2.642,-2.642
-0.991,0.029,-9.160,1.049,1.049,1.049
-0.991,0.029,-9.160,1.049,1.049,1.049
-0.675,0.148,-7.867,-2.409,-2.409,-2.409
-0.857,0.886,-9.414,-6.683,-6.683,-6.683
-0.929,1.341,-10.482,-2.623,-2.623,-2.623
-0.230,0.642,-9.730,3.653,3.653,3.653
0.551,0.484,-8.112,7.480,7.480,7.480
-0.029,-1.010,-7.293,4.391,4.391,4.391
-0.029,-1.010,-7.293,4.391,4.391,4.391
0.503,0.646,-10.013,-2.467,-2.467,-2.467
0.718,0.235,-9.563,2.293,2.293,2.293
0.785,-0.196,-8.931,3.264,3.264,3.264
0.479,0.053,-8.476,1.904,1.904,1.904
0.608,0.508,-9.529,-1.632,-1.632,-1.632
0.737,-0.704,-9.749,-3.147,-3.147,-3.147
0.737,-0.704,-9.749,-3.147,-3.147,-3.147
0.369,-1.398,-8.696,-6.761,-6.761,-6.761
0.163,-0.029,-10.367,-7.830,-7.830,-7.830
0.656,0.263,-10.420,-5.498,-5.498,-5.498
0.656,0.263,-10.420,-5.498,-5.498,-5.498
1.168,-0.125,-9.955,-0.777,-0.777,-0.777
1.168,-0.125,-9.955,-0.777,-0.777,-0.777
1.130,-0.374,-9.160,1.690,1.690,1.690
0.910,-0.273,-9.452,0.855,0.855,0.855
0.934,0.043,-9.998,-0.505,-0.505,-0.505
1.255,0.311,-9.946,2.001,2.001,2.001
0.694,-1.130,-9.859,3.303,3.303,3.303
0.699,-1.101,-9.936,4.702,4.702,4.702
0.699,-1.101,-9.936,4.702,4.702,4.702
0.656,-0.690,-9.567,2.681,2.681,2.681
1.154,-1.532,-9.443,2.739,2.739,2.739
1.298,-2.212,-8.433,8.412,8.412,8.412
1.623,-1.547,-7.585,9.520,9.520,9.520
1.336,-1.307,-8.437,3.264,3.264,3.264
1.336,-1.307,-8.437,3.264,3.264,3.264
1.456,-1.226,-9.840,-2.642,-2.642,-2.642
2.011,-2.073,-8.591,4.352,4.352,4.352
2.011,-2.073,-8.591,4.352,4.352,4.352
2.528,-2.126,-7.590,9.772,9.772,9.772
2.907,-1.077,-9.012,2.778,2.778,2.778
2.375,-2.097,-9.797,2.623,2.623,2.623
2.619,-2.490,-9.457,3.711,3.711,3.711
2.547,-2.490,-8.145,8.004,8.004,8.004
2.480,-1.724,-7.719,8.490,8.490,8.490
2.466,0.153,-9.184,3.769,3.769,3.769
2.140,0.421,-11.042,-1.477,-1.477,-1.477
2.303,-0.503,-11.349,2.681,2.681,2.681
2.504,-2.011,-10.860,8.898,8.898,8.898
2.993,-3.342,-9.136,12.590,12.590,12.590
3.232,-3.974,-8.203,15.718,15.718,15.718
3.725,-2.691,-8.069,17.019,17.019,17.019
3.788,-1.642,-9.352,11.152,11.152,11.152
4.334,-0.575,-10.429,6.936,6.936,6.936
4.195,-1.585,-9.730,9.695,9.695,9.695
4.334,-2.686,-8.854,8.218,8.218,8.218
4.271,-3.251,-9.165,2.934,2.934,2.934
3.927,-3.256,-9.333,4.197,4.197,4.197
3.539,-2.591,-9.658,5.537,5.537,5.537
3.596,-1.504,-10.482,2.448,2.448,2.448
3.318,-1.662,-10.707,4.294,4.294,4.294

17.406,-3.203,-11.914,45.968,45.968,45.968
18.718,-3.970,-12.158,68.446,68.446,68.446
17.751,-5.430,-9.850,98.483,98.483,98.483
16.070,-5.909,-3.663,126.945,126.945,126.945
14.863,-6.895,4.635,138.194,138.194,138.194
15.218,-7.216,11.569,128.227,128.227,128.227
13.470,-7.355,10.870,101.261,101.261,101.261
9.103,-7.796,5.516,78.666,78.666,78.666
4.305,-6.120,1.547,73.983,73.983,73.983
0.737,-3.998,-0.369,78.802,78.802,78.802
-2.241,-2.734,0.192,96.462,96.462,96.462
-4.602,-3.936,5.349,119.154,119.154,119.154
-7.753,-8.950,8.969,122.787,122.787,122.787
-9.108,-9.658,10.568,82.765,82.765,82.765
-11.555,-7.647,4.372,24.421,24.421,24.421
-9.620,-8.002,7.796,31.066,31.066,31.066
-5.464,-11.004,15.165,50.222,50.222,50.222
-4.324,-14.907,14.940,20.206,20.206,20.206
-4.444,-17.076,9.074,-18.768,-18.768,-18.768
-0.326,-12.800,4.693,-37.264,-37.264,-37.264
-0.326,-12.800,4.693,-37.264,-37.264,-37.264
3.271,-8.753,5.550,3.147,3.147,3.147
4.223,-6.905,4.544,6.839,6.839,6.839
4.223,-6.905,4.544,6.839,6.839,6.839
4.032,-7.202,3.515,2.059,2.059,2.059
4.123,-7.982,2.591,-9.617,-9.617,-9.617
4.123,-7.982,2.591,-9.617,-9.617,-9.617
4.946,-6.053,3.644,4.527,4.527,4.527
4.324,-6.436,3.836,5.965,5.965,5.965
5.789,-6.417,5.895,5.945,5.945,5.945
5.789,-6.417,5.895,5.945,5.945,5.945
5.842,-7.164,5.852,-3.478,-3.478,-3.478
5.516,-7.374,5.684,2.584,2.584,2.584
5.464,-7.077,6.077,5.187,5.187,5.187
5.775,-6.661,6.474,0.699,0.699,0.699
5.483,-6.709,5.942,-5.013,-5.013,-5.013
5.181,-7.413,5.368,-6.955,-6.955,-6.955
5.296,-7.355,4.702,-5.557,-5.557,-5.557
5.468,-6.833,4.381,-3.283,-3.283,-3.283
5.813,-6.297,4.635,-1.263,-1.263,-1.263
5.813,-6.297,4.635,-1.263,-1.263,-1.263
5.588,-6.469,5.138,-3.186,-3.186,-3.186
5.875,-6.378,4.798,-2.545,-2.545,-2.545
5.617,-6.838,4.362,-4.041,-4.041,-4.041
5.248,-7.432,4.386,-5.090,-5.090,-5.090
5.540,-7.326,4.568,-3.167,-3.167,-3.167
5.612,-6.824,5.047,-0.544,-0.544,-0.544
5.938,-6.402,5.593,-0.311,-0.311,-0.311
5.804,-6.723,5.784,-1.321,-1.321,-1.321
5.435,-6.900,4.908,-2.137,-2.137,-2.137
5.224,-7.039,4.765,-0.369,-0.369,-0.369
5.224,-7.039,4.765,-0.369,-0.369,-0.369
5.148,-6.972,5.109,-2.914,-2.914,-2.914
5.282,-6.613,4.808,-2.875,-2.875,-2.875
5.555,-6.512,4.674,-1.962,-1.962,-1.962
5.488,-6.833,4.832,-2.837,-2.837,-2.837
5.488,-6.833,4.832,-2.837,-2.837,-2.837
5.014,-7.652,4.223,-3.866,-3.866,-3.866
4.918,-7.307,4.788,-1.360,-1.360,-1.360
5.363,-6.886,4.458,1.127,1.127,1.127
5.325,-7.039,4.439,0.661,0.661,0.661
4.980,-7.120,3.706,-0.563,-0.563,-0.563
4.889,-6.895,3.630,1.341,1.341,1.341
5.195,-6.666,4.156,3.886,3.886,3.886
4.879,-6.637,4.334,3.963,3.963,3.963
4.640,-6.460,4.358,3.672,3.672,3.672
5.210,-6.273,4.190,4.624,4.624,4.624
4.999,-6.852,4.281,4.099,4.099,4.099
4.592,-7.403,4.219,3.517,3.517,3.517
4.415,-7.010,4.530,3.517,3.517,3.517
4.870,-6.915,4.539,3.769,3.769,3.769
4.923,-6.646,4.487,5.518,5.518,5.518
4.549,-6.618,4.094,4.779,4.779,4.779
4.875,-6.038,4.310,1.399,1.399,1.399
5.416,-5.598,4.846,-0.486,-0.486,-0.486
4.851,-6.986,5.133,-2.623,-2.623,-2.623
4.396,-7.963,4.013,-6.023,-6.023,-6.023
4.731,-7.595,3.601,-5.498,-5.498,-5.498
4.353,-6.464,3.539,-5.518,-5.518,-5.518
4.425,-6.436,4.118,-3.322,-3.322,-3.322
4.659,-7.010,4.405,-4.138,-4.138,-4.138
4.846,-8.164,4.089,-6.742,-6.742,-6.742
4.496,-7.671,3.189,-5.848,-5.848,-5.848
4.338,-6.589,3.438,-1.088,-1.088,-1.088
5.358,-6.273,3.917,-2.351,-2.351,-2.351
5.397,-7.264,3.510,-6.159,-6.159,-6.159
4.980,-7.384,3.084,-7.208,-7.208,-7.208
4.975,-6.565,3.199,-6.742,-6.742,-6.742
5.449,-5.784,3.836,-1.787,-1.787,-1.787
5.832,-7.226,4.448,0.622,0.622,0.622
5.267,-8.653,3.529,-6.139,-6.139,-6.139
5.033,-8.691,2.993,-11.871,-11.871,-11.871
5.296,-7.106,3.496,-9.850,-9.850,-9.850
5.995,-6.910,4.492,-2.467,-2.467,-2.467
5.665,-8.964,4.563,-2.331,-2.331,-2.331
5.128,-9.553,3.601,-9.675,-9.675,-9.675
5.181,-8.456,2.705,-13.814,-13.814,-13.814
5.181,-8.456,2.705,-13.814,-13.814,-13.814
5.957,-7.748,4.448,0.622,0.622,0.622
5.411,-8.212,4.549,-2.526,-2.526,-2.526
5.483,-8.485,3.673,-8.956,-8.956,-8.956
5.559,-8.825,3.409,-8.296,-8.296,-8.296
5.559,-8.825,3.409,-8.296,-8.296,-8.296
5.641,-8.222,3.405,-3.478,-3.478,-3.478
5.698,-7.786,3.261,-3.536,-3.536,-3.536
5.698,-7.786,3.261,-3.536,-3.536,-3.536
5.215,-7.906,4.032,-2.720,-2.720,-2.720
5.512,-7.714,4.252,-2.875,-2.875,-2.875
5.416,-7.657,3.864,-3.283,-3.283,-3.283
4.913,-8.231,3.567,-4.624,-4.624,-4.624
4.654,-8.380,3.060,-4.585,-4.585,-4.585
4.784,-8.461,3.639,0.505,0.505,0.505
5.397,-7.413,4.774,3.808,3.808,3.808
5.775,-7.365,5.282,3.147,3.147,3.147
5.617,-8.112,4.439,-1.923,-1.923,-1.923
5.516,-8.485,2.820,-5.984,-5.984,-5.984
5.186,-8.921,2.136,-3.497,-3.497,-3.497
5.354,-8.887,2.792,1.554,1.554,1.554
5.464,-8.423,3.409,3.827,3.827,3.827

21.663,-8.643,0.962,-25.024,-25.024,-25.024
23.368,-11.540,3.893,-37.167,-37.167,-37.167
23.009,-12.316,4.089,-60.539,-60.539,-60.539
19.523,-13.101,4.884,-78.530,-78.530,-78.530
15.821,-12.163,7.891,-95.432,-95.432,-95.432
10.654,-10.654,5.124,-117.250,-117.250,-117.250
7.413,-6.139,-0.125,-119.038,-119.038,-119.038
7.413,-6.139,-0.125,-119.038,-119.038,-119.038
0.943,2.672,-3.266,-79.501,-79.501,-79.501
0.943,2.672,-3.266,-79.501,-79.501,-79.501
-14.911,-3.390,0.196,-49.484,-49.484,-49.484
-21.653,-6.326,-1.532,-95.393,-95.393,-95.393
-24.665,-7.120,-6.599,-128.441,-128.441,-128.441
-21.146,-6.053,-12.742,-103.301,-103.301,-103.301
-17.535,-7.475,-17.885,-56.245,-56.245,-56.245
-13.106,-4.865,-20.705,-37.477,-37.477,-37.477
-8.749,-2.409,-18.067,-26.228,-26.228,-26.228
-5.789,1.379,-8.231,12.395,12.395,12.395
-5.789,1.379,-8.231,12.395,12.395,12.395
-1.173,2.830,-0.110,-4.410,-4.410,-4.410
-1.508,2.385,-5.875,-26.500,-26.500,-26.500
-1.226,1.911,-10.544,-18.088,-18.088,-18.088
-0.321,2.658,-10.353,0.233,0.233,0.233
0.292,2.399,-9.338,7.966,7.966,7.966
0.402,1.274,-9.443,5.129,5.129,5.129
-0.077,-0.723,-9.864,0.291,0.291,0.291
-0.335,-0.785,-9.960,-2.312,-2.312,-2.312
-0.383,-0.388,-9.122,-1.632,-1.632,-1.632
-0.383,-0.388,-9.122,-1.632,-1.632,-1.632
0.680,1.082,-8.495,-1.107,-1.107,-1.107
1.432,0.350,-8.739,1.554,1.554,1.554
1.460,-1.168,-9.390,-0.408,-0.408,-0.408
1.460,-1.168,-9.390,-0.408,-0.408,-0.408
1.374,-0.196,-10.262,4.041,4.041,4.041
1.714,0.038,-9.218,7.907,7.907,7.907
1.561,-0.656,-8.634,7.227,7.227,7.227
1.561,-0.656,-8.634,7.227,7.227,7.227
0.905,-2.318,-8.940,0.078,0.078,0.078
0.761,-1.796,-9.314,0.758,0.758,0.758
0.675,-1.796,-9.510,3.925,3.925,3.925
0.321,-1.595,-10.128,2.137,2.137,2.137
-0.120,-1.901,-10.693,-2.195,-2.195,-2.195
0.014,-1.901,-10.137,0.447,0.447,0.447
0.354,-1.786,-9.543,5.168,5.168,5.168
0.168,-2.021,-9.419,5.984,5.984,5.984
0.244,-1.116,-10.199,2.098,2.098,2.098
-0.144,-1.073,-10.721,-3.147,-3.147,-3.147
0.067,-0.991,-9.946,-0.350,-0.350,-0.350
0.067,-0.991,-9.946,-0.350,-0.350,-0.350
-0.838,-2.169,-9.433,7.325,7.325,7.325
-0.172,-2.524,-9.376,12.706,12.706,12.706
-0.172,-2.524,-9.376,12.706,12.706,12.706
0.421,-2.782,-7.604,-0.602,-0.602,-0.602
-0.646,-1.422,-9.701,-15.135,-15.135,-15.135
-0.646,-1.422,-9.701,-15.135,-15.135,-15.135
0.886,-1.025,-9.419,6.606,6.606,6.606
0.828,-2.433,-8.634,10.064,10.064,10.064
-0.077,-2.332,-10.357,-1.224,-1.224,-1.224
-0.077,-2.332,-10.357,-1.224,-1.224,-1.224
0.996,-0.752,-10.013,2.390,2.390,2.390
0.828,-1.695,-9.084,4.507,4.507,4.507
0.579,-1.346,-9.366,3.147,3.147,3.147
0.881,-1.561,-8.878,3.633,3.633,3.633
0.733,-1.494,-8.629,2.351,2.351,2.351
0.263,-2.188,-9.701,1.205,1.205,1.205
0.565,-1.844,-9.768,4.041,4.041,4.041
1.240,-2.231,-8.064,9.306,9.306,9.306
1.240,-2.231,-8.064,9.306,9.306,9.306
1.508,-2.682,-7.106,7.344,7.344,7.344
1.432,-2.145,-7.513,1.010,1.010,1.010
1.302,-2.361,-9.357,-3.070,-3.070,-3.070
1.216,-2.586,-8.950,1.069,1.069,1.069
1.279,-1.628,-8.227,1.904,1.904,1.904
1.456,-1.077,-8.883,-1.224,-1.224,-1.224
1.791,-2.078,-9.251,0.525,0.525,0.525
1.858,-2.610,-9.208,3.866,3.866,3.866
1.700,-2.193,-8.753,3.944,3.944,3.944
1.700,-2.193,-8.753,3.944,3.944,3.944
1.810,-2.049,-8.528,2.137,2.137,2.137
1.939,-2.763,-8.945,2.642,2.642,2.642
1.786,-3.304,-8.677,-1.069,-1.069,-1.069
1.705,-2.940,-8.476,-1.768,-1.768,-1.768
2.002,-2.251,-8.389,2.662,2.662,2.662
2.571,-2.514,-8.131,6.470,6.470,6.470
2.931,-2.471,-8.399,4.274,4.274,4.274
2.849,-2.155,-8.169,0.058,0.058,0.058
2.456,-1.911,-9.117,-1.962,-1.962,-1.962
2.308,-2.184,-9.764,1.982,1.982,1.982
2.241,-2.303,-10.089,6.683,6.683,6.683
1.992,-2.275,-9.859,7.305,7.305,7.305
1.777,-2.677,-9.103,3.827,3.827,3.827
1.777,-2.677,-9.103,3.827,3.827,3.827
1.551,-2.394,-9.859,4.527,4.527,4.527
1.551,-2.394,-9.859,4.527,4.527,4.527
2.069,-2.117,-9.869,5.984,5.984,5.984
2.241,-2.174,-9.960,6.489,6.489,6.489
1.978,-2.873,-10.161,5.751,5.751,5.751
1.513,-3.821,-9.912,3.050,3.050,3.050
1.489,-4.161,-10.252,0.078,0.078,0.078
1.935,-3.754,-10.386,-0.039,-0.039,-0.039
2.413,-3.323,-8.983,3.109,3.109,3.109
2.902,-2.423,-8.801,-2.992,-2.992,-2.992
3.251,-2.399,-9.457,0.933,0.933,0.933
3.146,-2.806,-9.275,4.274,4.274,4.274
2.806,-3.213,-9.065,-0.622,-0.622,-0.622
2.552,-3.271,-9.060,-6.353,-6.353,-6.353
2.207,-3.543,-9.098,-5.168,-5.168,-5.168
2.207,-3.543,-9.098,-5.168,-5.168,-5.168
2.332,-3.405,-7.925,1.399,1.399,1.399
2.117,-3.146,-8.413,-5.013,-5.013,-5.013
2.117,-3.146,-8.413,-5.013,-5.013,-5.013
2.179,-2.203,-9.472,-5.421,-5.421,-5.421
2.275,-2.691,-10.085,4.741,4.741,4.741
2.385,-2.935,-9.740,3.361,3.361,3.361
2.385,-2.935,-9.740,3.361,3.361,3.361
2.576,-2.945,-8.998,-1.787,-1.787,-1.787
2.356,-3.098,-9.481,0.991,0.991,0.991
2.164,-2.868,-9.998,4.702,4.702,4.702
2.164,-2.868,-9.998,4.702,4.702,4.702

